timestamp,min_front_range_m
0.896,2.6804
1.440,2.6966
1.964,2.6859
2.495,2.6906
3.031,2.7005
3.547,2.6969
4.067,2.6919
4.766,2.7102
6.480,2.6959
8.399,2.6876
10.531,2.6927
12.221,2.6941
13.003,2.7034
13.593,2.7113
14.120,2.6826
14.655,2.6883
15.211,2.7111
15.786,2.6838
16.349,2.6999
16.937,2.6738
17.482,2.6895
18.204,2.6841
20.180,2.6627
22.556,2.6744
24.026,2.6969
25.740,2.6940
26.868,2.6829
27.433,2.6927
27.954,2.6976
28.480,2.6812
29.031,2.6776
29.617,2.6877
30.131,2.6860
30.654,2.6657
31.304,2.6918
33.206,2.6983
35.612,2.6657
37.675,2.6814
39.426,2.6930
39.953,2.6595
40.504,2.6777
41.111,2.6819
41.624,2.6894
42.196,2.6713
42.721,2.6879
43.237,2.6809
43.800,2.6801
44.358,2.6750
46.559,2.6760
48.580,2.6802
50.315,2.6696
52.094,2.6530
52.810,2.6648
53.959,2.6741
54.444,2.6759
55.009,2.6539
55.560,2.6747
56.077,2.6493
56.659,2.6670
57.422,2.6652
58.318,2.6507
60.222,2.6683
61.866,2.6572
63.516,2.6370
65.154,2.6403
66.177,2.6438
66.721,2.6160
67.254,2.6146
67.902,2.6076
68.421,2.6493
68.941,2.6288
69.482,2.6275
70.071,2.6187
70.591,2.6169
71.241,2.6088
72.615,2.5994
74.294,2.5289
75.848,2.4792
77.731,2.4630
79.549,2.4797
80.146,2.4712
80.678,2.4452
81.219,2.4534
81.738,2.4465
82.410,2.4404
82.939,2.4400
83.488,2.5060
84.039,4.0447
84.840,4.0354
87.071,4.0479
88.610,4.0618
90.589,4.0562
93.271,4.0653
93.848,4.0664
94.431,4.0704
95.030,4.0775
95.623,4.0755
96.165,4.0818
96.689,4.0976
97.251,4.1407
97.782,4.2271
98.858,4.3632
100.712,4.5079
102.579,4.7506
104.514,5.0456
106.032,5.2605
106.748,5.2836
107.464,5.2997
108.079,5.3064
108.655,5.3162
109.189,5.3245
109.728,5.3155
110.251,5.3494
110.850,5.3536
112.622,5.3723
114.998,5.4201
116.768,5.5356
118.558,5.7023
120.223,4.8258
120.704,4.8219
121.223,4.8366
121.746,3.6839
122.264,2.5724
122.807,2.2612
123.363,2.2763
123.967,2.2404
124.602,2.2496
126.232,2.2567
128.000,2.2265
129.976,2.2245
