timestamp,min_front_range_m
0.844,2.6735
1.158,2.6945
1.742,2.7011
2.306,2.6880
2.868,2.6896
3.415,2.7028
4.013,2.6846
4.620,2.6931
5.184,2.6815
5.758,2.7040
6.311,2.6888
6.897,2.7128
7.618,2.6921
8.241,2.6869
8.852,2.6863
9.400,2.6938
10.064,2.6917
10.708,2.6878
11.245,2.6840
11.775,2.6933
12.349,2.6862
12.888,2.7045
13.451,2.6873
13.986,2.6909
14.533,2.6927
15.106,2.6975
15.662,2.6787
16.210,2.6957
16.751,2.6882
17.334,2.6878
17.884,2.6792
18.440,2.7110
19.034,2.6612
19.655,2.6735
20.192,2.6940
20.798,2.6727
21.356,2.6724
21.931,2.6709
22.523,2.6785
23.089,2.6851
23.615,2.6744
24.169,2.6616
24.737,2.6789
25.287,2.6717
25.999,2.6602
26.586,2.6744
27.122,2.6745
27.713,2.6651
28.263,2.6651
28.808,2.6679
29.512,2.6861
30.181,2.6575
30.791,2.6603
31.401,2.6576
31.943,2.6423
32.536,2.6498
33.562,2.6639
34.116,2.6499
34.692,2.6541
35.277,2.6626
35.925,2.6453
36.535,2.6536
37.130,2.6292
37.830,2.6356
38.399,2.6242
38.939,2.6235
39.600,2.6295
40.214,2.6215
40.798,2.6405
41.471,2.6391
42.078,2.6315
42.645,2.6381
43.192,2.6386
43.744,2.6295
44.393,2.6133
44.935,2.6211
45.488,2.6223
46.044,2.5966
46.618,2.6076
47.235,2.5109
47.802,2.4749
48.390,2.4816
48.954,2.4906
49.500,2.4710
50.035,2.4921
50.653,2.4632
51.181,2.4719
51.723,2.4583
52.289,2.4687
52.826,2.4366
53.418,2.4581
53.962,2.4591
54.511,2.4301
55.073,2.4286
55.646,2.6594
56.263,4.0522
56.789,4.0340
57.343,4.0247
57.881,4.0359
58.454,4.0359
59.091,4.0424
59.683,4.0458
60.255,4.0520
60.792,4.0498
61.409,4.0528
62.083,4.0487
62.705,4.0519
63.283,4.0473
63.828,4.0563
64.367,4.0412
64.904,4.0652
66.126,4.0953
68.874,4.1526
72.063,4.2089
74.090,4.3130
74.710,4.4453
75.272,4.5991
75.811,4.7751
76.391,5.0020
76.940,5.2027
77.496,5.2014
78.089,5.2029
78.622,5.2137
79.251,5.2220
79.788,5.2291
80.360,5.2324
80.893,5.2403
81.439,5.2361
81.980,5.2433
82.520,5.2430
83.058,5.2555
83.602,5.2653
84.125,5.2757
84.772,5.3034
85.377,5.3770
85.937,5.4621
86.525,5.5721
87.067,4.8416
87.615,4.8152
88.239,4.8248
88.797,4.8223
89.344,4.8239
89.869,3.7201
90.492,3.7106
91.136,2.6879
91.819,2.3870
92.386,2.3180
92.975,2.3103
93.560,2.3396
94.131,2.3316
94.719,2.3031
95.307,2.3109
