timestamp,ekf_x,ekf_y,gt_x,gt_y
1.483,0.0001,-0.0000,0.0000,0.0000
1.803,0.0001,-0.0000,-0.0005,-1.9999
2.389,0.0001,-0.0000,-0.0005,-1.9999
2.931,0.0001,-0.0000,-0.0005,-1.9999
3.493,0.0002,-0.0000,-0.0005,-1.9999
4.054,0.0002,-0.0000,-0.0005,-1.9999
4.637,0.0003,-0.0000,-0.0005,-1.9997
5.194,0.0004,-0.0000,-0.0005,-1.9997
5.731,0.0006,-0.0000,-0.0005,-1.9995
6.278,0.0007,-0.0000,-0.0005,-1.9995
6.824,0.0009,-0.0000,-0.0005,-1.9992
7.426,0.0011,-0.0000,-0.0005,-1.9992
7.987,0.0013,-0.0000,-0.0006,-1.9989
8.531,0.0016,-0.0000,-0.0006,-1.9984
9.079,0.0019,-0.0000,-0.0006,-1.9984
9.608,0.0022,-0.0000,-0.0006,-1.9984
10.186,0.0026,-0.0000,-0.0006,-1.9977
10.782,0.0030,-0.0000,-0.0006,-1.9977
11.330,0.0034,-0.0001,-0.0006,-1.9969
11.939,0.0039,-0.0001,-0.0006,-1.9969
12.584,0.0044,-0.0001,-0.0006,-1.9960
13.171,0.0050,-0.0001,-0.0006,-1.9960
13.710,0.0055,-0.0002,-0.0006,-1.9949
14.234,0.0061,-0.0002,-0.0006,-1.9949
14.763,0.0068,-0.0002,-0.0005,-1.9937
15.429,0.0075,-0.0003,-0.0005,-1.9937
15.967,0.0083,-0.0004,-0.0005,-1.9923
16.523,0.0091,-0.0004,-0.0005,-1.9923
17.092,0.0101,-0.0005,-0.0004,-1.9907
17.702,0.0111,-0.0006,-0.0004,-1.9907
18.237,0.0122,-0.0008,-0.0002,-1.9887
18.812,0.0134,-0.0009,0.0000,-1.9863
19.400,0.0147,-0.0011,0.0000,-1.9863
19.957,0.0161,-0.0014,0.0000,-1.9863
20.625,0.0176,-0.0016,0.0004,-1.9836
21.212,0.0192,-0.0019,0.0004,-1.9836
21.741,0.0210,-0.0023,0.0009,-1.9804
22.273,0.0229,-0.0028,0.0009,-1.9804
22.795,0.0249,-0.0033,0.0016,-1.9766
23.345,0.0271,-0.0039,0.0016,-1.9766
23.874,0.0295,-0.0047,0.0026,-1.9723
24.427,0.0320,-0.0055,0.0026,-1.9723
24.963,0.0347,-0.0065,0.0041,-1.9673
25.506,0.0375,-0.0077,0.0041,-1.9673
26.033,0.0406,-0.0091,0.0061,-1.9616
26.567,0.0438,-0.0107,0.0061,-1.9616
27.092,0.0472,-0.0125,0.0089,-1.9551
27.692,0.0508,-0.0147,0.0089,-1.9551
28.224,0.0546,-0.0172,0.0126,-1.9477
28.797,0.0585,-0.0202,0.0126,-1.9477
29.335,0.0626,-0.0236,0.0178,-1.9396
29.901,0.0668,-0.0275,0.0178,-1.9396
30.443,0.0710,-0.0321,0.0247,-1.9307
31.005,0.0752,-0.0373,0.0247,-1.9307
31.583,0.0793,-0.0432,0.0339,-1.9213
32.171,0.0831,-0.0499,0.0339,-1.9213
32.720,0.0866,-0.0574,0.0458,-1.9117
33.279,0.0907,-0.0699,0.0458,-1.9117
33.847,0.0955,-0.1020,0.0675,-1.9020
34.447,0.0880,-0.1517,0.1474,-1.8947
34.985,0.0750,-0.1781,0.1474,-1.8947
35.515,0.0554,-0.2001,0.1474,-1.8947
36.061,0.0396,-0.2096,0.2334,-1.8885
36.594,0.0342,-0.2111,0.2334,-1.8885
37.144,0.0420,-0.2121,0.3187,-1.8815
37.735,0.0652,-0.2234,0.4038,-1.8731
38.305,0.0841,-0.2408,0.4038,-1.8731
38.901,0.1044,-0.2738,0.4038,-1.8731
39.473,0.1149,-0.3156,0.4897,-1.8637
40.022,0.1123,-0.3584,0.4897,-1.8637
40.590,0.0984,-0.3947,0.5766,-1.8538
41.165,0.0791,-0.4192,0.5766,-1.8538
41.721,0.0621,-0.4309,0.6647,-1.8443
42.266,0.0543,-0.4334,0.6647,-1.8443
42.820,0.0593,-0.4339,0.7535,-1.8357
43.372,0.0761,-0.4400,0.7535,-1.8357
43.929,0.0992,-0.4574,0.8424,-1.8282
44.495,0.1209,-0.4877,0.8424,-1.8282
45.116,0.1340,-0.5278,0.9306,-1.8218
45.657,0.1346,-0.5711,0.9306,-1.8218
46.216,0.1231,-0.6095,1.0177,-1.8157
46.792,0.1045,-0.6371,1.0177,-1.8157
47.348,0.0863,-0.6517,1.1035,-1.8095
47.912,0.0757,-0.6560,1.1035,-1.8095
48.472,0.0772,-0.6562,1.1885,-1.8025
49.021,0.0911,-0.6602,1.1885,-1.8025
49.589,0.1130,-0.6743,1.2732,-1.7946
50.117,0.1355,-0.7013,1.2732,-1.7946
50.720,0.1510,-0.7393,1.3582,-1.7858
51.268,0.1543,-0.7820,1.3582,-1.7858
51.849,0.1450,-0.8217,1.4439,-1.7765
52.375,0.1273,-0.8512,1.5306,-1.7674
52.924,0.1085,-0.8680,1.5306,-1.7674
53.499,0.0963,-0.8735,1.6181,-1.7592
54.039,0.0960,-0.8739,1.6181,-1.7592
54.572,0.1084,-0.8770,1.6181,-1.7592
55.199,0.1295,-0.8896,1.7059,-1.7521
55.749,0.1522,-0.9151,1.7059,-1.7521
56.290,0.1685,-0.9520,1.7931,-1.7461
56.817,0.1732,-0.9944,1.7931,-1.7461
57.360,0.1651,-1.0346,1.8793,-1.7407
57.891,0.1480,-1.0655,1.9642,-1.7352
58.437,0.1290,-1.0835,1.9642,-1.7352
58.986,0.1157,-1.0900,1.9642,-1.7352
59.564,0.1140,-1.0906,2.0482,-1.7290
60.097,0.1250,-1.0930,2.0482,-1.7290
60.684,0.1453,-1.1044,2.1318,-1.7218
