timestamp,min_front_range_m
205.926,0.2500
206.444,0.2500
206.958,0.2500
207.471,0.2500
207.983,0.2500
208.501,0.2500
209.019,0.2528
209.576,0.2548
210.119,0.2779
210.649,0.3103
211.177,0.3673
211.696,0.4325
212.222,0.5865
212.745,0.8680
213.262,1.9130
213.779,4.6004
214.292,4.6019
214.808,4.5898
215.336,4.6256
215.847,6.0143
216.355,6.5139
216.890,6.4926
217.408,6.0705
217.929,4.8222
218.439,4.1195
218.960,3.6696
219.475,3.4062
219.986,3.2952
220.490,3.2584
221.014,1.7918
221.531,1.1374
222.045,0.8618
222.568,0.7269
223.085,0.6420
223.604,0.6102
224.120,0.5912
224.642,0.5853
225.166,0.6041
225.675,0.5996
226.189,0.6147
226.706,0.6279
227.585,0.6441
228.086,0.6550
228.613,0.6937
229.133,0.7868
229.655,0.9163
230.170,1.1076
230.692,1.4937
231.218,2.4451
231.756,4.6973
232.283,4.6990
232.814,4.6977
233.332,4.7103
233.845,5.9556
234.369,6.2978
234.884,6.3397
235.407,6.2070
235.931,4.6890
236.450,3.8824
236.957,3.3953
237.469,3.1205
237.989,2.9933
238.502,2.9493
239.023,2.9333
239.536,2.0736
240.042,1.5262
240.559,1.2318
241.062,1.0851
241.609,0.9974
242.117,0.9619
242.627,0.9611
243.136,0.9624
243.641,0.9776
244.151,0.9951
244.660,1.0017
245.174,1.0125
245.680,1.0597
246.185,1.1290
246.694,1.2809
247.214,1.5227
247.743,1.9756
248.251,2.9612
248.761,4.8385
249.270,4.8387
249.773,4.8226
250.290,5.9962
250.812,5.9798
251.318,6.1818
251.826,6.1607
252.365,5.8709
252.881,4.3406
253.399,3.5159
253.916,3.0608
254.422,2.8339
254.929,2.6774
255.441,2.6555
255.944,2.6449
256.448,2.6315
256.954,2.0336
257.489,1.6551
258.003,1.4665
258.510,1.3403
259.022,1.3093
259.530,1.3028
260.407,1.3080
260.891,1.3256
261.432,1.3336
261.937,1.3337
262.450,1.3609
262.959,1.4582
263.469,1.6288
263.973,1.8871
264.478,2.3934
265.015,3.4548
265.528,4.9918
