timestamp,ekf_x,ekf_y,gt_x,gt_y
0.844,0.0001,-0.0000,0.0000,0.0000
1.158,0.0001,-0.0000,-0.0005,-1.9999
1.742,0.0001,-0.0000,-0.0005,-1.9999
2.306,0.0001,-0.0000,-0.0005,-1.9999
2.868,0.0001,-0.0000,-0.0005,-1.9999
3.415,0.0001,-0.0000,-0.0005,-1.9999
4.013,0.0001,-0.0000,-0.0005,-1.9999
4.620,0.0001,-0.0000,-0.0005,-1.9999
5.184,0.0001,-0.0000,-0.0005,-1.9999
5.758,0.0001,-0.0000,-0.0005,-1.9999
6.311,0.0001,-0.0000,-0.0005,-1.9999
6.897,0.0001,-0.0000,-0.0005,-1.9999
7.618,0.0002,-0.0000,-0.0005,-1.9999
8.241,0.0003,-0.0000,-0.0005,-1.9998
8.852,0.0004,-0.0000,-0.0005,-1.9998
9.400,0.0005,-0.0000,-0.0005,-1.9996
10.064,0.0006,-0.0000,-0.0005,-1.9996
10.708,0.0008,-0.0000,-0.0005,-1.9993
11.245,0.0010,-0.0000,-0.0005,-1.9993
11.775,0.0012,-0.0000,-0.0006,-1.9990
12.349,0.0015,-0.0000,-0.0006,-1.9990
12.888,0.0017,-0.0000,-0.0006,-1.9985
13.451,0.0019,-0.0000,-0.0006,-1.9985
13.986,0.0020,-0.0000,-0.0006,-1.9981
14.533,0.0021,-0.0000,-0.0006,-1.9981
15.106,0.0022,-0.0000,-0.0006,-1.9979
15.662,0.0024,-0.0000,-0.0006,-1.9979
16.210,0.0026,-0.0000,-0.0006,-1.9976
16.751,0.0029,-0.0000,-0.0006,-1.9971
17.334,0.0032,-0.0001,-0.0006,-1.9971
17.884,0.0036,-0.0001,-0.0006,-1.9971
18.440,0.0040,-0.0001,-0.0007,-1.9963
19.034,0.0045,-0.0001,-0.0007,-1.9953
19.655,0.0051,-0.0001,-0.0007,-1.9953
20.192,0.0058,-0.0002,-0.0007,-1.9953
20.798,0.0065,-0.0002,-0.0006,-1.9941
21.356,0.0073,-0.0003,-0.0006,-1.9941
21.931,0.0082,-0.0003,-0.0006,-1.9925
22.523,0.0089,-0.0004,-0.0006,-1.9925
23.089,0.0095,-0.0005,-0.0005,-1.9909
23.615,0.0100,-0.0005,-0.0005,-1.9909
24.169,0.0105,-0.0006,-0.0005,-1.9899
24.737,0.0112,-0.0007,-0.0005,-1.9899
25.287,0.0119,-0.0007,-0.0004,-1.9886
25.999,0.0129,-0.0009,-0.0004,-1.9886
26.586,0.0139,-0.0010,-0.0003,-1.9869
27.122,0.0152,-0.0012,-0.0001,-1.9845
27.713,0.0166,-0.0014,-0.0001,-1.9845
28.263,0.0182,-0.0017,-0.0001,-1.9845
28.808,0.0200,-0.0021,0.0003,-1.9814
29.512,0.0220,-0.0026,0.0003,-1.9814
30.181,0.0242,-0.0031,0.0010,-1.9774
30.791,0.0267,-0.0038,0.0010,-1.9774
31.401,0.0293,-0.0046,0.0021,-1.9726
31.943,0.0314,-0.0053,0.0021,-1.9726
32.536,0.0334,-0.0060,0.0035,-1.9679
33.562,0.0349,-0.0066,0.0035,-1.9679
34.116,0.0362,-0.0071,0.0045,-1.9645
34.692,0.0380,-0.0079,0.0056,-1.9616
35.277,0.0396,-0.0086,0.0056,-1.9616
35.925,0.0418,-0.0097,0.0056,-1.9616
36.535,0.0444,-0.0110,0.0073,-1.9572
37.130,0.0480,-0.0130,0.0073,-1.9572
37.830,0.0507,-0.0147,0.0101,-1.9512
38.399,0.0545,-0.0172,0.0101,-1.9512
38.939,0.0586,-0.0202,0.0144,-1.9437
39.600,0.0630,-0.0240,0.0144,-1.9437
40.214,0.0677,-0.0285,0.0208,-1.9346
40.798,0.0736,-0.0352,0.0208,-1.9346
41.471,0.0770,-0.0399,0.0305,-1.9241
42.078,0.0803,-0.0449,0.0305,-1.9241
42.645,0.0828,-0.0495,0.0403,-1.9157
43.192,0.0844,-0.0526,0.0403,-1.9157
43.744,0.0856,-0.0554,0.0470,-1.9109
44.393,0.0870,-0.0591,0.0470,-1.9109
44.935,0.0885,-0.0635,0.0537,-1.9070
45.488,0.0899,-0.0691,0.0537,-1.9070
46.044,0.0910,-0.0748,0.0644,-1.9028
46.618,0.0917,-0.0804,0.0644,-1.9028
47.235,0.0920,-0.0860,0.0754,-1.8989
47.802,0.0920,-0.0915,0.0754,-1.8989
48.390,0.0916,-0.0968,0.0863,-1.8950
48.954,0.0909,-0.1019,0.0863,-1.8950
49.500,0.0899,-0.1068,0.0973,-1.8912
50.035,0.0886,-0.1114,0.0973,-1.8912
50.653,0.0871,-0.1157,0.1083,-1.8874
51.181,0.0854,-0.1197,0.1083,-1.8874
51.723,0.0836,-0.1233,0.1193,-1.8836
52.289,0.0817,-0.1265,0.1193,-1.8836
52.826,0.0798,-0.1293,0.1302,-1.8798
53.418,0.0779,-0.1317,0.1302,-1.8798
53.962,0.0760,-0.1338,0.1410,-1.8761
54.511,0.0743,-0.1355,0.1410,-1.8761
55.073,0.0726,-0.1369,0.1519,-1.8724
55.646,0.0712,-0.1380,0.1519,-1.8724
56.263,0.0701,-0.1387,0.1627,-1.8687
56.789,0.0692,-0.1392,0.1627,-1.8687
57.343,0.0686,-0.1395,0.1735,-1.8651
57.881,0.0683,-0.1396,0.1735,-1.8651
58.454,0.0684,-0.1396,0.1843,-1.8616
59.091,0.0688,-0.1395,0.1843,-1.8616
59.683,0.0697,-0.1393,0.1950,-1.8581
60.255,0.0709,-0.1392,0.1950,-1.8581
60.792,0.0725,-0.1392,0.2057,-1.8546
61.409,0.0745,-0.1393,0.2057,-1.8546
62.083,0.0768,-0.1395,0.2164,-1.8511
62.705,0.0794,-0.1400,0.2164,-1.8511
63.283,0.0823,-0.1407,0.2270,-1.8476
63.828,0.0855,-0.1418,0.2270,-1.8476
64.367,0.0888,-0.1431,0.2376,-1.8440
64.904,0.0923,-0.1448,0.2376,-1.8440
66.126,0.0960,-0.1469,0.2482,-1.8405
68.874,0.0997,-0.1494,0.2588,-1.8369
