timestamp,ekf_x,ekf_y,gt_x,gt_y
0.411,0.0001,-0.0000,-0.0005,-1.9999
0.977,0.0001,-0.0000,-0.0005,-1.9999
1.490,0.0001,-0.0000,-0.0005,-1.9999
2.010,0.0001,-0.0000,-0.0005,-1.9999
2.513,0.0001,-0.0000,-0.0005,-1.9999
3.055,0.0001,-0.0000,-0.0005,-1.9999
3.561,0.0001,-0.0000,-0.0005,-1.9999
4.142,0.0002,-0.0000,-0.0005,-1.9999
4.682,0.0003,-0.0000,-0.0006,-1.9998
5.195,0.0004,-0.0000,-0.0006,-1.9998
5.714,0.0005,-0.0000,-0.0006,-1.9996
6.221,0.0007,-0.0000,-0.0006,-1.9996
6.729,0.0008,-0.0000,-0.0006,-1.9993
7.234,0.0011,-0.0000,-0.0006,-1.9993
7.740,0.0013,-0.0000,-0.0006,-1.9989
8.251,0.0016,-0.0000,-0.0006,-1.9989
8.763,0.0018,-0.0000,-0.0006,-1.9984
9.271,0.0021,-0.0000,-0.0006,-1.9984
9.775,0.0023,-0.0000,-0.0006,-1.9979
10.287,0.0024,-0.0000,-0.0006,-1.9979
10.798,0.0026,-0.0000,-0.0006,-1.9976
11.313,0.0028,-0.0000,-0.0006,-1.9976
11.825,0.0030,-0.0000,-0.0006,-1.9972
12.339,0.0033,-0.0001,-0.0006,-1.9972
13.444,0.0037,-0.0001,-0.0007,-1.9966
13.951,0.0041,-0.0001,-0.0007,-1.9966
14.459,0.0046,-0.0001,-0.0007,-1.9957
14.966,0.0052,-0.0001,-0.0007,-1.9957
15.473,0.0059,-0.0002,-0.0007,-1.9946
16.007,0.0066,-0.0002,-0.0007,-1.9946
16.527,0.0074,-0.0003,-0.0006,-1.9932
17.040,0.0083,-0.0004,-0.0006,-1.9932
17.552,0.0092,-0.0004,-0.0005,-1.9915
18.055,0.0100,-0.0005,-0.0005,-1.9915
18.562,0.0107,-0.0006,-0.0004,-1.9898
19.071,0.0112,-0.0007,-0.0004,-1.9898
19.611,0.0117,-0.0007,-0.0004,-1.9887
20.151,0.0123,-0.0008,-0.0004,-1.9887
20.655,0.0130,-0.0009,-0.0003,-1.9875
21.177,0.0139,-0.0010,-0.0003,-1.9875
21.681,0.0150,-0.0012,-0.0002,-1.9858
22.189,0.0162,-0.0014,-0.0002,-1.9858
22.694,0.0176,-0.0016,0.0001,-1.9834
23.199,0.0193,-0.0020,0.0001,-1.9834
23.704,0.0211,-0.0023,0.0005,-1.9803
24.220,0.0231,-0.0028,0.0005,-1.9803
24.724,0.0254,-0.0034,0.0013,-1.9763
25.228,0.0280,-0.0042,0.0013,-1.9763
25.742,0.0304,-0.0050,0.0024,-1.9713
26.244,0.0325,-0.0057,0.0024,-1.9713
26.760,0.0343,-0.0064,0.0036,-1.9668
