timestamp,min_front_range_m
239.501,1.3904
240.019,1.3832
240.561,1.3958
241.281,1.3879
241.841,1.3801
242.455,1.3820
242.981,1.3695
243.517,1.3861
244.041,1.3889
244.562,1.4011
245.119,1.4041
245.853,1.4047
246.386,1.4154
246.932,1.4158
247.497,1.4257
248.018,1.4349
248.642,1.4520
249.241,1.4789
249.802,1.4833
250.346,1.4808
251.035,1.5133
251.668,1.5284
252.250,1.5530
252.812,1.5899
253.369,1.6291
253.897,1.6472
254.428,1.6960
254.998,1.7193
255.555,1.7519
256.112,1.8165
256.678,1.8661
257.238,1.8954
257.785,1.9517
258.449,2.0244
259.058,2.0962
259.646,2.1819
260.301,2.2726
260.824,2.3594
261.402,2.4854
261.980,2.6118
262.522,2.7260
263.136,2.9225
263.724,3.0684
264.265,3.3054
264.800,3.5514
265.340,3.8573
265.869,2.6667
266.401,2.6695
266.953,2.6646
267.504,2.6707
268.042,2.6762
268.584,2.6575
269.146,2.6689
269.755,2.6653
270.389,2.6688
270.949,2.6604
271.547,2.6605
272.201,2.6529
272.768,2.6587
273.357,2.6535
273.905,2.6608
274.447,2.6779
275.103,2.6597
275.659,2.6690
276.222,2.6679
276.781,2.6546
277.320,2.6722
277.862,2.6682
278.387,2.6674
278.918,2.6557
279.471,2.6467
280.002,2.6502
280.548,2.6506
281.077,2.6456
281.653,2.6547
282.190,2.6506
282.732,2.6733
283.264,2.6755
283.802,4.1355
284.340,4.2188
284.861,4.1943
285.391,4.2033
286.055,4.2275
286.581,4.2235
287.097,4.2247
287.776,4.2126
288.327,4.1729
288.900,4.2529
289.512,5.1645
290.056,5.1363
290.600,5.1392
291.190,5.1556
291.744,5.1798
292.300,5.1618
292.858,5.1579
293.415,5.1690
293.984,5.1695
294.570,5.1305
295.115,5.1381
295.664,5.1483
296.254,5.4740
296.830,5.8811
297.373,6.5522
298.092,6.9125
298.668,6.7359
299.214,6.5465
299.783,6.4037
300.403,6.2288
300.965,6.1258
301.509,6.0031
302.057,5.8928
302.620,5.7703
