timestamp,ekf_x,ekf_y,gt_x,gt_y
0.267,0.0000,-0.0000,0.0000,0.0000
0.896,0.0000,-0.0000,-0.0003,-2.0000
1.440,0.0000,-0.0000,-0.0003,-2.0000
1.964,0.0000,-0.0000,-0.0003,-2.0000
2.495,0.0000,-0.0000,-0.0003,-2.0000
3.031,0.0000,-0.0000,-0.0003,-2.0000
3.547,0.0000,-0.0000,-0.0003,-2.0000
4.067,0.0000,-0.0000,-0.0003,-2.0000
4.766,0.0001,-0.0000,-0.0003,-2.0000
6.480,0.0001,-0.0000,-0.0003,-1.9999
8.399,0.0001,-0.0000,-0.0003,-1.9999
10.531,0.0001,-0.0000,-0.0003,-1.9999
12.221,0.0002,-0.0000,-0.0003,-1.9998
13.003,0.0002,-0.0000,-0.0003,-1.9998
13.593,0.0003,-0.0000,-0.0003,-1.9998
14.120,0.0003,-0.0000,-0.0003,-1.9997
14.655,0.0004,-0.0000,-0.0003,-1.9997
15.211,0.0005,-0.0000,-0.0003,-1.9996
15.786,0.0006,-0.0000,-0.0003,-1.9994
16.349,0.0007,-0.0000,-0.0003,-1.9994
16.937,0.0009,-0.0000,-0.0003,-1.9994
17.482,0.0010,-0.0000,-0.0003,-1.9991
18.204,0.0012,-0.0000,-0.0003,-1.9991
20.180,0.0013,-0.0000,-0.0004,-1.9988
22.556,0.0015,-0.0000,-0.0004,-1.9984
24.026,0.0017,-0.0000,-0.0004,-1.9984
25.740,0.0020,-0.0000,-0.0004,-1.9984
26.868,0.0022,-0.0000,-0.0004,-1.9980
27.433,0.0025,-0.0000,-0.0004,-1.9980
27.954,0.0028,-0.0000,-0.0004,-1.9975
28.480,0.0031,-0.0000,-0.0004,-1.9975
29.031,0.0035,-0.0001,-0.0004,-1.9968
29.617,0.0038,-0.0001,-0.0004,-1.9968
30.131,0.0042,-0.0001,-0.0004,-1.9961
30.654,0.0047,-0.0001,-0.0003,-1.9952
31.304,0.0052,-0.0001,-0.0003,-1.9952
33.206,0.0057,-0.0002,-0.0003,-1.9942
35.612,0.0063,-0.0002,-0.0003,-1.9942
37.675,0.0069,-0.0002,-0.0003,-1.9930
39.426,0.0075,-0.0003,-0.0003,-1.9930
39.953,0.0082,-0.0003,-0.0003,-1.9930
40.504,0.0090,-0.0004,-0.0002,-1.9916
41.111,0.0098,-0.0005,-0.0001,-1.9901
41.624,0.0106,-0.0006,-0.0001,-1.9901
42.196,0.0116,-0.0007,-0.0001,-1.9901
42.721,0.0126,-0.0008,0.0001,-1.9882
43.237,0.0136,-0.0010,0.0001,-1.9882
43.800,0.0148,-0.0011,0.0003,-1.9861
44.358,0.0160,-0.0013,0.0003,-1.9861
46.559,0.0173,-0.0016,0.0006,-1.9837
48.580,0.0188,-0.0018,0.0006,-1.9837
50.315,0.0203,-0.0022,0.0011,-1.9809
52.094,0.0219,-0.0025,0.0011,-1.9809
52.810,0.0236,-0.0030,0.0017,-1.9777
53.959,0.0255,-0.0034,0.0025,-1.9740
