timestamp,min_front_range_m
0.594,2.6806
0.706,2.6752
1.239,2.7003
1.823,2.6968
2.434,2.6853
3.135,2.7040
3.683,2.6902
4.329,2.6949
4.879,2.6979
5.437,2.7018
5.970,2.6918
6.658,2.6954
7.236,2.6797
7.766,2.6928
8.329,2.6655
8.927,2.7046
9.483,2.7097
10.023,2.6966
10.595,2.6940
11.207,2.6963
11.753,2.6839
12.419,2.6821
13.003,2.6919
13.698,2.6713
14.293,2.6955
14.829,2.6883
15.495,2.6861
16.091,2.6858
16.615,2.6898
17.184,2.6784
17.760,2.6703
18.360,2.6751
18.935,2.6842
19.457,2.7053
20.294,2.6921
20.842,2.6778
21.429,2.6863
21.952,2.6782
22.499,2.6664
23.025,2.6638
23.627,2.6452
24.200,2.6607
24.761,2.6794
25.314,2.6505
25.924,2.6740
26.482,2.6558
27.173,2.6448
27.895,2.6524
28.634,2.6618
29.361,2.6394
29.919,2.6193
30.462,2.6355
31.001,2.6250
31.547,2.5940
32.093,2.5977
32.653,2.6056
33.265,2.6483
33.918,2.6272
34.561,2.6225
35.194,2.6365
35.753,2.6221
36.294,2.6130
36.836,2.5971
37.360,2.5036
37.933,2.5069
38.480,2.4869
39.023,2.4818
39.567,2.4734
40.128,2.4734
40.660,2.4556
41.186,2.4626
41.722,2.4594
42.246,2.6639
42.962,4.0580
43.828,4.0537
44.387,4.0647
44.940,4.0645
45.522,4.0758
46.162,4.0684
46.989,4.0819
47.881,4.0847
48.496,4.0732
49.034,4.0908
49.651,4.1404
50.245,4.2353
50.796,4.3809
51.412,4.5741
51.950,4.8675
52.590,5.2129
53.210,5.2135
53.748,5.2084
54.293,5.2292
54.822,5.2291
55.374,5.2362
55.906,5.2519
56.466,5.2534
57.007,5.2669
57.552,5.2704
58.121,5.3432
58.666,5.4317
59.244,5.6204
59.786,4.7647
60.323,4.7491
60.933,4.7591
61.683,3.6225
62.236,2.8064
62.783,2.3237
63.357,2.2308
63.925,2.2375
64.441,2.2192
65.107,2.2209
65.723,2.2192
66.345,2.2081
66.959,2.2078
67.495,2.1996
68.055,2.2569
68.600,2.0689
69.121,2.0708
69.757,2.0490
70.325,2.0400
70.864,2.0474
71.433,2.0141
71.964,2.0159
72.500,2.0002
73.032,2.0031
73.603,2.1969
74.132,2.1629
74.714,2.1875
75.214,2.1730
75.752,2.1859
76.294,2.1540
76.823,2.1781
77.348,2.1585
77.902,2.1601
78.483,2.3689
79.070,4.3417
79.621,4.3422
80.237,4.3514
80.785,4.3557
81.330,4.3489
81.860,4.3689
82.426,4.3515
83.013,4.3878
83.580,4.4346
84.259,4.5495
84.870,4.7172
85.416,4.9497
85.971,5.2856
86.526,5.7079
87.113,5.7375
87.657,5.7442
88.210,5.7289
88.972,5.7593
89.526,5.7505
90.132,5.7793
90.669,5.7777
91.245,5.7889
91.787,5.8328
92.379,5.9280
93.030,4.6921
93.590,4.6657
94.178,4.6682
94.832,3.3641
95.371,2.0438
95.955,1.8933
96.533,1.8968
97.090,1.8927
97.634,1.8750
98.273,1.8565
98.889,1.8713
99.484,1.8601
100.052,1.8578
100.612,1.9167
101.192,1.9913
101.754,2.1447
102.339,1.5049
102.888,1.4976
103.448,1.4936
104.040,1.4898
104.588,1.4743
105.124,1.4685
105.660,1.4327
106.197,1.4524
106.728,1.4328
107.269,1.4267
107.847,2.0746
108.367,2.0311
108.946,2.0322
109.498,2.0201
110.025,2.0223
110.577,2.0268
111.153,2.0386
111.732,2.0204
112.298,2.0190
112.874,2.0087
113.433,4.6186
114.042,4.6084
114.589,4.6125
115.135,4.6131
115.679,4.6151
116.304,4.6371
116.865,4.6758
117.439,4.8042
118.023,5.0047
118.588,5.2622
119.126,5.6316
119.678,6.1604
120.220,6.2270
120.783,6.2509
121.349,6.2597
121.930,6.2679
122.516,6.2750
123.087,6.2729
123.658,6.2882
124.344,6.2929
124.985,4.7432
125.609,4.6377
126.185,4.6595
126.740,1.6998
127.352,1.6838
127.896,1.6836
128.450,1.6959
128.991,1.6887
129.541,1.6826
130.075,1.6715
130.613,1.6816
131.265,1.6758
131.802,1.7209
132.343,1.7409
132.882,1.8379
133.406,1.9379
133.972,3.2716
134.583,0.9624
135.144,0.9555
135.672,0.9466
136.201,0.9343
136.740,0.9337
137.353,0.9257
137.975,0.9227
138.516,0.9026
139.058,0.8877
139.629,0.8876
140.212,0.8857
140.773,1.9138
141.288,1.9022
141.892,1.9005
142.658,1.8859
143.244,1.9915
143.817,1.9848
144.383,1.9845
144.908,1.9867
145.464,1.9708
145.989,1.9926
146.530,2.0152
147.084,4.8526
147.606,4.8558
148.143,4.8814
148.701,4.9639
149.296,5.0791
149.900,5.3066
150.427,5.5944
150.994,6.0189
151.669,6.5932
152.231,6.7408
152.789,6.7464
153.329,6.7547
153.917,6.7513
154.613,6.7753
155.175,6.7603
155.730,6.7857
156.309,4.7850
156.925,1.6522
157.456,1.6138
157.993,1.5920
158.514,1.5910
159.052,1.5895
159.576,1.5963
160.127,1.5923
160.688,1.5832
161.263,1.5779
161.891,1.5941
162.678,1.5728
163.243,1.5937
163.828,1.6238
164.357,1.6680
164.883,2.8657
165.420,2.9411
165.941,3.0642
166.479,3.2147
167.046,0.9494
167.619,0.5218
168.202,0.4334
168.740,0.4258
169.288,0.4148
169.899,0.4080
170.470,0.4076
171.116,0.3950
171.663,0.3912
172.231,0.3863
172.749,0.3577
173.384,0.3507
174.229,0.3528
174.964,0.3561
175.583,0.3799
176.198,0.4060
176.760,0.4768
177.335,2.0582
177.862,2.0499
178.405,2.0600
178.946,2.0784
179.472,2.0703
180.005,2.1750
180.536,5.1373
181.070,5.2026
181.620,5.3335
182.170,5.5638
182.703,5.8779
183.248,6.2954
183.954,6.8009
184.510,5.9323
185.061,5.2642
185.668,2.1074
186.327,2.0559
186.872,0.3313
187.441,0.2876
188.024,0.3159
188.598,0.3238
189.202,0.3302
189.742,0.5615
190.274,2.9872
190.816,1.6873
191.402,1.6308
191.986,1.6356
192.600,1.6461
193.184,1.6805
193.744,6.9091
194.271,6.9114
194.812,6.8534
195.395,5.3743
196.043,4.8688
196.582,1.9246
197.119,1.8862
197.651,1.8840
198.195,1.7109
198.773,0.7087
199.293,0.7037
199.891,0.7328
200.586,0.7416
201.418,2.0294
202.034,1.8344
202.630,1.8069
203.337,1.8179
203.963,1.8142
204.512,4.9897
205.060,6.5521
205.642,6.5395
206.206,5.6964
206.737,4.7602
207.280,4.5306
207.824,4.5123
208.364,1.7653
208.929,1.7589
209.536,1.7507
210.128,1.9321
210.689,1.1362
211.247,1.1592
211.814,1.1776
212.406,2.0939
213.120,2.0183
213.830,2.0198
214.553,2.0385
215.355,4.9687
215.921,6.2136
216.640,6.2038
217.156,6.1475
217.875,4.7507
218.442,4.2577
218.993,4.2163
219.547,4.2124
220.093,1.6938
220.670,1.7100
221.201,1.7004
221.745,1.9084
222.381,1.5681
223.001,1.6136
223.689,1.6581
224.282,2.2784
224.822,2.3078
225.362,2.3341
225.966,5.0930
226.552,5.8871
227.103,5.8733
227.701,5.8571
228.238,4.6518
228.792,4.0266
229.371,3.9249
229.960,3.9153
230.725,3.8847
231.266,1.7728
231.818,1.7732
232.336,1.7809
232.911,2.0038
233.581,2.0380
234.116,2.0413
234.678,2.5944
235.369,2.6204
235.893,3.0846
236.441,5.2702
236.984,5.5997
237.564,5.5547
238.113,5.5175
238.665,4.4282
239.171,3.7836
239.691,3.6414
240.293,3.6240
240.871,3.5964
241.513,2.0989
242.188,1.9379
242.818,1.9355
243.385,2.0530
244.032,2.4506
244.612,2.4756
245.145,2.9384
245.711,2.9767
246.267,4.3849
246.845,5.4581
247.466,5.2682
248.087,5.2245
248.700,5.2188
249.543,4.1045
250.258,3.4494
250.988,3.3342
251.537,3.3269
252.092,3.3061
252.691,3.4201
253.339,2.1547
253.932,2.1601
254.485,2.1952
255.048,2.8700
255.709,2.9005
256.251,3.3196
256.816,3.3527
257.507,5.6401
258.351,5.3787
259.036,4.9478
259.590,4.9320
260.144,4.8948
260.729,3.6136
261.328,3.1380
261.888,3.0472
262.503,3.0244
263.085,3.0118
263.655,3.1529
264.264,2.4541
264.811,2.4538
265.382,2.4832
265.939,3.2992
266.594,3.3238
267.163,3.7040
267.691,3.8480
268.272,5.9044
268.850,4.8828
269.483,4.6182
270.040,4.6231
270.595,4.0581
271.127,3.0971
271.715,2.7801
272.323,2.7532
272.925,2.7357
273.480,2.7443
274.022,2.9989
274.663,2.7499
275.207,2.7750
275.775,2.7955
276.488,3.7324
277.218,3.7861
277.873,4.0820
279.297,5.5692
281.025,5.0830
282.852,4.4368
284.542,4.3563
286.377,4.3291
286.952,3.1702
287.551,2.6158
288.118,2.4767
288.791,2.4462
289.419,2.4302
289.980,2.4504
290.582,2.9110
291.200,3.0653
291.782,3.1017
292.348,3.1038
292.931,4.0899
293.452,4.4452
294.034,4.7672
294.585,5.4066
295.181,4.3574
295.744,4.0836
296.276,4.0543
296.836,3.3078
297.512,2.4764
298.108,2.1928
298.654,2.1675
299.245,2.1565
299.814,2.1505
300.402,2.3540
300.950,3.0705
301.509,3.3928
302.063,3.4267
302.598,3.4654
