timestamp,ekf_x,ekf_y,gt_x,gt_y
0.533,0.0001,-0.0000,-0.0005,-1.9999
0.642,0.0001,-0.0000,-0.0005,-1.9999
1.273,0.0001,-0.0000,-0.0005,-1.9999
1.839,0.0001,-0.0000,-0.0005,-1.9999
2.367,0.0001,-0.0000,-0.0005,-1.9999
2.915,0.0001,-0.0000,-0.0005,-1.9999
3.509,0.0001,-0.0000,-0.0005,-1.9999
4.036,0.0001,-0.0000,-0.0005,-1.9999
4.588,0.0001,-0.0000,-0.0005,-1.9999
5.125,0.0001,-0.0000,-0.0005,-1.9999
5.814,0.0001,-0.0000,-0.0005,-1.9999
6.411,0.0002,-0.0000,-0.0005,-1.9998
6.995,0.0002,-0.0000,-0.0005,-1.9998
7.554,0.0003,-0.0000,-0.0005,-1.9998
8.132,0.0004,-0.0000,-0.0005,-1.9996
8.718,0.0006,-0.0000,-0.0005,-1.9996
9.338,0.0007,-0.0000,-0.0005,-1.9994
9.912,0.0009,-0.0000,-0.0005,-1.9994
10.445,0.0011,-0.0000,-0.0006,-1.9990
11.062,0.0014,-0.0000,-0.0006,-1.9986
11.598,0.0016,-0.0000,-0.0006,-1.9986
12.155,0.0018,-0.0000,-0.0006,-1.9986
12.759,0.0020,-0.0000,-0.0006,-1.9981
13.341,0.0022,-0.0000,-0.0006,-1.9981
13.914,0.0023,-0.0000,-0.0006,-1.9978
14.450,0.0024,-0.0000,-0.0006,-1.9978
14.993,0.0026,-0.0000,-0.0006,-1.9975
15.562,0.0029,-0.0000,-0.0006,-1.9975
16.112,0.0032,-0.0001,-0.0007,-1.9971
16.683,0.0035,-0.0001,-0.0007,-1.9971
17.222,0.0040,-0.0001,-0.0007,-1.9964
17.755,0.0045,-0.0001,-0.0007,-1.9964
18.334,0.0050,-0.0001,-0.0007,-1.9954
18.932,0.0057,-0.0002,-0.0007,-1.9954
19.460,0.0064,-0.0002,-0.0007,-1.9942
19.988,0.0072,-0.0003,-0.0007,-1.9942
20.507,0.0081,-0.0003,-0.0006,-1.9926
21.101,0.0089,-0.0004,-0.0006,-1.9926
21.656,0.0097,-0.0005,-0.0006,-1.9910
22.291,0.0101,-0.0005,-0.0006,-1.9910
22.902,0.0106,-0.0006,-0.0005,-1.9898
23.472,0.0111,-0.0006,-0.0005,-1.9898
