timestamp,ekf_x,ekf_y,gt_x,gt_y
0.383,0.0000,-0.0000,-0.0004,-2.0000
0.792,0.0000,-0.0000,-0.0004,-2.0000
1.300,0.0000,-0.0000,-0.0004,-2.0000
1.808,0.0000,-0.0000,-0.0004,-2.0000
2.316,0.0000,-0.0000,-0.0004,-2.0000
2.822,0.0000,-0.0000,-0.0004,-2.0000
3.337,0.0001,-0.0000,-0.0004,-1.9999
5.635,0.0001,-0.0000,-0.0004,-1.9999
7.251,0.0001,-0.0000,-0.0004,-1.9999
8.673,0.0001,-0.0000,-0.0004,-1.9999
10.096,0.0002,-0.0000,-0.0004,-1.9999
11.540,0.0002,-0.0000,-0.0004,-1.9999
12.362,0.0003,-0.0000,-0.0004,-1.9997
12.868,0.0004,-0.0000,-0.0004,-1.9997
13.381,0.0005,-0.0000,-0.0004,-1.9996
13.894,0.0006,-0.0000,-0.0004,-1.9996
14.407,0.0007,-0.0000,-0.0004,-1.9994
14.914,0.0009,-0.0000,-0.0004,-1.9994
15.422,0.0010,-0.0000,-0.0004,-1.9991
15.925,0.0012,-0.0000,-0.0004,-1.9991
16.435,0.0014,-0.0000,-0.0004,-1.9987
16.943,0.0016,-0.0000,-0.0004,-1.9987
17.490,0.0019,-0.0000,-0.0004,-1.9983
18.106,0.0022,-0.0000,-0.0004,-1.9983
19.585,0.0025,-0.0000,-0.0004,-1.9978
20.998,0.0028,-0.0000,-0.0004,-1.9978
22.512,0.0031,-0.0001,-0.0004,-1.9971
24.125,0.0035,-0.0001,-0.0004,-1.9964
25.914,0.0039,-0.0001,-0.0004,-1.9964
26.432,0.0044,-0.0001,-0.0004,-1.9964
26.935,0.0049,-0.0001,-0.0004,-1.9955
27.465,0.0054,-0.0002,-0.0004,-1.9955
27.977,0.0060,-0.0002,-0.0004,-1.9944
28.502,0.0067,-0.0002,-0.0004,-1.9944
29.006,0.0073,-0.0003,-0.0003,-1.9932
29.564,0.0081,-0.0003,-0.0003,-1.9932
30.117,0.0089,-0.0004,-0.0003,-1.9918
30.628,0.0097,-0.0005,-0.0003,-1.9918
31.143,0.0106,-0.0006,-0.0002,-1.9901
32.763,0.0116,-0.0007,-0.0002,-1.9901
34.396,0.0127,-0.0008,0.0000,-1.9881
35.841,0.0138,-0.0010,0.0000,-1.9881
38.205,0.0151,-0.0012,0.0003,-1.9859
39.641,0.0164,-0.0014,0.0003,-1.9859
40.316,0.0178,-0.0017,0.0006,-1.9833
40.826,0.0193,-0.0020,0.0006,-1.9833
41.330,0.0209,-0.0023,0.0011,-1.9803
41.840,0.0227,-0.0027,0.0011,-1.9803
42.358,0.0245,-0.0032,0.0018,-1.9769
42.906,0.0265,-0.0037,0.0018,-1.9769
43.415,0.0287,-0.0044,0.0027,-1.9729
43.925,0.0309,-0.0051,0.0027,-1.9729
44.436,0.0334,-0.0060,0.0040,-1.9684
44.947,0.0359,-0.0070,0.0040,-1.9684
45.453,0.0387,-0.0082,0.0057,-1.9633
45.959,0.0416,-0.0095,0.0057,-1.9633
46.468,0.0447,-0.0111,0.0080,-1.9574
46.975,0.0479,-0.0129,0.0080,-1.9574
47.484,0.0514,-0.0150,0.0112,-1.9509
48.011,0.0550,-0.0174,0.0112,-1.9509
48.520,0.0587,-0.0203,0.0155,-1.9435
49.627,0.0626,-0.0235,0.0213,-1.9355
50.995,0.0666,-0.0272,0.0213,-1.9355
52.499,0.0707,-0.0315,0.0290,-1.9268
54.227,0.0747,-0.0365,0.0290,-1.9268
56.009,0.0787,-0.0420,0.0391,-1.9178
56.988,0.0825,-0.0484,0.0391,-1.9178
57.531,0.0860,-0.0555,0.0391,-1.9178
58.101,0.0891,-0.0640,0.0521,-1.9089
58.605,0.0965,-0.0913,0.0521,-1.9089
59.414,0.1091,-0.1431,0.0930,-1.8966
60.941,0.1346,-0.2120,0.0930,-1.8966
62.525,0.1756,-0.2933,0.2195,-1.8532
64.045,0.2105,-0.3915,0.2195,-1.8532
65.600,0.2186,-0.5103,0.3500,-1.7992
