timestamp,min_front_range_m
0.526,2.7019
1.073,2.6988
1.631,2.6807
2.199,2.6930
2.746,2.7052
3.341,2.7005
3.911,2.7119
4.442,2.7017
4.982,2.7092
5.550,2.7006
6.109,2.6948
6.802,2.6881
7.605,2.6890
8.426,2.6795
9.174,2.6924
9.916,2.6736
10.469,2.6954
11.265,2.6826
11.904,2.6906
12.442,2.6943
13.011,2.6835
13.570,2.6743
14.203,2.6660
14.828,2.6591
15.499,2.6562
16.243,2.6856
16.935,2.6678
17.461,2.6740
18.018,2.6881
18.554,2.6938
19.143,2.7035
19.661,2.6950
20.309,2.6700
20.862,2.6841
21.432,2.6763
22.011,2.6932
22.584,2.6644
23.247,2.7001
23.829,2.6858
24.414,2.6857
24.981,2.6943
25.528,2.6634
26.057,2.6819
26.734,2.6843
27.428,2.6799
28.015,2.6684
28.599,2.6421
29.174,2.6663
29.714,2.6478
30.426,2.6551
31.036,2.6533
31.619,2.6526
32.190,2.6628
32.734,2.6477
33.304,2.6352
33.859,2.6327
34.491,2.6404
35.047,2.6275
35.645,2.6185
36.295,2.6342
36.875,2.6379
37.442,2.6373
38.006,2.6240
38.603,2.6231
39.147,2.6166
39.720,2.5939
40.286,2.5288
40.878,2.4958
41.474,2.4809
42.067,2.4990
42.589,2.4875
43.174,2.4875
43.716,2.4659
44.545,2.4760
45.098,2.4648
45.614,2.4454
46.182,4.0984
46.743,4.0769
47.364,4.0658
47.924,4.0790
48.488,4.0930
49.039,4.0856
49.584,4.1030
50.155,4.1074
50.814,4.1040
51.336,4.1057
51.884,4.1229
52.468,4.1746
53.028,4.2764
53.590,4.4306
54.407,4.6395
54.990,4.9107
55.509,5.1671
56.061,5.1722
56.813,5.1881
57.383,5.1806
57.989,5.1954
58.577,5.2114
59.173,5.2077
59.906,5.2175
60.480,5.2173
61.091,5.2406
61.761,5.3026
62.330,5.4483
62.871,4.7332
63.425,4.7120
63.969,4.6890
64.548,4.6996
65.090,3.6003
65.622,2.6709
66.167,2.2314
66.748,2.2088
67.336,2.2111
67.949,2.2090
68.616,2.1897
69.152,2.1865
69.797,2.1758
70.512,2.1648
71.062,2.1386
71.645,2.1755
72.206,2.1313
72.758,2.1286
73.342,2.1139
73.879,2.1100
74.429,2.0875
75.004,2.0977
75.590,2.0797
76.154,2.0730
76.714,2.0568
77.298,2.2771
77.891,2.2799
78.458,2.2881
79.020,2.2914
79.971,2.2789
81.773,2.2717
83.507,2.2964
85.216,2.2957
86.984,2.2644
88.021,4.3763
88.577,4.3916
89.100,4.4076
89.636,4.4153
90.154,4.4148
90.700,4.4252
91.298,4.4231
91.884,4.4312
92.550,4.4387
93.125,4.4902
93.661,4.5982
94.212,4.7407
94.801,4.9454
95.356,5.2241
95.935,5.5899
96.523,5.5896
97.209,5.5926
98.018,5.5963
98.622,5.6019
99.181,5.6104
99.784,5.6203
100.397,5.6277
100.979,5.6295
101.741,5.6453
102.443,5.6944
102.986,5.8125
103.556,4.5630
104.206,4.5340
104.826,4.5298
105.462,3.2799
106.015,2.3380
106.565,1.8290
107.098,1.8226
107.671,1.8002
108.248,1.8058
108.810,1.7929
109.341,1.7875
109.871,1.7783
110.621,1.7856
111.187,1.7703
111.748,1.8404
112.457,1.9616
113.246,2.1395
114.021,1.6683
114.545,1.6686
115.098,1.6614
115.638,1.6546
116.227,1.6317
116.871,1.6418
117.448,1.6267
118.077,1.6319
118.627,1.6295
119.179,1.6313
119.755,2.2488
120.303,2.2314
120.832,2.2581
121.381,2.2414
121.959,2.2518
122.540,2.2392
123.102,2.2543
123.711,2.2402
124.619,2.2386
125.466,4.7191
126.215,4.7237
126.944,4.7271
127.493,4.7317
128.111,4.7340
128.694,4.7320
129.448,4.7548
130.155,4.8362
130.725,4.9582
131.257,5.1312
131.773,5.4079
132.339,5.8014
132.885,5.9548
133.443,5.9678
134.015,5.9667
134.566,5.9788
135.098,5.9916
135.656,5.9892
136.206,5.9948
136.746,5.9978
137.282,6.0029
137.855,6.0468
138.549,4.4699
139.142,4.3817
139.725,4.3935
140.265,3.0390
140.884,1.5625
141.468,1.5126
142.005,1.5101
142.567,1.5147
143.149,1.4994
143.862,1.4980
144.423,1.4832
144.984,1.4780
145.545,1.4508
146.112,1.5156
146.641,1.5449
147.179,1.6352
147.732,1.7440
148.271,1.8794
148.874,3.3898
149.417,1.3672
149.987,1.2702
150.647,1.2544
151.219,1.2518
151.746,1.2415
152.300,1.2533
153.013,1.2401
153.591,1.2181
154.188,1.2225
154.721,1.2071
155.264,1.2439
155.815,2.2810
156.397,2.2819
156.954,2.2884
157.520,2.2954
158.059,2.3035
158.663,2.3075
159.227,2.2966
159.894,2.2874
160.554,2.3019
161.122,5.0169
161.676,5.0161
162.295,5.0271
163.008,5.0307
163.664,5.0751
164.233,5.1796
165.009,5.3324
165.792,5.5955
166.521,5.9679
167.165,6.3322
167.708,6.3289
168.454,6.3347
169.097,6.3529
169.635,6.3407
170.330,6.3550
170.969,6.3701
171.526,6.3628
172.047,6.3727
172.579,4.4648
173.142,4.3363
173.733,4.3256
174.320,1.2946
174.860,1.2987
175.392,1.2974
175.927,1.2964
176.705,1.2993
177.438,1.2988
177.960,1.3034
178.483,1.2870
179.079,1.2871
179.622,1.2935
180.215,1.3015
180.769,1.3112
181.301,1.3528
181.845,1.4130
182.374,1.4892
182.920,1.6091
183.474,2.9541
184.088,3.1287
184.676,2.2403
185.247,1.4379
185.798,1.0709
186.333,0.8824
186.905,0.9012
187.496,0.8969
188.060,0.8705
188.633,0.8944
189.199,0.8710
189.831,0.8728
190.588,0.8644
