timestamp,ekf_x,ekf_y,gt_x,gt_y
0.008,0.0000,-0.0000,-0.0003,-2.0000
0.010,0.0000,-0.0000,-0.0003,-2.0000
0.527,0.0000,-0.0000,-0.0003,-2.0000
1.124,0.0000,-0.0000,-0.0003,-2.0000
1.727,0.0001,-0.0000,-0.0004,-1.9999
2.267,0.0001,-0.0000,-0.0004,-1.9999
2.855,0.0001,-0.0000,-0.0004,-1.9999
3.400,0.0001,-0.0000,-0.0004,-1.9999
3.940,0.0002,-0.0000,-0.0004,-1.9998
4.483,0.0002,-0.0000,-0.0004,-1.9998
5.008,0.0003,-0.0000,-0.0004,-1.9997
5.549,0.0004,-0.0000,-0.0004,-1.9997
6.102,0.0005,-0.0000,-0.0004,-1.9996
6.692,0.0006,-0.0000,-0.0004,-1.9996
7.263,0.0007,-0.0000,-0.0004,-1.9994
7.789,0.0008,-0.0000,-0.0004,-1.9994
8.348,0.0010,-0.0000,-0.0004,-1.9991
8.952,0.0011,-0.0000,-0.0004,-1.9991
9.474,0.0013,-0.0000,-0.0004,-1.9988
10.046,0.0015,-0.0000,-0.0004,-1.9984
10.556,0.0018,-0.0000,-0.0004,-1.9984
11.114,0.0020,-0.0000,-0.0004,-1.9984
11.724,0.0023,-0.0000,-0.0004,-1.9979
12.248,0.0026,-0.0000,-0.0004,-1.9979
12.778,0.0029,-0.0000,-0.0004,-1.9974
13.301,0.0032,-0.0001,-0.0004,-1.9974
13.883,0.0034,-0.0001,-0.0004,-1.9968
14.413,0.0036,-0.0001,-0.0004,-1.9968
14.959,0.0037,-0.0001,-0.0004,-1.9964
15.524,0.0037,-0.0001,-0.0004,-1.9964
16.077,0.0037,-0.0001,-0.0004,-1.9963
16.662,0.0037,-0.0001,-0.0004,-1.9963
17.255,0.0038,-0.0001,-0.0004,-1.9963
17.773,0.0039,-0.0001,-0.0004,-1.9963
18.322,0.0040,-0.0001,-0.0004,-1.9961
18.848,0.0043,-0.0001,-0.0004,-1.9961
19.414,0.0046,-0.0001,-0.0005,-1.9957
19.946,0.0049,-0.0001,-0.0005,-1.9957
20.471,0.0054,-0.0001,-0.0005,-1.9950
20.999,0.0059,-0.0002,-0.0005,-1.9950
21.530,0.0065,-0.0002,-0.0005,-1.9940
22.075,0.0071,-0.0003,-0.0005,-1.9940
22.688,0.0078,-0.0003,-0.0004,-1.9928
23.217,0.0087,-0.0004,-0.0004,-1.9928
23.738,0.0097,-0.0005,-0.0003,-1.9911
24.282,0.0110,-0.0006,-0.0003,-1.9911
24.859,0.0122,-0.0008,-0.0001,-1.9887
25.387,0.0136,-0.0010,-0.0001,-1.9887
25.913,0.0151,-0.0012,0.0002,-1.9861
26.453,0.0169,-0.0015,0.0002,-1.9861
26.976,0.0190,-0.0019,0.0007,-1.9827
27.516,0.0213,-0.0024,0.0007,-1.9827
28.090,0.0236,-0.0029,0.0015,-1.9782
28.616,0.0260,-0.0036,0.0015,-1.9782
29.157,0.0287,-0.0044,0.0026,-1.9733
29.770,0.0318,-0.0054,0.0026,-1.9733
30.310,0.0354,-0.0068,0.0045,-1.9674
30.877,0.0391,-0.0084,0.0045,-1.9674
31.414,0.0429,-0.0102,0.0074,-1.9599
31.931,0.0468,-0.0123,0.0074,-1.9599
