timestamp,min_front_range_m
264.541,0.5382
265.045,0.6225
266.135,0.8658
266.529,1.2425
267.042,1.2333
267.555,1.8537
268.057,1.8537
268.568,1.8563
269.072,2.0273
269.581,2.6375
270.089,1.6106
270.609,0.7906
271.119,0.6210
272.537,0.5538
274.124,0.5601
275.642,0.5657
277.393,0.5887
278.908,0.7243
279.624,1.2536
280.125,1.2490
280.636,1.2455
281.147,1.8315
281.652,1.8340
282.157,1.8739
282.656,2.1937
283.166,2.6059
283.673,1.1798
284.182,0.7425
284.695,0.6168
285.200,0.5875
285.753,0.5845
286.319,0.5962
286.850,0.6501
287.428,0.8644
288.646,1.2599
290.208,1.2750
291.921,1.8185
293.552,1.8220
295.053,1.8100
295.885,1.9364
296.428,2.4282
296.932,2.3912
297.438,0.9530
297.941,0.6887
299.107,0.6059
299.480,0.6092
299.992,0.5872
300.507,0.6263
301.030,0.7304
301.544,1.2998
302.046,1.2862
302.555,1.2751
303.065,1.8042
303.575,1.8078
304.084,1.7902
304.632,2.0103
305.927,2.5666
307.942,1.6408
309.879,0.8821
311.709,0.6798
