timestamp,ekf_x,ekf_y,gt_x,gt_y
0.318,0.0001,-0.0000,-0.0005,-1.9999
0.554,0.0001,-0.0000,-0.0005,-1.9999
1.118,0.0001,-0.0000,-0.0005,-1.9999
1.701,0.0001,-0.0000,-0.0005,-1.9999
2.263,0.0001,-0.0000,-0.0005,-1.9999
2.909,0.0001,-0.0000,-0.0005,-1.9999
3.471,0.0001,-0.0000,-0.0005,-1.9999
4.049,0.0002,-0.0000,-0.0005,-1.9998
4.577,0.0002,-0.0000,-0.0005,-1.9998
5.123,0.0003,-0.0000,-0.0005,-1.9998
5.723,0.0004,-0.0000,-0.0005,-1.9997
6.266,0.0005,-0.0000,-0.0005,-1.9997
6.805,0.0007,-0.0000,-0.0005,-1.9994
7.354,0.0009,-0.0000,-0.0005,-1.9994
7.894,0.0011,-0.0000,-0.0006,-1.9991
8.457,0.0013,-0.0000,-0.0006,-1.9991
8.987,0.0016,-0.0000,-0.0006,-1.9987
9.522,0.0018,-0.0000,-0.0006,-1.9987
10.080,0.0022,-0.0000,-0.0006,-1.9981
10.612,0.0025,-0.0000,-0.0006,-1.9981
11.177,0.0029,-0.0000,-0.0006,-1.9974
11.798,0.0034,-0.0001,-0.0006,-1.9974
12.437,0.0039,-0.0001,-0.0006,-1.9965
13.027,0.0044,-0.0001,-0.0006,-1.9965
13.623,0.0049,-0.0001,-0.0006,-1.9955
14.156,0.0054,-0.0002,-0.0006,-1.9945
14.675,0.0060,-0.0002,-0.0006,-1.9945
15.203,0.0067,-0.0002,-0.0006,-1.9945
16.508,0.0074,-0.0003,-0.0005,-1.9932
18.154,0.0082,-0.0003,-0.0004,-1.9916
19.750,0.0091,-0.0004,-0.0004,-1.9916
21.611,0.0100,-0.0005,-0.0004,-1.9916
23.714,0.0110,-0.0006,-0.0003,-1.9898
24.260,0.0121,-0.0008,-0.0003,-1.9898
24.818,0.0134,-0.0009,-0.0001,-1.9876
25.414,0.0147,-0.0011,-0.0001,-1.9876
25.950,0.0161,-0.0014,0.0002,-1.9850
26.486,0.0176,-0.0016,0.0002,-1.9850
27.147,0.0193,-0.0020,0.0006,-1.9820
27.784,0.0211,-0.0023,0.0006,-1.9820
28.411,0.0230,-0.0028,0.0012,-1.9785
28.955,0.0250,-0.0033,0.0012,-1.9785
29.490,0.0273,-0.0040,0.0021,-1.9744
30.036,0.0296,-0.0047,0.0033,-1.9697
30.560,0.0322,-0.0056,0.0033,-1.9697
31.100,0.0349,-0.0066,0.0033,-1.9697
31.618,0.0378,-0.0078,0.0051,-1.9643
32.215,0.0408,-0.0092,0.0051,-1.9643
32.809,0.0441,-0.0108,0.0075,-1.9581
33.389,0.0476,-0.0127,0.0075,-1.9581
33.920,0.0512,-0.0149,0.0107,-1.9511
34.488,0.0550,-0.0175,0.0107,-1.9511
35.006,0.0590,-0.0205,0.0152,-1.9433
35.553,0.0631,-0.0240,0.0213,-1.9347
36.101,0.0672,-0.0280,0.0213,-1.9347
36.623,0.0715,-0.0326,0.0213,-1.9347
37.189,0.0756,-0.0378,0.0293,-1.9255
37.721,0.0797,-0.0438,0.0293,-1.9255
38.240,0.0835,-0.0506,0.0399,-1.9159
38.778,0.0869,-0.0582,0.0399,-1.9159
39.302,0.0899,-0.0671,0.0534,-1.9064
39.818,0.0919,-0.0763,0.0534,-1.9064
40.446,0.0929,-0.0854,0.0705,-1.8974
41.033,0.0930,-0.0941,0.0705,-1.8974
41.556,0.0922,-0.1023,0.0879,-1.8887
42.091,0.0907,-0.1097,0.0879,-1.8887
42.666,0.0887,-0.1164,0.1052,-1.8800
43.193,0.0862,-0.1220,0.1052,-1.8800
43.717,0.0836,-0.1267,0.1225,-1.8713
44.231,0.0810,-0.1303,0.1225,-1.8713
44.824,0.0786,-0.1329,0.1397,-1.8627
45.356,0.0768,-0.1346,0.1397,-1.8627
45.885,0.0756,-0.1355,0.1568,-1.8540
46.413,0.0752,-0.1357,0.1568,-1.8540
47.075,0.0758,-0.1355,0.1737,-1.8453
47.645,0.0775,-0.1349,0.1737,-1.8453
48.178,0.0802,-0.1344,0.1904,-1.8363
48.729,0.0840,-0.1340,0.1904,-1.8363
49.269,0.0887,-0.1340,0.2069,-1.8269
49.807,0.0943,-0.1345,0.2069,-1.8269
50.431,0.1019,-0.1362,0.2233,-1.8173
51.010,0.1075,-0.1380,0.2397,-1.8074
51.547,0.1147,-0.1411,0.2397,-1.8074
52.090,0.1222,-0.1453,0.2561,-1.7971
52.778,0.1296,-0.1505,0.2561,-1.7971
53.341,0.1368,-0.1566,0.2561,-1.7971
53.882,0.1436,-0.1637,0.2725,-1.7862
54.433,0.1499,-0.1717,0.2725,-1.7862
55.015,0.1554,-0.1803,0.2892,-1.7749
55.560,0.1601,-0.1894,0.2892,-1.7749
56.176,0.1639,-0.1989,0.3062,-1.7632
56.736,0.1668,-0.2086,0.3062,-1.7632
57.289,0.1687,-0.2183,0.3237,-1.7516
57.865,0.1698,-0.2279,0.3237,-1.7516
58.427,0.1699,-0.2372,0.3418,-1.7401
59.128,0.1693,-0.2461,0.3418,-1.7401
59.664,0.1679,-0.2545,0.3605,-1.7288
60.212,0.1660,-0.2622,0.3605,-1.7288
60.774,0.1635,-0.2693,0.3797,-1.7180
61.457,0.1607,-0.2757,0.3994,-1.7078
62.007,0.1576,-0.2814,0.3994,-1.7078
62.531,0.1545,-0.2863,0.3994,-1.7078
63.138,0.1516,-0.2901,0.4193,-1.6981
63.678,0.1490,-0.2929,0.4193,-1.6981
64.216,0.1469,-0.2948,0.4387,-1.6885
64.741,0.1456,-0.2959,0.4387,-1.6885
65.325,0.1451,-0.2962,0.4571,-1.6786
65.858,0.1456,-0.2960,0.4571,-1.6786
66.575,0.1472,-0.2954,0.4747,-1.6684
67.157,0.1500,-0.2945,0.4747,-1.6684
67.753,0.1540,-0.2938,0.4913,-1.6576
68.342,0.1592,-0.2934,0.4913,-1.6576
68.968,0.1655,-0.2935,0.5070,-1.6459
69.542,0.1729,-0.2945,0.5070,-1.6459
70.189,0.1811,-0.2965,0.5219,-1.6331
70.726,0.1898,-0.2998,0.5219,-1.6331
71.313,0.1987,-0.3045,0.5363,-1.6187
71.991,0.2075,-0.3107,0.5363,-1.6187
72.690,0.2161,-0.3185,0.5504,-1.6026
73.227,0.2241,-0.3292,0.5504,-1.6026
73.747,0.2285,-0.3429,0.5785,-1.5812
74.306,0.2267,-0.3582,0.5785,-1.5812
74.858,0.2168,-0.3712,0.6592,-1.5717
75.393,0.2006,-0.3780,0.6592,-1.5717
75.918,0.1822,-0.3754,0.7538,-1.5982
76.477,0.1667,-0.3632,0.7538,-1.5982
77.050,0.3072,-0.3817,0.8482,-1.6215
77.597,0.3024,-0.4275,0.8482,-1.6215
78.152,0.2829,-0.4559,0.9453,-1.6431
78.686,0.2654,-0.4606,1.0448,-1.6663
79.202,0.2672,-0.4577,1.0448,-1.6663
79.722,0.2855,-0.4716,1.0448,-1.6663
80.312,0.2973,-0.5206,1.1438,-1.6927
80.896,0.2856,-0.5591,1.1438,-1.6927
81.466,0.2552,-0.5915,1.2398,-1.7206
82.006,0.2305,-0.6002,1.2398,-1.7206
82.553,0.2295,-0.6019,1.3330,-1.7467
83.093,0.2460,-0.6203,1.3330,-1.7467
83.615,0.2559,-0.6615,1.4265,-1.7694
84.157,0.2426,-0.7077,1.4265,-1.7694
84.701,0.2136,-0.7355,1.5225,-1.7908
85.247,0.1930,-0.7409,1.5225,-1.7908
85.815,0.1961,-0.7430,1.6208,-1.8140
86.353,0.2133,-0.7643,1.7182,-1.8407
86.986,0.2204,-0.8073,1.7182,-1.8407
87.524,0.2037,-0.8519,1.7182,-1.8407
88.057,0.1741,-0.8764,1.8124,-1.8685
88.583,0.1562,-0.8799,1.8124,-1.8685
89.118,0.1619,-0.8835,1.9040,-1.8939
89.744,0.1791,-0.9078,1.9040,-1.8939
90.273,0.1836,-0.9522,1.9963,-1.9161
90.798,0.1643,-0.9948,1.9963,-1.9161
91.413,0.1353,-1.0158,2.0913,-1.9374
92.029,0.1205,-1.0178,2.0913,-1.9374
92.572,0.1291,-1.0234,2.1883,-1.9609
93.113,0.1457,-1.0508,2.1883,-1.9609
93.630,0.1486,-1.0942,2.2829,-1.9862
94.263,0.1306,-1.1350,2.2829,-1.9862
94.799,0.1035,-1.1568,2.3724,-2.0090
95.346,0.0866,-1.1606,2.3724,-2.0090
95.868,0.0908,-1.1629,2.4598,-2.0299
96.458,0.1077,-1.1817,2.4598,-2.0299
97.047,0.1180,-1.2203,2.5477,-2.0480
97.599,0.1082,-1.2643,2.5477,-2.0480
98.232,0.0826,-1.2945,2.6378,-2.0648
98.764,0.0599,-1.3040,2.6378,-2.0648
99.391,0.0559,-1.3043,2.7298,-2.0831
99.915,0.0698,-1.3153,2.7298,-2.0831
100.438,0.0847,-1.3471,2.8218,-2.1042
101.021,0.0829,-1.3911,2.8218,-2.1042
101.565,0.0615,-1.4280,2.9113,-2.1268
102.090,0.0354,-1.4446,2.9113,-2.1268
102.617,0.0235,-1.4460,2.9982,-2.1484
103.149,0.0322,-1.4511,2.9982,-2.1484
103.670,0.0491,-1.4751,3.0845,-2.1672
104.196,0.0614,-1.5168,3.0845,-2.1672
104.718,0.0733,-1.5710,3.1169,-2.1796
105.260,0.0765,-1.6385,3.1169,-2.1796
105.778,0.0599,-1.7162,3.0148,-2.1865
106.370,0.1231,-1.3148,3.0148,-2.1865
106.937,0.2028,-1.2178,2.8366,-2.1250
107.487,0.3039,-1.1096,2.8366,-2.1250
108.069,0.4216,-0.9874,2.6719,-1.9893
108.625,0.5528,-0.8475,2.6719,-1.9893
109.156,0.7011,-0.6936,2.5157,-1.8411
109.714,0.5539,-0.8452,2.5157,-1.8411
110.274,0.6257,-0.7712,2.3642,-1.6902
