timestamp,ekf_x,ekf_y,gt_x,gt_y
0.515,0.0000,-0.0000,-0.0003,-2.0000
1.082,0.0000,-0.0000,-0.0003,-2.0000
1.708,0.0000,-0.0000,-0.0003,-2.0000
2.250,0.0000,-0.0000,-0.0003,-2.0000
3.145,0.0000,-0.0000,-0.0003,-2.0000
4.986,0.0000,-0.0000,-0.0003,-2.0000
6.740,0.0001,-0.0000,-0.0003,-2.0000
8.308,0.0001,-0.0000,-0.0003,-1.9999
10.047,0.0001,-0.0000,-0.0003,-1.9999
11.064,0.0001,-0.0000,-0.0003,-1.9999
11.819,0.0002,-0.0000,-0.0003,-1.9999
12.540,0.0002,-0.0000,-0.0003,-1.9998
13.100,0.0003,-0.0000,-0.0003,-1.9998
13.682,0.0004,-0.0000,-0.0003,-1.9997
14.407,0.0005,-0.0000,-0.0003,-1.9997
14.981,0.0006,-0.0000,-0.0003,-1.9995
15.571,0.0007,-0.0000,-0.0003,-1.9993
16.128,0.0008,-0.0000,-0.0003,-1.9993
17.211,0.0009,-0.0000,-0.0003,-1.9993
18.755,0.0011,-0.0000,-0.0003,-1.9991
20.219,0.0012,-0.0000,-0.0003,-1.9987
21.669,0.0014,-0.0000,-0.0003,-1.9987
23.148,0.0016,-0.0000,-0.0003,-1.9987
24.492,0.0018,-0.0000,-0.0004,-1.9984
25.144,0.0020,-0.0000,-0.0004,-1.9979
25.685,0.0023,-0.0000,-0.0004,-1.9979
26.237,0.0026,-0.0000,-0.0004,-1.9979
26.782,0.0029,-0.0000,-0.0004,-1.9974
27.334,0.0032,-0.0001,-0.0004,-1.9974
27.900,0.0036,-0.0001,-0.0004,-1.9967
28.513,0.0040,-0.0001,-0.0004,-1.9967
30.014,0.0044,-0.0001,-0.0003,-1.9960
30.675,0.0048,-0.0001,-0.0003,-1.9960
31.927,0.0053,-0.0001,-0.0003,-1.9951
33.965,0.0058,-0.0002,-0.0003,-1.9940
35.760,0.0064,-0.0002,-0.0003,-1.9940
37.415,0.0070,-0.0003,-0.0003,-1.9940
38.907,0.0077,-0.0003,-0.0002,-1.9928
