timestamp,ekf_x,ekf_y,gt_x,gt_y
0.454,0.0001,-0.0000,0.0000,0.0000
0.455,0.0001,-0.0000,0.0000,0.0000
1.004,0.0001,-0.0000,-0.0005,-1.9999
1.565,0.0001,-0.0000,-0.0005,-1.9999
2.104,0.0001,-0.0000,-0.0005,-1.9999
2.665,0.0001,-0.0000,-0.0005,-1.9999
3.210,0.0002,-0.0000,-0.0005,-1.9999
3.761,0.0002,-0.0000,-0.0005,-1.9999
4.315,0.0003,-0.0000,-0.0005,-1.9998
4.872,0.0004,-0.0000,-0.0005,-1.9998
5.431,0.0005,-0.0000,-0.0005,-1.9996
5.970,0.0006,-0.0000,-0.0005,-1.9996
6.534,0.0008,-0.0000,-0.0005,-1.9993
7.104,0.0010,-0.0000,-0.0005,-1.9993
7.640,0.0012,-0.0000,-0.0005,-1.9990
8.205,0.0014,-0.0000,-0.0005,-1.9990
8.725,0.0017,-0.0000,-0.0005,-1.9985
9.257,0.0020,-0.0000,-0.0005,-1.9985
9.784,0.0023,-0.0000,-0.0006,-1.9979
10.314,0.0027,-0.0000,-0.0006,-1.9979
10.839,0.0031,-0.0000,-0.0006,-1.9972
11.403,0.0036,-0.0001,-0.0006,-1.9972
12.100,0.0041,-0.0001,-0.0006,-1.9963
12.747,0.0046,-0.0001,-0.0006,-1.9963
13.288,0.0050,-0.0001,-0.0005,-1.9953
13.826,0.0055,-0.0002,-0.0005,-1.9944
14.342,0.0059,-0.0002,-0.0005,-1.9944
14.870,0.0063,-0.0002,-0.0005,-1.9944
15.527,0.0066,-0.0002,-0.0005,-1.9937
16.083,0.0069,-0.0002,-0.0005,-1.9937
16.808,0.0071,-0.0003,-0.0005,-1.9931
17.371,0.0074,-0.0003,-0.0005,-1.9931
17.955,0.0077,-0.0003,-0.0005,-1.9926
18.505,0.0082,-0.0003,-0.0005,-1.9926
19.079,0.0087,-0.0004,-0.0004,-1.9917
19.609,0.0094,-0.0005,-0.0004,-1.9917
20.152,0.0101,-0.0005,-0.0004,-1.9905
20.688,0.0110,-0.0006,-0.0004,-1.9905
21.250,0.0120,-0.0008,-0.0003,-1.9888
21.818,0.0131,-0.0009,-0.0003,-1.9888
22.379,0.0143,-0.0011,-0.0001,-1.9866
22.931,0.0156,-0.0013,-0.0001,-1.9866
23.498,0.0171,-0.0015,0.0003,-1.9840
24.037,0.0190,-0.0019,0.0003,-1.9840
24.588,0.0211,-0.0023,0.0009,-1.9806
25.160,0.0233,-0.0029,0.0009,-1.9806
25.717,0.0260,-0.0036,0.0017,-1.9762
26.255,0.0280,-0.0042,0.0017,-1.9762
26.778,0.0308,-0.0051,0.0030,-1.9713
27.329,0.0341,-0.0063,0.0030,-1.9713
27.874,0.0377,-0.0078,0.0052,-1.9651
28.411,0.0414,-0.0094,0.0052,-1.9651
28.948,0.0451,-0.0114,0.0081,-1.9576
29.672,0.0491,-0.0136,0.0081,-1.9576
30.294,0.0535,-0.0165,0.0120,-1.9495
30.830,0.0584,-0.0201,0.0120,-1.9495
31.381,0.0635,-0.0244,0.0187,-1.9400
31.919,0.0683,-0.0290,0.0187,-1.9400
32.512,0.0735,-0.0350,0.0271,-1.9296
33.087,0.0766,-0.0392,0.0271,-1.9296
33.626,0.0802,-0.0446,0.0364,-1.9202
34.159,0.0834,-0.0503,0.0364,-1.9202
34.713,0.0861,-0.0562,0.0469,-1.9122
35.298,0.0884,-0.0622,0.0469,-1.9122
35.847,0.0902,-0.0683,0.0578,-1.9049
36.456,0.0915,-0.0742,0.0690,-1.8994
37.049,0.0922,-0.0789,0.0690,-1.8994
37.647,0.0926,-0.0826,0.0690,-1.8994
38.228,0.0927,-0.0852,0.0767,-1.8969
38.784,0.0928,-0.0864,0.0767,-1.8969
39.350,0.0928,-0.0867,0.0801,-1.8958
39.899,0.0928,-0.0857,0.0801,-1.8958
40.464,0.0928,-0.0833,0.0789,-1.8949
41.005,0.0927,-0.0798,0.0789,-1.8949
41.607,0.0925,-0.0764,0.0726,-1.8942
42.163,0.0924,-0.0745,0.0726,-1.8942
42.697,0.0922,-0.0722,0.0675,-1.8945
43.398,0.0920,-0.0703,0.0675,-1.8945
43.977,0.0919,-0.0697,0.0636,-1.8949
44.581,0.0919,-0.0692,0.0636,-1.8949
45.173,0.0918,-0.0683,0.0626,-1.8949
45.747,0.0917,-0.0668,0.0626,-1.8949
46.289,0.0914,-0.0632,0.0597,-1.8951
46.871,0.0909,-0.0594,0.0597,-1.8951
47.416,0.0897,-0.0555,0.0595,-1.8947
47.958,0.0872,-0.0517,0.0595,-1.8947
48.510,0.0830,-0.0488,0.1180,-1.8686
49.042,0.0777,-0.0475,0.1180,-1.8686
49.653,0.0717,-0.0484,0.1860,-1.8348
50.197,0.0661,-0.0516,0.1860,-1.8348
50.776,0.0430,-0.0667,0.2539,-1.8026
51.360,0.0392,-0.0954,0.2539,-1.8026
51.900,0.0420,-0.1310,0.3229,-1.7716
52.519,0.0566,-0.1646,0.3936,-1.7406
53.068,0.0803,-0.1878,0.3936,-1.7406
53.652,0.1040,-0.1972,0.3936,-1.7406
54.207,0.1186,-0.1968,0.4655,-1.7086
54.742,0.1199,-0.1960,0.4655,-1.7086
55.329,0.1111,-0.2043,0.5376,-1.6749
55.863,0.1009,-0.2266,0.5376,-1.6749
56.388,0.0992,-0.2600,0.6086,-1.6400
56.992,0.1112,-0.2960,0.6086,-1.6400
57.579,0.1347,-0.3244,0.6779,-1.6049
58.179,0.1617,-0.3397,0.6779,-1.6049
58.733,0.1822,-0.3428,0.7456,-1.5708
59.288,0.1896,-0.3414,0.7456,-1.5708
59.838,0.1844,-0.3457,0.8128,-1.5383
60.399,0.1739,-0.3626,0.8128,-1.5383
60.943,0.1681,-0.3924,0.8808,-1.5072
61.492,0.1745,-0.4284,0.8808,-1.5072
62.031,0.1942,-0.4606,0.9503,-1.4767
62.578,0.2208,-0.4808,0.9503,-1.4767
63.119,0.2445,-0.4876,1.0212,-1.4455
63.671,0.2568,-0.4867,1.0212,-1.4455
64.261,0.2555,-0.4879,1.0926,-1.4128
64.796,0.2458,-0.4998,1.1633,-1.3786
65.363,0.2372,-0.5254,1.1633,-1.3786
65.916,0.2390,-0.5603,1.1633,-1.3786
66.468,0.2543,-0.5945,1.2324,-1.3436
67.003,0.2794,-0.6194,1.2998,-1.3092
67.550,0.3051,-0.6305,1.2998,-1.3092
68.132,0.3220,-0.6313,1.2998,-1.3092
68.753,0.3253,-0.6305,1.3663,-1.2764
69.330,0.3176,-0.6379,1.3663,-1.2764
69.910,0.3075,-0.6586,1.4331,-1.2453
70.458,0.3047,-0.6908,1.4331,-1.2453
70.999,0.3150,-0.7263,1.5012,-1.2152
71.612,0.3372,-0.7553,1.5012,-1.2152
72.172,0.3637,-0.7713,1.5708,-1.1849
72.728,0.3845,-0.7750,1.5708,-1.1849
73.297,0.3927,-0.7737,1.6413,-1.1533
73.859,0.3884,-0.7771,1.6413,-1.1533
74.412,0.3781,-0.7926,1.7114,-1.1199
74.990,0.3718,-0.8211,1.7114,-1.1199
75.553,0.3772,-0.8563,1.7801,-1.0854
76.152,0.3956,-0.8884,1.7801,-1.0854
76.759,0.4216,-0.9093,1.8471,-1.0510
77.323,0.4454,-0.9169,1.8471,-1.0510
77.869,0.4588,-0.9163,1.9128,-1.0177
78.406,0.4588,-0.9168,1.9783,-0.9860
78.925,0.4498,-0.9272,1.9783,-0.9860
79.517,0.4410,-0.9510,1.9783,-0.9860
80.058,0.4416,-0.9844,2.0447,-0.9556
80.607,0.4556,-1.0184,2.0447,-0.9556
81.133,0.4799,-1.0437,2.1125,-0.9254
81.729,0.5054,-1.0554,2.1816,-0.8942
82.354,0.5228,-1.0565,2.1816,-0.8942
82.920,0.5270,-1.0555,2.1816,-0.8942
83.457,0.5200,-1.0621,2.2509,-0.8613
84.043,0.5096,-1.0814,2.2509,-0.8613
84.613,0.4974,-1.1102,2.2919,-0.8342
85.155,0.4834,-1.1481,2.2919,-0.8342
85.708,0.4686,-1.1945,2.2697,-0.8239
86.241,0.4534,-1.2502,2.2697,-0.8239
86.782,0.4388,-1.3152,2.2475,-0.8136
87.394,0.4254,-1.3895,2.2475,-0.8136
88.141,0.4901,-1.1272,2.2252,-0.8032
88.792,0.4921,-1.1121,2.2252,-0.8032
89.340,0.4931,-1.0991,2.2029,-0.7929
89.890,0.4934,-1.0869,2.2029,-0.7929
90.438,0.4931,-1.0755,2.1807,-0.7826
91.080,0.4922,-1.0646,2.1807,-0.7826
91.708,0.4909,-1.0542,2.1583,-0.7723
92.270,0.4891,-1.0442,2.1583,-0.7723
92.850,0.4870,-1.0347,2.1360,-0.7620
93.382,0.4845,-1.0256,2.1360,-0.7620
93.956,0.4817,-1.0169,2.1137,-0.7518
94.508,0.4787,-1.0088,2.1137,-0.7518
95.137,0.4754,-1.0011,2.0913,-0.7416
95.684,0.4720,-0.9940,2.0913,-0.7416
96.246,0.4685,-0.9875,2.0690,-0.7314
96.821,0.4649,-0.9815,2.0690,-0.7314
97.372,0.4606,-0.9750,2.0466,-0.7212
98.007,0.4577,-0.9712,2.0466,-0.7212
98.793,0.4542,-0.9668,2.0242,-0.7111
99.328,0.4509,-0.9630,2.0242,-0.7111
99.890,0.4477,-0.9598,2.0018,-0.7010
100.421,0.4448,-0.9570,2.0018,-0.7010
101.000,0.4422,-0.9547,1.9794,-0.6909
101.544,0.4399,-0.9529,1.9794,-0.6909
102.076,0.4379,-0.9515,1.9570,-0.6808
102.627,0.4364,-0.9505,1.9570,-0.6808
103.214,0.4352,-0.9498,1.9347,-0.6708
103.778,0.4345,-0.9495,1.9347,-0.6708
104.433,0.4345,-0.9494,1.9123,-0.6608
105.011,0.4348,-0.9496,1.9123,-0.6608
105.528,0.4357,-0.9499,1.8900,-0.6508
106.072,0.4372,-0.9503,1.8900,-0.6508
106.635,0.4392,-0.9509,1.8676,-0.6408
107.161,0.4418,-0.9514,1.8453,-0.6308
107.701,0.4450,-0.9519,1.8453,-0.6308
108.352,0.4488,-0.9523,1.8453,-0.6308
108.979,0.4530,-0.9525,1.8230,-0.6209
109.519,0.4579,-0.9526,1.8230,-0.6209
110.058,0.4632,-0.9524,1.8008,-0.6110
110.639,0.4691,-0.9519,1.8008,-0.6110
111.195,0.4754,-0.9511,1.7785,-0.6011
111.744,0.4821,-0.9499,1.7785,-0.6011
112.269,0.4892,-0.9482,1.7563,-0.5912
112.807,0.4967,-0.9462,1.7563,-0.5912
113.397,0.5045,-0.9436,1.7340,-0.5813
113.972,0.5125,-0.9405,1.7340,-0.5813
114.541,0.5208,-0.9368,1.7118,-0.5713
115.098,0.5291,-0.9326,1.7118,-0.5713
115.615,0.5376,-0.9278,1.6897,-0.5615
116.172,0.5462,-0.9225,1.6897,-0.5615
116.737,0.5547,-0.9166,1.6675,-0.5516
117.276,0.5631,-0.9101,1.6675,-0.5516
117.823,0.5714,-0.9030,1.6454,-0.5417
118.385,0.5796,-0.8953,1.6454,-0.5417
118.912,0.5875,-0.8871,1.6233,-0.5318
119.448,0.5951,-0.8784,1.6233,-0.5318
119.989,0.6024,-0.8692,1.6012,-0.5218
120.524,0.6093,-0.8596,1.6012,-0.5218
121.093,0.6158,-0.8496,1.5791,-0.5119
