timestamp,min_front_range_m
0.864,2.6762
1.365,2.6889
1.869,2.6998
2.375,2.6947
2.885,2.6882
3.417,2.6901
3.972,2.7031
5.406,2.6889
7.954,2.6930
9.589,2.6996
11.118,2.6996
12.523,2.7054
13.089,2.6815
13.633,2.6990
14.137,2.6834
14.641,2.6982
15.159,2.7143
15.673,2.6878
16.178,2.6895
16.691,2.6664
17.199,2.6865
17.748,2.7009
18.363,2.6868
18.872,2.6991
19.382,2.6744
19.887,2.6854
20.435,2.6868
20.941,2.6906
21.451,2.6774
22.390,2.6677
23.867,2.6946
25.333,2.6842
26.998,2.6758
28.568,2.6975
29.838,2.6855
30.379,2.6924
30.973,2.6949
31.538,2.6792
32.046,2.6801
32.556,2.6695
33.061,2.6795
33.564,2.6797
34.074,2.6975
34.642,2.6944
35.539,2.6669
37.038,2.6563
39.329,2.6748
40.865,2.6543
42.308,2.6680
43.685,2.6553
44.214,2.6707
44.718,2.6497
45.286,2.6588
45.808,2.6648
46.310,2.6667
46.814,2.6512
47.318,2.6510
47.874,2.6551
48.472,2.6229
49.045,2.6289
49.551,2.6451
50.075,2.6361
50.580,2.6120
51.092,2.6452
51.593,2.6476
52.099,2.6331
52.607,2.6163
53.112,2.6306
54.244,2.5987
55.634,2.6060
57.313,2.5929
58.786,2.4827
60.389,2.4767
61.518,2.4766
62.024,2.4738
62.526,2.4638
63.057,2.4597
63.562,2.4511
64.065,2.4289
64.568,2.4875
65.096,4.0493
65.832,4.0444
67.276,4.0347
68.785,4.0371
70.271,4.0613
72.467,4.0603
73.868,4.0592
74.566,4.0578
75.064,4.0607
75.577,4.0497
76.132,4.0714
76.644,4.1096
77.158,4.1703
77.666,4.3054
78.167,4.4389
78.678,4.6763
79.182,4.9773
79.706,5.2398
80.216,5.2557
80.724,5.2627
81.226,5.2866
81.730,5.2918
82.243,5.3042
82.747,5.3226
83.257,5.3280
83.767,4.8485
84.640,3.7320
86.276,2.3503
88.031,2.3701
89.810,2.2204
91.511,2.2291
92.363,2.2230
92.875,2.2062
93.437,2.2239
93.949,4.0726
94.455,4.0793
94.963,4.0854
95.465,4.4908
95.976,5.3313
96.484,5.3287
96.990,5.3476
97.518,4.8715
98.023,3.0264
98.536,2.3842
99.885,2.3947
101.586,2.2263
103.151,2.2432
105.657,2.2009
107.320,2.2185
107.927,2.1991
108.445,4.0625
108.951,4.0552
109.462,4.0651
109.978,4.5713
110.493,5.3301
111.007,5.3343
111.516,5.3621
112.017,4.8959
112.523,2.7649
113.032,2.4233
113.535,2.4104
114.041,2.2376
114.547,2.2340
115.048,2.1962
115.552,2.1964
116.064,2.2013
116.580,4.0370
117.162,4.0354
117.725,4.0896
119.246,4.7017
120.736,5.3453
122.140,5.3401
123.673,5.4102
125.078,4.9045
126.040,2.4303
126.544,2.4177
127.055,2.4057
127.563,2.2540
128.246,2.2493
129.776,2.1950
131.287,2.1996
132.926,4.0398
134.464,4.0246
135.971,4.0211
136.501,4.1145
137.019,4.9788
138.207,5.3347
138.555,5.3242
139.060,5.5092
139.599,4.9351
140.202,2.4276
140.724,2.4429
141.237,2.2621
141.741,2.2628
142.260,2.2634
142.764,2.2022
143.279,2.1930
143.784,4.0147
144.294,4.0092
144.795,4.0008
145.303,4.2881
145.810,5.3192
146.331,5.3258
146.840,5.3298
147.346,4.9483
147.848,3.8170
148.362,2.4594
148.865,2.4599
150.096,2.2520
151.781,2.2596
153.257,2.1811
154.723,2.1800
156.337,2.1852
157.298,3.9951
157.817,3.9850
158.379,4.0260
158.940,4.5700
159.447,5.3232
159.954,5.3258
160.469,5.3599
160.987,4.9412
161.495,2.6287
162.007,2.4754
162.510,2.4585
163.015,2.2688
163.541,2.2667
164.116,2.1715
164.669,2.1984
165.178,2.3348
165.684,3.9896
166.194,3.9925
166.704,4.0812
167.217,4.8266
167.728,5.3231
168.231,5.3226
168.769,5.4528
169.364,4.9454
169.967,2.4543
171.294,2.4687
171.854,2.4598
172.365,2.2802
172.883,2.2657
173.393,2.1797
174.473,2.1805
176.180,4.0044
177.804,4.0019
179.575,3.9957
181.385,4.1955
182.069,5.2431
182.574,5.3221
183.778,5.3169
185.191,5.5964
186.639,3.8317
188.263,2.4529
189.774,2.4372
190.856,2.2651
191.364,2.2698
191.890,2.2715
192.437,2.1843
192.945,2.1981
193.451,4.0029
193.956,3.9963
194.465,4.0014
194.971,4.3219
195.479,5.3156
196.020,5.3134
196.523,5.3123
197.026,4.9342
198.269,3.8370
199.660,2.4401
201.278,2.4472
202.843,2.2668
205.024,2.2702
206.185,2.2083
206.731,2.2139
207.243,2.1947
207.749,3.9922
208.260,4.0051
208.765,4.0081
209.270,4.4539
209.791,5.3105
210.310,5.3113
210.813,5.3280
211.329,4.9199
211.841,2.8880
212.693,2.4706
214.345,2.4495
216.036,2.2719
217.496,2.2660
218.905,2.2010
220.184,2.2066
