timestamp,ekf_x,ekf_y,gt_x,gt_y
0.000,0.0001,-0.0000,0.0000,0.0000
0.162,0.0001,-0.0000,0.0000,0.0000
0.674,0.0001,-0.0000,-0.0005,-1.9999
1.184,0.0001,-0.0000,-0.0005,-1.9999
1.717,0.0001,-0.0000,-0.0005,-1.9999
2.251,0.0001,-0.0000,-0.0005,-1.9999
2.766,0.0001,-0.0000,-0.0005,-1.9999
3.270,0.0001,-0.0000,-0.0005,-1.9999
3.776,0.0001,-0.0000,-0.0005,-1.9999
4.281,0.0001,-0.0000,-0.0006,-1.9999
4.796,0.0001,-0.0000,-0.0006,-1.9999
5.301,0.0002,-0.0000,-0.0006,-1.9999
5.804,0.0002,-0.0000,-0.0006,-1.9999
6.306,0.0003,-0.0000,-0.0006,-1.9997
7.399,0.0005,-0.0000,-0.0006,-1.9997
7.953,0.0006,-0.0000,-0.0006,-1.9995
8.458,0.0008,-0.0000,-0.0006,-1.9995
8.970,0.0010,-0.0000,-0.0006,-1.9992
9.473,0.0012,-0.0000,-0.0006,-1.9992
9.990,0.0015,-0.0000,-0.0006,-1.9987
10.493,0.0018,-0.0000,-0.0006,-1.9987
10.995,0.0021,-0.0000,-0.0006,-1.9981
11.500,0.0024,-0.0000,-0.0006,-1.9981
12.003,0.0026,-0.0000,-0.0007,-1.9976
12.512,0.0027,-0.0000,-0.0007,-1.9976
13.014,0.0029,-0.0000,-0.0007,-1.9972
13.519,0.0031,-0.0000,-0.0007,-1.9972
14.033,0.0034,-0.0001,-0.0007,-1.9968
14.550,0.0037,-0.0001,-0.0007,-1.9968
15.068,0.0042,-0.0001,-0.0007,-1.9962
15.586,0.0046,-0.0001,-0.0007,-1.9962
16.098,0.0052,-0.0001,-0.0007,-1.9952
16.607,0.0059,-0.0002,-0.0007,-1.9952
17.127,0.0066,-0.0002,-0.0007,-1.9940
17.644,0.0075,-0.0003,-0.0007,-1.9940
18.157,0.0084,-0.0004,-0.0007,-1.9923
18.665,0.0095,-0.0005,-0.0007,-1.9923
19.174,0.0106,-0.0006,-0.0006,-1.9902
19.683,0.0117,-0.0007,-0.0006,-1.9902
20.188,0.0125,-0.0008,-0.0004,-1.9881
20.695,0.0132,-0.0009,-0.0004,-1.9881
21.210,0.0138,-0.0010,-0.0003,-1.9867
21.714,0.0146,-0.0011,-0.0003,-1.9867
22.229,0.0156,-0.0013,-0.0002,-1.9851
22.755,0.0168,-0.0015,-0.0002,-1.9851
23.328,0.0182,-0.0017,0.0001,-1.9828
23.908,0.0198,-0.0021,0.0001,-1.9828
24.435,0.0216,-0.0025,0.0005,-1.9798
24.951,0.0236,-0.0030,0.0005,-1.9798
25.453,0.0259,-0.0036,0.0012,-1.9758
25.959,0.0284,-0.0043,0.0012,-1.9758
26.463,0.0312,-0.0052,0.0024,-1.9708
26.966,0.0343,-0.0064,0.0024,-1.9708
27.485,0.0377,-0.0077,0.0043,-1.9647
27.993,0.0406,-0.0091,0.0043,-1.9647
28.501,0.0431,-0.0103,0.0069,-1.9585
29.008,0.0452,-0.0114,0.0069,-1.9585
