timestamp,min_front_range_m
0.674,2.6856
1.184,2.6813
1.717,2.6850
2.251,2.6950
2.766,2.6901
3.270,2.6735
3.776,2.6674
4.281,2.7017
4.796,2.6893
5.301,2.7030
5.804,2.6948
6.306,2.6969
7.399,2.6895
7.953,2.6966
8.458,2.6712
8.970,2.6892
9.473,2.6666
9.990,2.6955
10.493,2.6849
10.995,2.6949
11.500,2.6932
12.003,2.6851
12.512,2.6613
13.014,2.6696
13.519,2.6790
14.033,2.6958
14.550,2.7118
15.068,2.6982
15.586,2.6891
16.098,2.6871
16.607,2.6872
17.127,2.6799
17.644,2.6662
18.157,2.6766
18.665,2.6796
19.174,2.6928
19.683,2.6702
20.188,2.6725
20.695,2.6765
21.210,2.6725
21.714,2.6627
22.229,2.6954
22.755,2.6753
23.328,2.6465
23.908,2.6676
24.435,2.6612
24.951,2.6840
25.453,2.6753
25.959,2.6707
26.463,2.6612
26.966,2.6437
27.485,2.6599
27.993,2.6522
28.501,2.6546
29.008,2.6423
29.512,2.6402
30.032,2.6508
30.534,2.6395
31.040,2.6364
31.542,2.6337
32.063,2.6366
32.571,2.6273
33.082,2.6259
33.589,2.6378
34.098,2.6403
34.611,2.6185
35.124,2.6181
35.631,2.6227
36.138,2.6211
36.643,2.6106
37.144,2.5957
37.672,2.4864
38.191,2.4976
38.701,2.5050
39.208,2.4809
40.247,2.5032
40.751,2.5094
41.255,2.4850
41.760,2.4811
42.280,2.4923
42.786,2.4698
43.306,2.4840
43.810,2.6447
44.311,4.0841
44.830,4.0848
45.335,4.0846
45.842,4.0954
46.348,4.0894
46.859,4.0858
47.362,4.1228
47.864,4.1097
48.364,4.1079
48.868,4.1180
49.385,4.1214
49.895,4.1440
50.397,4.1862
50.914,4.2204
51.428,4.3584
51.939,4.5124
52.452,4.7388
52.969,4.9941
53.478,5.1607
53.991,5.1443
54.504,5.1699
55.007,5.1645
55.519,5.1571
56.028,5.1636
56.608,5.1829
57.145,5.1807
57.662,5.2001
58.170,5.2083
58.677,5.2145
59.179,5.2530
59.683,5.3200
60.188,5.4750
60.731,4.7035
61.261,4.6811
61.806,4.6599
62.341,4.6756
62.856,3.5607
63.361,2.9504
63.865,2.4830
64.368,2.1880
64.873,2.1887
65.380,2.2038
65.888,2.1779
66.391,2.1662
66.896,2.1647
67.399,2.1660
67.934,2.1590
68.437,2.1346
68.940,2.1529
69.444,2.1925
69.956,2.1622
70.469,2.1397
70.973,2.1326
71.485,2.1411
71.989,2.1477
72.824,2.1364
73.325,2.1136
73.828,2.1137
74.332,2.1192
74.849,2.1127
75.353,2.3540
75.859,2.3535
76.369,2.3475
76.888,2.3434
77.395,2.3318
77.898,2.3436
78.416,2.3506
78.928,2.3426
79.431,2.3433
