timestamp,ekf_x,ekf_y,gt_x,gt_y
0.001,0.0000,-0.0000,0.0000,0.0000
0.348,0.0000,-0.0000,0.0000,0.0000
0.864,0.0000,-0.0000,-0.0004,-2.0000
1.365,0.0000,-0.0000,-0.0004,-2.0000
1.869,0.0000,-0.0000,-0.0004,-2.0000
2.375,0.0000,-0.0000,-0.0004,-2.0000
2.885,0.0000,-0.0000,-0.0004,-2.0000
3.417,0.0001,-0.0000,-0.0004,-2.0000
3.972,0.0001,-0.0000,-0.0004,-2.0000
5.406,0.0001,-0.0000,-0.0004,-1.9999
7.954,0.0001,-0.0000,-0.0004,-1.9999
9.589,0.0002,-0.0000,-0.0004,-1.9999
11.118,0.0002,-0.0000,-0.0004,-1.9999
12.523,0.0003,-0.0000,-0.0004,-1.9998
13.089,0.0004,-0.0000,-0.0004,-1.9998
13.633,0.0005,-0.0000,-0.0004,-1.9996
14.137,0.0006,-0.0000,-0.0004,-1.9996
14.641,0.0007,-0.0000,-0.0004,-1.9994
15.159,0.0008,-0.0000,-0.0004,-1.9994
15.673,0.0010,-0.0000,-0.0004,-1.9991
16.178,0.0012,-0.0000,-0.0004,-1.9991
16.691,0.0013,-0.0000,-0.0004,-1.9988
17.199,0.0016,-0.0000,-0.0004,-1.9988
17.748,0.0018,-0.0000,-0.0004,-1.9984
18.363,0.0020,-0.0000,-0.0004,-1.9984
18.872,0.0023,-0.0000,-0.0004,-1.9979
19.382,0.0026,-0.0000,-0.0004,-1.9979
19.887,0.0030,-0.0000,-0.0004,-1.9973
20.435,0.0033,-0.0001,-0.0004,-1.9973
20.941,0.0038,-0.0001,-0.0004,-1.9966
21.451,0.0042,-0.0001,-0.0004,-1.9966
22.390,0.0047,-0.0001,-0.0004,-1.9957
23.867,0.0052,-0.0001,-0.0004,-1.9947
25.333,0.0057,-0.0002,-0.0004,-1.9947
26.998,0.0063,-0.0002,-0.0004,-1.9947
28.568,0.0070,-0.0003,-0.0003,-1.9935
29.838,0.0077,-0.0003,-0.0003,-1.9935
30.379,0.0084,-0.0004,-0.0003,-1.9922
30.973,0.0092,-0.0004,-0.0003,-1.9922
31.538,0.0101,-0.0005,-0.0002,-1.9906
32.046,0.0111,-0.0006,-0.0002,-1.9906
32.556,0.0121,-0.0008,-0.0000,-1.9887
33.061,0.0132,-0.0009,-0.0000,-1.9887
33.564,0.0143,-0.0011,0.0002,-1.9866
34.074,0.0156,-0.0013,0.0002,-1.9866
34.642,0.0169,-0.0015,0.0005,-1.9841
35.539,0.0184,-0.0018,0.0005,-1.9841
37.038,0.0199,-0.0021,0.0009,-1.9812
39.329,0.0216,-0.0025,0.0015,-1.9780
40.865,0.0234,-0.0029,0.0015,-1.9780
42.308,0.0253,-0.0034,0.0015,-1.9780
43.685,0.0273,-0.0040,0.0024,-1.9742
44.214,0.0295,-0.0046,0.0024,-1.9742
44.718,0.0318,-0.0054,0.0035,-1.9699
45.286,0.0343,-0.0063,0.0035,-1.9699
45.808,0.0369,-0.0074,0.0051,-1.9650
46.310,0.0397,-0.0086,0.0051,-1.9650
46.814,0.0426,-0.0100,0.0072,-1.9594
47.318,0.0458,-0.0117,0.0072,-1.9594
47.874,0.0491,-0.0136,0.0101,-1.9531
48.472,0.0532,-0.0162,0.0101,-1.9531
49.045,0.0562,-0.0183,0.0140,-1.9461
49.551,0.0600,-0.0212,0.0192,-1.9383
50.075,0.0638,-0.0246,0.0192,-1.9383
50.580,0.0679,-0.0285,0.0192,-1.9383
51.092,0.0719,-0.0330,0.0261,-1.9298
51.593,0.0759,-0.0381,0.0261,-1.9298
52.099,0.0799,-0.0439,0.0354,-1.9209
52.607,0.0836,-0.0505,0.0354,-1.9209
53.112,0.0870,-0.0579,0.0474,-1.9120
54.244,0.0898,-0.0662,0.0474,-1.9120
55.634,0.0921,-0.0764,0.0628,-1.9035
57.313,0.0932,-0.0866,0.0828,-1.8965
58.786,0.0932,-0.0966,0.0828,-1.8965
60.389,0.0921,-0.1061,0.0828,-1.8965
61.518,0.0901,-0.1149,0.1028,-1.8896
62.024,0.0874,-0.1228,0.1028,-1.8896
62.526,0.0841,-0.1297,0.1229,-1.8828
63.057,0.0805,-0.1355,0.1229,-1.8828
63.562,0.0769,-0.1402,0.1430,-1.8763
64.065,0.0734,-0.1437,0.1430,-1.8763
64.568,0.0703,-0.1463,0.1632,-1.8699
65.096,0.0678,-0.1480,0.1632,-1.8699
65.832,0.0661,-0.1489,0.1832,-1.8637
67.276,0.0652,-0.1493,0.1832,-1.8637
68.785,0.0653,-0.1492,0.2032,-1.8578
70.271,0.0663,-0.1491,0.2231,-1.8521
72.467,0.0684,-0.1489,0.2231,-1.8521
73.868,0.0713,-0.1490,0.2231,-1.8521
74.566,0.0751,-0.1495,0.2427,-1.8468
75.064,0.0795,-0.1506,0.2427,-1.8468
75.577,0.0845,-0.1522,0.2621,-1.8418
76.132,0.0900,-0.1547,0.2621,-1.8418
76.644,0.0956,-0.1578,0.2810,-1.8371
77.158,0.1014,-0.1619,0.2810,-1.8371
77.666,0.1075,-0.1669,0.2993,-1.8326
78.167,0.1135,-0.1730,0.2993,-1.8326
78.678,0.1193,-0.1801,0.3178,-1.8271
79.182,0.1246,-0.1883,0.3178,-1.8271
79.706,0.1293,-0.1973,0.3367,-1.8206
80.216,0.1332,-0.2071,0.3367,-1.8206
80.724,0.1361,-0.2176,0.3563,-1.8131
81.226,0.1378,-0.2288,0.3563,-1.8131
81.730,0.1382,-0.2402,0.3776,-1.8057
82.243,0.1373,-0.2518,0.3776,-1.8057
82.747,0.1349,-0.2631,0.4011,-1.7994
83.257,0.1308,-0.2742,0.4011,-1.7994
83.767,0.1232,-0.2855,0.4271,-1.7977
84.640,0.1114,-0.2934,0.4271,-1.7977
86.276,0.0968,-0.2964,0.4324,-1.8021
88.031,0.1071,-0.2907,0.4351,-1.8070
89.810,0.1058,-0.2896,0.4351,-1.8070
91.511,0.1053,-0.2886,0.4368,-1.8133
92.363,0.1052,-0.2883,0.4368,-1.8133
92.875,0.1051,-0.2888,0.4368,-1.8133
93.437,0.1044,-0.2897,0.4365,-1.8201
93.949,0.1030,-0.2906,0.4365,-1.8201
94.455,0.1013,-0.2908,0.4345,-1.8256
94.963,0.0994,-0.2903,0.4322,-1.8289
95.465,0.0986,-0.2897,0.4322,-1.8289
95.976,0.0983,-0.2891,0.4322,-1.8289
96.484,0.0982,-0.2891,0.4311,-1.8303
96.990,0.0981,-0.2896,0.4311,-1.8303
97.518,0.0975,-0.2903,0.4317,-1.8308
98.023,0.0965,-0.2909,0.4317,-1.8308
98.536,0.0951,-0.2911,0.4337,-1.8322
99.885,0.0939,-0.2908,0.4337,-1.8322
101.586,0.0931,-0.2902,0.4361,-1.8353
103.151,0.0927,-0.2897,0.4361,-1.8353
105.657,0.0927,-0.2895,0.4375,-1.8397
107.320,0.0926,-0.2897,0.4371,-1.8445
107.927,0.0922,-0.2903,0.4371,-1.8445
108.445,0.0913,-0.2907,0.4371,-1.8445
108.951,0.0901,-0.2909,0.4350,-1.8483
109.462,0.0891,-0.2906,0.4350,-1.8483
109.978,0.0883,-0.2900,0.4326,-1.8503
110.493,0.0880,-0.2895,0.4326,-1.8503
111.007,0.0880,-0.2894,0.4312,-1.8507
111.516,0.0879,-0.2897,0.4312,-1.8507
112.017,0.0874,-0.2903,0.4316,-1.8508
112.523,0.0864,-0.2908,0.4316,-1.8508
113.032,0.0852,-0.2910,0.4337,-1.8519
113.535,0.0841,-0.2906,0.4337,-1.8519
114.041,0.0834,-0.2901,0.4360,-1.8548
114.547,0.0832,-0.2896,0.4372,-1.8590
115.048,0.0832,-0.2895,0.4372,-1.8590
115.552,0.0831,-0.2897,0.4372,-1.8590
116.064,0.0827,-0.2901,0.4366,-1.8635
116.580,0.0819,-0.2905,0.4366,-1.8635
117.162,0.0809,-0.2905,0.4343,-1.8668
117.725,0.0800,-0.2902,0.4343,-1.8668
119.246,0.0794,-0.2897,0.4318,-1.8683
120.736,0.0791,-0.2892,0.4318,-1.8683
122.140,0.0791,-0.2891,0.4304,-1.8683
123.673,0.0790,-0.2894,0.4304,-1.8683
125.078,0.0786,-0.2898,0.4308,-1.8680
126.040,0.0778,-0.2902,0.4308,-1.8680
126.544,0.0768,-0.2902,0.4325,-1.8689
