timestamp,min_front_range_m
0.328,2.6945
0.868,2.7063
1.437,2.6899
1.971,2.7068
2.543,2.6981
3.082,2.6699
3.642,2.6854
4.200,2.6993
4.751,2.6909
5.304,2.7028
5.851,2.6938
6.398,2.6889
6.938,2.6889
7.470,2.6805
8.037,2.6674
8.613,2.6961
9.134,2.6981
9.745,2.6849
10.308,2.6794
10.878,2.6723
11.491,2.6996
12.015,2.6992
12.564,2.6852
13.117,2.6939
13.705,2.6808
14.253,2.6860
14.780,2.6858
15.309,2.6963
15.868,2.6658
16.500,2.6776
17.056,2.6665
17.577,2.6719
18.143,2.6795
18.703,2.6774
19.387,2.6640
19.938,2.6783
20.478,2.6953
21.007,2.6770
21.548,2.6779
22.121,2.6445
22.646,2.6774
23.196,2.6571
23.711,2.6696
24.253,2.6459
24.803,2.6575
25.428,2.6513
26.048,2.6638
26.594,2.6617
27.135,2.6531
27.678,2.6510
28.215,2.6431
28.740,2.6332
29.257,2.6209
29.777,2.5947
30.327,2.6389
30.855,2.6438
31.471,2.6589
32.180,2.6432
32.708,2.6284
33.316,2.6517
33.847,2.6411
34.372,2.6573
34.901,2.6311
35.648,2.6484
36.250,2.6370
36.795,2.6370
37.413,2.6355
37.956,2.6359
38.482,2.6296
39.106,2.6268
39.670,2.6298
40.199,2.6230
40.745,2.6341
41.289,2.6306
41.813,2.6346
42.437,2.6309
43.864,2.6391
45.990,2.6155
47.984,2.6212
49.941,2.6340
51.115,2.6258
51.639,2.6282
52.225,2.6233
52.744,2.6256
53.270,2.6105
53.794,2.6219
54.337,2.6224
54.864,2.6244
55.398,2.6297
55.959,2.6193
56.491,2.6243
57.128,2.6176
57.872,2.6201
58.550,2.6191
59.216,2.6233
59.741,2.6245
60.290,2.6183
60.907,2.6164
61.727,2.6185
62.323,2.6020
62.877,2.6169
63.414,2.6121
63.950,2.6173
64.468,2.6136
64.996,2.6014
65.520,2.6056
66.061,2.6008
66.581,2.6134
67.223,2.6098
67.796,2.5938
68.312,2.6133
68.864,2.5967
69.517,2.5806
70.128,2.6013
70.662,2.6050
71.265,2.6039
71.975,2.6085
72.513,2.5936
73.180,2.6025
73.698,2.6049
74.217,2.5988
74.747,2.5995
75.338,2.6075
75.987,2.5974
76.729,2.5891
77.335,2.6014
77.870,2.5916
78.430,2.5966
78.996,2.5806
79.648,2.5810
80.183,2.5869
80.701,2.5786
81.221,2.5975
81.744,2.5856
82.302,2.5912
82.839,2.5898
83.381,2.5875
84.073,2.5859
84.703,2.5928
85.286,2.5910
85.982,2.5839
86.516,2.5852
87.060,2.5755
87.653,2.5873
88.241,2.5648
88.790,2.5795
89.361,2.5726
89.942,2.5820
90.528,2.5877
91.070,2.5793
91.641,2.5825
92.201,2.5864
92.879,2.5897
93.440,2.5642
94.018,2.5735
94.564,2.5662
95.144,2.5768
95.672,2.5729
96.233,2.5700
96.773,2.5795
97.332,2.5724
97.879,2.5749
98.450,2.5686
98.993,2.5610
99.546,2.5633
100.103,2.5719
100.791,2.5677
101.372,2.5753
101.921,2.5733
102.472,2.5615
103.015,2.5697
103.594,2.5579
104.133,2.5555
104.664,2.5680
105.198,2.5643
105.730,2.5605
106.267,2.5553
106.848,2.5458
107.374,2.5595
107.965,2.5562
108.499,2.5599
109.075,2.5641
109.670,2.5494
110.213,2.5560
110.755,2.5594
111.298,2.5577
111.852,2.5628
112.452,2.5570
113.001,2.5467
113.552,2.5457
114.114,2.5416
114.665,2.5579
115.205,2.5575
115.768,2.5537
116.297,2.5469
116.856,2.5486
117.395,2.5453
117.962,2.5479
118.565,2.5532
119.297,2.5437
119.827,2.5489
120.416,2.5578
120.965,2.5419
121.525,2.5343
122.251,2.5383
122.795,2.5456
123.341,2.5385
123.868,2.5358
124.395,2.5397
124.925,2.5216
125.469,2.5171
126.045,2.5434
126.604,2.5295
127.193,2.5265
127.715,2.5399
128.241,2.5311
128.763,2.5242
129.295,2.5304
129.827,2.5401
130.402,2.5393
130.958,2.5338
131.482,2.5404
132.026,2.5197
132.553,2.5198
133.091,2.5198
133.635,2.5279
134.176,2.5145
134.763,2.5275
135.329,2.5187
135.885,2.5087
136.493,2.5254
137.082,2.5298
137.604,2.5182
138.212,2.5209
138.938,2.5179
139.515,2.5189
140.066,2.5236
140.622,2.5151
141.217,2.5206
141.794,2.5154
142.359,2.5122
142.939,2.5055
143.528,2.5076
144.084,2.5185
144.725,2.5212
145.281,2.5047
145.828,2.5039
146.382,2.4983
147.197,2.5074
147.772,2.5077
148.323,2.5014
148.881,2.5152
149.414,2.4982
149.940,2.4976
150.480,2.5019
151.013,2.4959
151.558,2.4976
152.076,2.4963
152.614,2.5053
153.180,2.5116
153.710,2.5115
154.282,2.4983
154.907,2.4985
155.440,2.4973
155.961,2.4872
156.503,2.4920
157.053,2.4979
157.589,2.4833
158.151,2.4988
158.713,2.5064
159.235,2.4912
159.782,2.5089
160.322,2.4970
160.878,2.4995
161.429,2.4940
162.000,2.4876
162.540,2.5019
163.075,2.4657
163.605,2.4813
164.143,2.4802
164.666,2.4822
165.199,2.4688
165.735,2.4813
166.260,2.4720
166.802,2.5013
167.353,2.4838
167.897,2.4747
168.432,2.4747
168.957,2.4754
169.487,2.4715
170.008,2.4841
170.527,2.4831
171.070,2.4793
171.628,2.4727
172.215,2.4757
172.782,2.4808
173.356,2.4817
173.978,2.4724
174.542,2.4784
175.108,2.4660
175.677,2.4761
176.199,2.4674
176.740,2.4698
177.286,2.4727
177.819,2.4758
178.341,2.4628
178.859,2.4716
179.402,2.4754
179.920,2.4697
180.485,2.4709
181.082,2.4515
181.628,2.4573
182.272,2.4578
182.821,2.4583
183.351,2.4731
184.070,2.4634
184.609,2.4489
185.212,2.4517
185.743,2.4476
186.371,2.4415
186.933,2.4636
187.551,2.4458
188.143,2.4427
188.674,2.4399
189.221,2.4500
189.796,2.4293
190.439,2.4228
191.068,2.4383
191.596,2.4328
192.129,2.4359
192.688,2.4432
193.213,2.4399
193.744,2.4308
194.286,2.4268
194.849,2.4294
195.392,2.4402
195.936,2.4220
196.522,2.4143
197.067,2.4273
197.607,2.4102
198.137,2.4234
198.817,2.4136
199.430,2.4082
200.007,2.4181
200.581,2.4183
201.106,2.4129
201.663,2.4353
202.236,2.4211
202.773,2.4146
203.306,2.4299
203.849,2.4122
204.467,2.4205
205.050,2.4193
205.575,2.4215
206.171,2.4265
206.781,2.4233
207.420,2.4113
207.999,2.4146
208.520,2.4166
209.125,2.4147
209.677,2.4179
210.242,2.4211
210.798,2.4136
211.352,2.4011
212.041,2.3897
212.709,2.4175
213.369,2.4060
214.004,2.4090
214.564,2.4068
215.224,2.3972
215.807,2.4115
216.438,2.3886
217.171,2.4081
217.842,2.3925
218.469,2.4117
219.029,2.4083
219.593,2.3965
220.152,2.3918
220.752,2.3840
221.299,2.3863
221.826,2.3891
222.385,2.4018
222.941,2.4052
223.512,2.4000
224.122,2.3718
224.672,2.4165
225.192,2.3943
225.808,2.3963
226.356,2.3996
226.936,2.3840
227.476,2.3751
228.050,2.3926
228.608,2.3914
229.188,2.3885
229.911,2.4106
230.576,2.3895
231.096,2.3805
231.868,2.4098
232.416,2.3994
233.248,2.3859
233.875,2.3761
234.445,2.3829
234.963,2.3798
235.550,2.3892
236.247,2.3796
236.777,2.3794
237.368,2.3773
237.900,2.3806
238.447,2.3615
238.993,2.3831
239.585,2.3907
240.175,2.3671
240.735,2.3552
241.316,2.3691
241.897,2.3669
242.504,2.3759
243.128,2.3770
243.763,2.3617
244.320,2.3774
244.855,2.3783
245.403,2.3760
246.078,2.3955
246.640,2.3792
247.192,2.3851
247.733,2.3833
248.280,2.3814
248.832,2.3723
249.365,2.3817
249.899,2.3545
250.451,2.3722
251.040,2.3695
251.701,2.3709
252.367,2.3696
252.899,2.3624
253.448,2.3574
253.983,2.3714
254.605,2.3379
255.236,2.3692
255.831,2.3648
256.443,2.3406
257.075,2.3687
257.620,2.3546
258.166,2.3628
258.700,2.3620
259.278,2.3430
259.828,2.3462
260.376,2.3376
260.947,2.3498
261.552,2.3534
262.102,2.3582
262.697,2.3505
263.235,2.3407
263.852,2.3397
264.396,2.3551
264.923,2.3436
265.458,2.3526
265.988,2.3534
266.558,2.3633
267.135,2.3499
267.690,2.3509
268.234,2.3510
268.784,2.3534
269.362,2.3477
269.901,2.3529
270.450,2.3437
271.001,2.3359
271.611,2.3390
272.312,2.3385
272.853,2.3306
273.391,2.3402
273.919,2.3376
274.459,2.3451
274.995,2.3386
275.582,2.3208
276.140,2.3294
276.692,2.3361
277.231,2.3268
277.789,2.3276
278.329,2.3462
278.890,2.3379
279.433,2.3206
280.052,2.3309
280.603,2.3446
281.149,2.3237
281.680,2.3262
282.210,2.3352
282.764,2.3552
283.289,2.3304
283.812,2.3331
284.348,2.3227
284.921,2.3428
285.460,2.3299
286.016,2.3312
286.568,2.3287
287.101,2.3058
287.643,2.3261
288.213,2.3292
288.755,2.3154
289.296,2.3264
289.874,2.3146
290.398,2.3070
290.938,2.3070
291.612,2.3229
292.144,2.3167
292.683,2.2965
293.216,2.3236
293.778,2.3255
294.435,2.3131
295.097,2.3248
295.649,2.3211
296.176,2.3172
296.702,2.3181
297.232,2.3226
297.772,2.3256
298.401,2.3123
298.964,2.3281
299.553,2.3326
300.118,2.3111
300.680,2.3259
