timestamp,min_front_range_m
0.533,2.6965
0.642,2.6874
1.273,2.7075
1.839,2.6921
2.367,2.6840
2.915,2.6881
3.509,2.6964
4.036,2.6796
4.588,2.6824
5.125,2.7051
5.814,2.7017
6.411,2.6981
6.995,2.7047
7.554,2.7030
8.132,2.6953
8.718,2.6860
9.338,2.7036
9.912,2.6729
10.445,2.6593
11.062,2.6800
11.598,2.6751
12.155,2.6969
12.759,2.6961
13.341,2.6962
13.914,2.6795
14.450,2.7011
14.993,2.6900
15.562,2.6983
16.112,2.6892
16.683,2.6977
17.222,2.7065
17.755,2.6872
18.334,2.6877
18.932,2.6865
19.460,2.6770
19.988,2.6788
20.507,2.6784
21.101,2.6849
21.656,2.6726
22.291,2.6649
22.902,2.6754
23.472,2.6861
24.032,2.6720
24.569,2.6963
25.119,2.6822
25.639,2.6791
26.194,2.6595
26.790,2.6590
27.362,2.6686
27.892,2.6607
28.459,2.6692
29.007,2.6669
29.607,2.6770
30.288,2.6744
30.915,2.6483
31.451,2.6435
31.984,2.6685
32.518,2.6420
33.063,2.6575
33.676,2.6406
34.227,2.6487
34.772,2.6419
35.316,2.6608
35.919,2.6272
36.454,2.6244
37.014,2.6249
37.565,2.6117
38.251,2.6567
38.958,2.6471
39.564,2.6295
40.153,2.6186
40.745,2.6003
41.410,2.6201
41.951,2.5716
42.567,2.4800
43.097,2.4861
43.674,2.4716
44.211,2.4714
44.759,2.4807
45.328,2.4879
45.857,2.4522
46.396,2.4655
46.988,2.4551
47.573,2.4711
48.168,2.6330
48.703,4.0822
49.240,4.0886
49.792,4.0907
50.355,4.1056
50.902,4.1004
51.490,4.1134
52.064,4.1217
52.651,4.1227
53.221,4.1172
53.776,4.1242
54.374,4.1607
54.954,4.2383
55.502,4.3514
56.051,4.5434
56.741,4.8394
57.308,5.1571
57.880,5.1909
58.472,5.2006
59.039,5.2087
59.581,5.2135
60.169,5.2185
60.729,5.2221
61.318,5.2254
61.899,5.2418
62.564,5.2480
63.122,5.3481
63.675,5.4836
64.323,4.7316
64.868,4.7294
65.507,4.7251
66.027,4.7181
66.681,3.6044
67.481,2.8446
68.240,2.3328
68.797,2.2490
69.358,2.2139
70.068,2.2210
70.649,2.2264
71.205,2.2176
71.819,2.2023
72.396,2.1851
73.000,2.2419
73.652,2.1544
74.254,2.1383
74.828,2.1441
75.416,2.1215
75.993,2.1268
76.573,2.1195
77.124,2.1066
77.696,2.0916
78.320,2.3166
78.923,2.3198
79.478,2.3301
80.059,2.3202
80.815,2.3139
81.360,2.3494
81.917,2.3110
82.531,2.3360
83.203,4.3929
83.776,4.4088
84.378,4.4156
84.975,4.4306
85.538,4.4321
86.119,4.4386
86.733,4.4479
87.314,4.4611
87.890,4.5064
88.451,4.6283
89.047,4.8173
89.633,5.1199
90.200,5.4993
90.785,5.4875
91.378,5.5028
91.938,5.4984
92.682,5.5092
93.305,5.5136
93.929,5.5137
94.656,5.5180
95.240,5.5258
95.858,5.6021
96.473,5.7343
97.048,4.4529
97.657,4.4464
98.244,4.4534
98.825,2.6175
99.402,1.9633
99.987,1.7831
100.592,1.7962
101.209,1.8004
101.810,1.7802
102.370,1.7455
102.945,1.7621
103.532,1.7507
104.256,1.7906
104.864,1.8900
105.416,2.1721
105.965,1.8046
106.521,1.8243
107.066,1.8160
107.628,1.8025
108.163,1.7951
108.713,1.7916
109.276,1.7813
109.834,1.8025
110.374,2.4151
110.925,2.4118
111.508,2.4196
112.082,2.4436
112.666,2.4451
113.207,2.4204
113.782,2.4155
114.368,4.7958
114.910,4.7957
115.451,4.8040
116.041,4.8013
116.624,4.8118
117.209,4.8278
117.807,4.8916
118.444,5.0152
119.061,5.2519
119.621,5.6078
120.154,5.7339
120.703,5.7330
121.259,5.7357
121.866,5.7450
122.404,5.7475
122.983,5.7593
123.510,5.7521
124.056,5.7544
124.652,5.7789
125.294,4.2518
125.911,4.1978
126.594,4.1922
127.282,2.8897
127.847,1.8146
128.430,1.4021
129.010,1.3950
129.610,1.3918
130.206,1.3793
130.770,1.3654
131.319,1.3740
131.850,1.3578
132.430,1.3693
132.979,1.4643
133.564,1.6496
134.153,1.8118
134.794,1.7734
135.388,1.5669
135.956,1.5666
136.542,1.5799
137.122,1.5752
137.711,1.5584
138.287,1.5545
138.826,1.5512
139.366,1.5663
140.017,2.5576
140.627,2.5817
141.221,2.5680
141.788,2.5939
142.364,2.5947
143.009,2.5856
143.651,5.1470
144.215,5.1548
144.799,5.1629
145.350,5.1716
145.957,5.1660
146.525,5.3085
147.122,5.4558
147.710,5.7482
148.281,6.0076
148.837,5.9448
149.413,5.9482
150.034,5.9591
150.645,5.9706
151.233,5.9645
151.780,5.9815
152.410,5.9701
153.003,6.0012
153.593,4.0175
154.192,3.9861
154.813,2.6058
155.410,1.2171
156.049,1.0654
157.207,1.0407
157.798,1.0532
158.359,1.0472
158.935,1.0459
159.506,1.0304
160.087,1.0330
160.684,1.0558
161.264,1.1383
161.851,1.2254
162.564,1.3931
163.299,1.6064
163.936,2.5199
164.626,1.6237
165.294,1.3928
165.914,1.4138
166.483,1.4094
167.032,1.4099
167.603,1.4163
168.163,1.3969
168.735,1.3877
169.309,1.4251
169.911,2.6079
170.505,2.7494
171.136,2.7611
171.718,2.7602
172.284,2.7648
172.839,5.4670
173.424,5.4766
174.008,5.4726
174.720,5.5340
175.390,5.6783
175.953,5.8966
176.570,6.2707
177.142,6.1729
177.716,6.1765
178.288,6.1772
178.841,6.1750
179.481,6.1878
180.147,6.1907
180.685,6.1880
181.275,3.9278
181.881,3.8348
182.496,0.8228
183.132,0.8091
183.720,0.8060
184.353,0.7963
184.926,0.7962
185.603,0.7935
186.210,0.7912
186.802,0.7729
187.510,0.7938
188.076,0.8113
188.661,0.8689
189.671,0.8957
190.241,1.0301
