timestamp,min_front_range_m
197.606,3.4548
198.174,3.4711
198.699,3.6035
199.242,2.1210
199.813,2.1442
200.344,2.1415
200.894,2.1250
201.462,2.1589
202.012,2.6131
202.594,2.5960
203.146,2.6014
203.710,2.9543
204.233,2.9552
204.758,2.9434
205.288,2.9351
205.909,4.2938
206.446,5.3458
206.977,5.5933
207.516,5.2629
208.070,5.1785
208.606,5.1938
209.132,5.1940
209.718,5.1919
210.264,4.5305
210.796,3.9777
211.342,3.6968
211.862,3.5917
212.385,3.5930
212.912,3.5868
213.469,3.5979
214.025,3.6042
214.573,3.6802
215.115,2.1337
215.679,2.1405
216.228,2.1332
216.774,2.1381
217.320,2.1470
217.866,2.5129
218.426,2.5019
218.947,2.5062
219.478,2.5539
220.010,2.8216
220.560,2.8092
221.108,2.7959
221.638,3.1534
222.174,5.2070
222.699,5.2055
223.261,5.3907
223.798,5.2165
224.351,5.2312
224.921,5.2220
225.467,5.2191
226.023,5.0324
226.595,4.3104
227.245,3.9131
227.784,3.7649
228.327,3.7307
228.865,3.7358
229.414,3.7320
230.015,3.7452
230.630,3.7986
231.177,2.1660
231.729,2.1743
232.255,2.1703
232.780,2.1618
233.301,2.1884
233.823,2.4184
234.367,2.4070
234.898,2.4225
235.459,2.4344
236.062,2.6311
236.601,2.6397
237.130,2.6402
237.680,2.6962
238.261,4.0034
238.796,5.0688
239.326,5.5228
239.864,5.2815
240.400,5.2523
240.930,5.2421
241.523,5.2570
242.145,5.2540
242.668,4.6000
243.247,4.1429
243.827,3.9232
244.349,3.8706
244.888,3.8821
245.435,3.8935
246.041,3.8944
246.628,3.9167
247.162,2.1953
247.702,2.2075
248.233,2.1799
248.803,2.1889
249.445,2.2339
250.044,2.3371
250.581,2.3371
251.135,2.3331
251.755,2.3399
252.288,2.5118
252.828,2.5038
253.419,2.4951
254.019,2.4844
254.542,3.8483
255.071,4.9519
255.601,5.6303
256.155,5.3438
256.704,5.2920
257.232,5.2886
257.801,5.2947
258.369,5.2875
258.951,4.9509
259.507,4.3728
260.092,4.1031
260.644,4.0250
261.174,4.0334
261.758,4.0355
262.282,4.0365
262.801,4.0555
263.340,2.2317
263.876,2.2451
264.424,2.2514
264.957,2.2383
265.519,2.2547
266.058,2.2464
266.576,2.2504
267.159,2.2409
267.688,2.3604
268.237,2.3343
268.846,2.3668
269.452,2.3507
270.008,2.3379
270.541,3.7028
271.088,4.8124
271.618,5.6319
272.218,5.3514
272.764,5.3119
273.345,5.3197
273.866,5.3198
274.412,5.3205
274.967,5.0109
275.497,4.4828
276.143,4.2257
276.670,4.1771
277.207,4.1847
277.734,4.1929
278.311,4.1936
278.863,2.3275
279.444,2.3045
279.972,2.3079
280.505,2.3180
281.030,2.1955
281.550,2.1845
282.087,2.1815
282.779,2.1822
283.419,2.1832
284.001,2.2005
284.526,2.2033
285.065,2.1933
285.666,2.1822
286.268,2.4896
286.791,4.6798
287.322,4.6711
287.853,5.5128
288.406,5.3535
289.052,5.3297
289.579,5.3513
290.119,5.3452
290.687,5.3400
291.213,4.9452
291.789,4.5215
292.338,4.3463
292.890,4.3363
293.432,4.3440
293.960,4.3463
294.491,4.3364
295.028,2.3637
295.558,2.3649
296.135,2.3633
296.686,2.3661
297.287,2.1301
297.816,2.1306
298.354,2.1371
298.890,2.1235
299.421,2.0863
300.059,2.0572
300.609,2.0542
301.191,2.0410
301.818,2.0396
302.427,3.4184
302.982,4.5481
