timestamp,ekf_x,ekf_y,gt_x,gt_y
0.312,0.0001,-0.0000,-0.0005,-1.9999
0.848,0.0001,-0.0000,-0.0005,-1.9999
1.433,0.0001,-0.0000,-0.0005,-1.9999
1.961,0.0001,-0.0000,-0.0005,-1.9999
2.512,0.0001,-0.0000,-0.0005,-1.9999
3.060,0.0002,-0.0000,-0.0005,-1.9999
3.673,0.0002,-0.0000,-0.0005,-1.9999
4.236,0.0003,-0.0000,-0.0005,-1.9998
4.762,0.0004,-0.0000,-0.0005,-1.9996
5.294,0.0004,-0.0000,-0.0005,-1.9996
5.821,0.0004,-0.0000,-0.0005,-1.9996
6.411,0.0004,-0.0000,-0.0005,-1.9996
6.962,0.0003,-0.0000,-0.0005,-1.9996
7.524,0.0002,-0.0000,-0.0005,-1.9997
8.066,0.0001,-0.0000,-0.0005,-1.9997
8.603,-0.0000,-0.0000,-0.0005,-1.9999
9.150,-0.0001,-0.0000,-0.0005,-2.0001
9.661,-0.0001,-0.0000,-0.0005,-2.0001
10.186,-0.0001,-0.0000,-0.0005,-2.0001
10.763,-0.0000,-0.0000,-0.0006,-2.0001
11.348,0.0001,-0.0000,-0.0006,-2.0001
11.991,0.0002,-0.0000,-0.0006,-1.9999
12.576,0.0004,-0.0000,-0.0006,-1.9999
13.129,0.0007,-0.0000,-0.0006,-1.9995
13.681,0.0010,-0.0000,-0.0006,-1.9995
14.220,0.0014,-0.0000,-0.0006,-1.9990
14.767,0.0018,-0.0000,-0.0006,-1.9990
15.330,0.0023,-0.0000,-0.0007,-1.9981
15.877,0.0029,-0.0000,-0.0007,-1.9981
16.417,0.0036,-0.0001,-0.0007,-1.9970
16.968,0.0043,-0.0001,-0.0007,-1.9970
17.573,0.0052,-0.0001,-0.0007,-1.9955
18.107,0.0062,-0.0002,-0.0007,-1.9955
18.662,0.0072,-0.0003,-0.0007,-1.9936
19.183,0.0084,-0.0004,-0.0007,-1.9936
19.782,0.0097,-0.0005,-0.0006,-1.9913
20.351,0.0111,-0.0006,-0.0004,-1.9886
20.902,0.0126,-0.0008,-0.0004,-1.9886
21.431,0.0144,-0.0011,-0.0004,-1.9886
21.967,0.0163,-0.0014,0.0001,-1.9852
22.536,0.0186,-0.0018,0.0008,-1.9809
23.052,0.0209,-0.0023,0.0008,-1.9809
23.622,0.0233,-0.0029,0.0008,-1.9809
24.168,0.0259,-0.0036,0.0017,-1.9761
24.726,0.0288,-0.0044,0.0017,-1.9761
25.257,0.0320,-0.0055,0.0032,-1.9705
25.798,0.0356,-0.0069,0.0032,-1.9705
26.347,0.0393,-0.0085,0.0057,-1.9635
26.869,0.0430,-0.0103,0.0057,-1.9635
27.410,0.0469,-0.0123,0.0087,-1.9558
27.938,0.0511,-0.0149,0.0087,-1.9558
28.499,0.0559,-0.0182,0.0133,-1.9474
29.092,0.0610,-0.0222,0.0133,-1.9474
29.619,0.0659,-0.0267,0.0207,-1.9373
30.151,0.0704,-0.0314,0.0207,-1.9373
30.709,0.0746,-0.0365,0.0292,-1.9271
31.241,0.0784,-0.0419,0.0292,-1.9271
31.770,0.0818,-0.0475,0.0389,-1.9182
32.322,0.0847,-0.0532,0.0389,-1.9182
32.920,0.0872,-0.0592,0.0495,-1.9103
33.463,0.0892,-0.0652,0.0495,-1.9103
34.001,0.0908,-0.0713,0.0604,-1.9031
34.539,0.0919,-0.0775,0.0604,-1.9031
35.072,0.0925,-0.0837,0.0722,-1.8980
35.629,0.0927,-0.0898,0.0722,-1.8980
36.155,0.0924,-0.0963,0.0843,-1.8946
36.697,0.0912,-0.1042,0.0843,-1.8946
37.264,0.0890,-0.1122,0.0992,-1.8943
37.911,0.0860,-0.1195,0.0992,-1.8943
38.443,0.0823,-0.1262,0.1156,-1.8962
38.995,0.0780,-0.1319,0.1156,-1.8962
39.563,0.0735,-0.1366,0.1320,-1.8982
40.102,0.0690,-0.1403,0.1320,-1.8982
40.709,0.0647,-0.1430,0.1482,-1.9000
41.302,0.0609,-0.1448,0.1482,-1.9000
41.847,0.0578,-0.1458,0.1643,-1.9018
42.378,0.0555,-0.1462,0.1643,-1.9018
42.948,0.0543,-0.1463,0.1803,-1.9035
43.568,0.0540,-0.1463,0.1803,-1.9035
44.102,0.0548,-0.1464,0.1963,-1.9051
44.645,0.0565,-0.1470,0.1963,-1.9051
45.291,0.0590,-0.1482,0.2122,-1.9066
45.837,0.0622,-0.1503,0.2122,-1.9066
46.366,0.0657,-0.1533,0.2282,-1.9079
46.900,0.0695,-0.1573,0.2282,-1.9079
47.449,0.0731,-0.1624,0.2442,-1.9091
47.991,0.0764,-0.1685,0.2442,-1.9091
48.537,0.0791,-0.1754,0.2604,-1.9101
49.069,0.0810,-0.1830,0.2604,-1.9101
49.601,0.0820,-0.1911,0.2768,-1.9109
50.129,0.0819,-0.1995,0.2768,-1.9109
50.670,0.0808,-0.2078,0.2935,-1.9117
51.189,0.0787,-0.2158,0.2935,-1.9117
51.718,0.0757,-0.2232,0.3103,-1.9126
52.254,0.0720,-0.2299,0.3103,-1.9126
52.915,0.0677,-0.2357,0.3273,-1.9135
53.482,0.0632,-0.2404,0.3273,-1.9135
54.045,0.0587,-0.2441,0.3445,-1.9145
54.668,0.0544,-0.2468,0.3445,-1.9145
55.227,0.0507,-0.2486,0.3616,-1.9156
55.821,0.0476,-0.2496,0.3616,-1.9156
56.390,0.0454,-0.2500,0.3788,-1.9169
56.956,0.0443,-0.2501,0.3788,-1.9169
57.502,0.0441,-0.2501,0.3960,-1.9183
58.043,0.0450,-0.2502,0.4131,-1.9199
58.562,0.0469,-0.2509,0.4131,-1.9199
59.107,0.0496,-0.2522,0.4131,-1.9199
59.636,0.0528,-0.2544,0.4302,-1.9215
60.163,0.0565,-0.2575,0.4471,-1.9233
60.774,0.0602,-0.2617,0.4471,-1.9233
61.293,0.0638,-0.2668,0.4471,-1.9233
61.831,0.0670,-0.2730,0.4639,-1.9253
62.369,0.0696,-0.2799,0.4639,-1.9253
63.318,0.0713,-0.2874,0.4804,-1.9273
66.302,0.0722,-0.2970,0.4967,-1.9294
66.826,0.0719,-0.3035,0.4967,-1.9294
67.339,0.0703,-0.3130,0.4967,-1.9294
67.850,0.0685,-0.3190,0.5128,-1.9314
68.377,0.0655,-0.3260,0.5286,-1.9334
68.889,0.0618,-0.3323,0.5286,-1.9334
69.420,0.0577,-0.3376,0.5286,-1.9334
69.926,0.0534,-0.3419,0.5443,-1.9353
70.459,0.0491,-0.3453,0.5597,-1.9371
70.969,0.0451,-0.3476,0.5597,-1.9371
71.475,0.0417,-0.3491,0.5597,-1.9371
71.978,0.0390,-0.3499,0.5750,-1.9387
72.484,0.0371,-0.3502,0.5750,-1.9387
72.992,0.0362,-0.3502,0.5902,-1.9402
73.505,0.0363,-0.3503,0.5902,-1.9402
74.015,0.0374,-0.3505,0.6054,-1.9415
74.531,0.0394,-0.3512,0.6054,-1.9415
75.036,0.0421,-0.3526,0.6206,-1.9426
75.548,0.0453,-0.3549,0.6206,-1.9426
76.060,0.0488,-0.3580,0.6357,-1.9436
76.565,0.0524,-0.3622,0.6357,-1.9436
77.075,0.0558,-0.3673,0.6510,-1.9444
77.592,0.0587,-0.3733,0.6663,-1.9452
78.093,0.0610,-0.3801,0.6663,-1.9452
78.601,0.0625,-0.3874,0.6816,-1.9458
79.115,0.0631,-0.3951,0.6816,-1.9458
79.623,0.0626,-0.4028,0.6971,-1.9464
80.126,0.0612,-0.4104,0.6971,-1.9464
80.642,0.0589,-0.4176,0.6971,-1.9464
81.153,0.0558,-0.4242,0.7129,-1.9470
81.667,0.0520,-0.4300,0.7129,-1.9470
82.173,0.0479,-0.4349,0.7288,-1.9478
82.691,0.0437,-0.4388,0.7448,-1.9486
83.208,0.0396,-0.4417,0.7448,-1.9486
83.717,0.0358,-0.4437,0.7448,-1.9486
84.225,0.0327,-0.4449,0.7610,-1.9497
84.754,0.0303,-0.4455,0.7610,-1.9497
85.284,0.0288,-0.4456,0.7772,-1.9509
85.807,0.0283,-0.4456,0.7772,-1.9509
86.364,0.0288,-0.4457,0.7934,-1.9523
86.931,0.0302,-0.4462,0.7934,-1.9523
87.498,0.0324,-0.4471,0.8096,-1.9539
88.084,0.0353,-0.4489,0.8257,-1.9557
88.623,0.0387,-0.4515,0.8257,-1.9557
89.184,0.0422,-0.4552,0.8257,-1.9557
89.762,0.0456,-0.4598,0.8416,-1.9576
90.342,0.0487,-0.4654,0.8416,-1.9576
90.896,0.0513,-0.4718,0.8575,-1.9595
91.465,0.0532,-0.4788,0.8575,-1.9595
91.994,0.0541,-0.4863,0.8731,-1.9615
92.517,0.0540,-0.4940,0.8731,-1.9615
93.048,0.0530,-0.5017,0.8886,-1.9636
93.593,0.0510,-0.5092,0.8886,-1.9636
94.117,0.0481,-0.5159,0.9040,-1.9655
94.647,0.0446,-0.5221,0.9040,-1.9655
95.191,0.0406,-0.5273,0.9192,-1.9676
95.826,0.0363,-0.5315,0.9192,-1.9676
96.444,0.0321,-0.5348,0.9343,-1.9696
96.994,0.0281,-0.5370,0.9343,-1.9696
97.541,0.0247,-0.5384,0.9492,-1.9715
98.089,0.0220,-0.5391,0.9492,-1.9715
98.620,0.0203,-0.5394,0.9641,-1.9734
99.186,0.0195,-0.5394,0.9641,-1.9734
99.745,0.0197,-0.5394,0.9789,-1.9752
100.303,0.0210,-0.5398,0.9789,-1.9752
100.828,0.0231,-0.5407,0.9937,-1.9767
101.366,0.0259,-0.5424,0.9937,-1.9767
101.909,0.0299,-0.5457,1.0086,-1.9780
102.459,0.0328,-0.5488,1.0236,-1.9789
102.974,0.0362,-0.5535,1.0236,-1.9789
103.522,0.0393,-0.5592,1.0388,-1.9797
104.047,0.0419,-0.5657,1.0388,-1.9797
104.576,0.0436,-0.5729,1.0388,-1.9797
105.102,0.0444,-0.5806,1.0542,-1.9804
105.635,0.0443,-0.5884,1.0698,-1.9811
106.165,0.0430,-0.5961,1.0698,-1.9811
106.717,0.0409,-0.6035,1.0698,-1.9811
107.236,0.0379,-0.6103,1.0857,-1.9817
107.761,0.0342,-0.6163,1.0857,-1.9817
108.290,0.0301,-0.6214,1.1017,-1.9825
108.820,0.0258,-0.6255,1.1017,-1.9825
109.349,0.0216,-0.6286,1.1179,-1.9834
109.868,0.0177,-0.6307,1.1179,-1.9834
110.393,0.0145,-0.6319,1.1343,-1.9845
110.918,0.0120,-0.6325,1.1343,-1.9845
111.439,0.0105,-0.6327,1.1507,-1.9858
111.971,0.0100,-0.6327,1.1507,-1.9858
112.512,0.0105,-0.6328,1.1671,-1.9873
113.040,0.0120,-0.6333,1.1671,-1.9873
113.623,0.0143,-0.6343,1.1834,-1.9889
114.161,0.0172,-0.6362,1.1834,-1.9889
114.717,0.0206,-0.6390,1.1997,-1.9908
115.247,0.0242,-0.6428,1.1997,-1.9908
115.798,0.0276,-0.6476,1.2158,-1.9927
116.324,0.0307,-0.6535,1.2158,-1.9927
116.880,0.0331,-0.6601,1.2318,-1.9947
117.417,0.0347,-0.6674,1.2318,-1.9947
117.969,0.0354,-0.6751,1.2476,-1.9968
118.499,0.0350,-0.6830,1.2476,-1.9968
119.035,0.0336,-0.6906,1.2632,-1.9988
119.566,0.0313,-0.6979,1.2787,-2.0009
120.079,0.0281,-0.7046,1.2787,-2.0009
120.608,0.0242,-0.7104,1.2787,-2.0009
121.140,0.0200,-0.7153,1.2941,-2.0029
121.661,0.0157,-0.7191,1.2941,-2.0029
122.221,0.0115,-0.7218,1.3093,-2.0050
122.745,0.0078,-0.7237,1.3093,-2.0050
123.289,0.0048,-0.7247,1.3244,-2.0070
123.870,0.0026,-0.7251,1.3244,-2.0070
124.453,0.0015,-0.7251,1.3394,-2.0087
124.971,0.0014,-0.7251,1.3394,-2.0087
125.585,0.0024,-0.7254,1.3544,-2.0102
126.178,0.0044,-0.7261,1.3544,-2.0102
126.750,0.0071,-0.7276,1.3694,-2.0114
127.284,0.0104,-0.7300,1.3694,-2.0114
127.818,0.0140,-0.7335,1.3844,-2.0124
128.383,0.0176,-0.7380,1.3844,-2.0124
128.967,0.0209,-0.7435,1.3997,-2.0131
129.492,0.0236,-0.7499,1.3997,-2.0131
130.027,0.0256,-0.7571,1.4151,-2.0137
130.619,0.0267,-0.7647,1.4151,-2.0137
131.165,0.0267,-0.7726,1.4308,-2.0141
131.693,0.0257,-0.7804,1.4308,-2.0141
132.287,0.0237,-0.7880,1.4467,-2.0146
132.849,0.0207,-0.7949,1.4467,-2.0146
133.417,0.0171,-0.8011,1.4628,-2.0151
133.966,0.0131,-0.8063,1.4791,-2.0157
134.479,0.0088,-0.8105,1.4791,-2.0157
135.063,0.0046,-0.8137,1.4791,-2.0157
135.597,0.0007,-0.8158,1.4956,-2.0165
