timestamp,min_front_range_m
0.318,2.6814
0.554,2.6818
1.118,2.6752
1.701,2.7030
2.263,2.6964
2.909,2.6899
3.471,2.6922
4.049,2.7064
4.577,2.6863
5.123,2.6891
5.723,2.7021
6.266,2.6807
6.805,2.6880
7.354,2.6907
7.894,2.6751
8.457,2.6761
8.987,2.6980
9.522,2.6779
10.080,2.6904
10.612,2.6801
11.177,2.6751
11.798,2.6901
12.437,2.6897
13.027,2.6810
13.623,2.6794
14.156,2.6891
14.675,2.6695
15.203,2.6684
16.508,2.6776
18.154,2.6658
19.750,2.6818
21.611,2.6861
23.714,2.6769
24.260,2.6883
24.818,2.6861
25.414,2.6754
25.950,2.6883
26.486,2.6893
27.147,2.6860
27.784,2.6798
28.411,2.6675
28.955,2.6677
29.490,2.6719
30.036,2.6589
30.560,2.6772
31.100,2.6558
31.618,2.6413
32.215,2.6461
32.809,2.6763
33.389,2.6570
33.920,2.6477
34.488,2.6227
35.006,2.6272
35.553,2.6224
36.101,2.5980
36.623,2.6321
37.189,2.6424
37.721,2.6360
38.240,2.6176
38.778,2.6262
39.302,2.6130
39.818,2.6018
40.446,2.5866
41.033,2.4890
41.556,2.4851
42.091,2.4889
42.666,2.4654
43.193,2.4742
43.717,2.4744
44.231,2.4658
44.824,2.4500
45.356,2.4629
45.885,4.0921
46.413,4.0555
47.075,4.0590
47.645,4.0610
48.178,4.0760
48.729,4.0702
49.269,4.0837
49.807,4.0730
50.431,4.0930
51.010,4.0933
51.547,4.0763
52.090,4.1357
52.778,4.2120
53.341,4.3566
53.882,4.5298
54.433,4.7697
55.015,5.0892
55.560,5.2127
56.176,5.2101
56.736,5.2223
57.289,5.2421
57.865,5.2523
58.427,5.2628
59.128,5.2516
59.664,5.2605
60.212,5.2823
60.774,5.2847
61.457,5.3155
62.007,5.3418
62.531,5.4159
63.138,5.5286
63.678,4.7481
64.216,4.7460
64.741,4.7373
65.325,4.7415
65.858,3.6057
66.575,2.9444
67.157,2.3915
67.753,2.1869
68.342,2.1951
68.968,2.1851
69.542,2.1727
70.189,2.1567
70.726,2.1704
71.313,2.1473
71.991,2.1318
72.690,2.0618
73.227,2.0200
73.747,1.9842
74.306,2.1873
74.858,2.1491
75.393,4.3080
75.918,4.2950
76.477,5.0322
77.050,5.7967
77.597,5.8516
78.152,3.6130
78.686,2.1062
79.202,2.1891
79.722,1.5189
80.312,1.4558
80.896,1.6754
81.466,1.6369
82.006,4.1642
82.553,4.1970
83.093,5.2822
83.615,6.3642
84.157,5.3355
84.701,2.3139
85.247,2.3286
85.815,1.1319
86.353,1.1017
86.986,1.6130
87.524,1.2212
88.057,1.1875
88.583,4.0125
89.118,4.1693
89.744,5.8088
90.273,6.9414
90.798,2.6070
91.413,2.6116
92.029,0.9197
92.572,0.9205
93.113,1.0682
93.630,1.0334
94.263,2.1668
94.799,0.8473
95.346,0.8212
95.868,0.9324
96.458,4.9139
97.047,7.4950
97.599,6.0454
98.232,0.9652
98.764,0.9992
99.391,1.0291
99.915,0.5416
100.438,0.5029
101.021,0.4586
101.565,1.6604
102.090,3.7535
102.617,0.8047
103.149,0.8201
103.670,1.0005
104.196,5.8036
104.718,6.8452
105.260,7.9186
105.778,7.8453
106.370,3.0571
106.937,2.9350
107.487,2.8176
108.069,2.7174
108.625,2.6424
109.156,2.5478
109.714,2.4440
110.274,2.3605
110.825,2.2772
111.374,2.1827
111.959,2.0775
112.583,1.9780
113.252,1.8957
113.841,1.8025
114.440,1.7079
114.993,1.6154
115.559,1.5134
116.137,4.3996
116.692,4.3266
117.289,4.2288
117.886,4.0953
118.457,4.0105
119.020,3.9062
119.697,3.7980
120.296,3.7238
120.885,2.2245
121.472,1.0719
122.039,0.8398
122.574,0.5784
123.133,0.5303
123.674,0.4823
124.192,0.4498
124.723,0.4189
125.289,0.4022
125.834,0.3872
126.484,0.3979
127.008,0.4382
127.529,0.5262
128.049,3.9214
128.670,4.1174
129.305,6.7300
129.897,6.8048
130.428,5.8833
130.977,5.4785
131.526,5.4231
132.057,5.4060
132.667,2.2407
133.260,1.9560
134.025,1.9011
134.602,1.8315
135.179,0.3675
135.701,0.2880
136.268,0.2500
136.840,0.2500
137.495,0.2500
138.281,0.2500
138.857,0.2500
139.410,0.2500
139.961,0.2615
140.507,0.3074
141.063,0.3567
141.706,0.4278
142.332,0.6518
142.982,7.9397
143.550,6.1619
144.102,5.3324
144.695,5.0673
145.264,0.8590
145.833,0.8318
146.369,0.8068
146.943,0.8904
147.459,2.8365
147.985,1.1239
148.506,1.0090
149.038,0.9486
149.617,0.8866
150.187,0.8395
150.829,0.9523
151.399,1.2931
151.960,3.5776
152.713,2.6836
153.328,2.1747
