timestamp,ekf_x,ekf_y,gt_x,gt_y
0.706,0.0001,-0.0000,-0.0004,-1.9999
0.927,0.0001,-0.0000,-0.0004,-1.9999
1.443,0.0001,-0.0000,-0.0004,-1.9999
1.986,0.0001,-0.0000,-0.0004,-1.9999
2.549,0.0001,-0.0000,-0.0004,-1.9999
3.289,0.0001,-0.0000,-0.0004,-1.9999
3.859,0.0001,-0.0000,-0.0004,-1.9999
4.392,0.0002,-0.0000,-0.0004,-1.9999
4.966,0.0002,-0.0000,-0.0005,-1.9998
5.541,0.0003,-0.0000,-0.0005,-1.9998
6.128,0.0004,-0.0000,-0.0005,-1.9997
6.680,0.0005,-0.0000,-0.0005,-1.9997
7.283,0.0006,-0.0000,-0.0005,-1.9995
7.871,0.0007,-0.0000,-0.0005,-1.9995
8.434,0.0009,-0.0000,-0.0005,-1.9992
8.956,0.0011,-0.0000,-0.0005,-1.9992
9.486,0.0013,-0.0000,-0.0005,-1.9989
10.012,0.0015,-0.0000,-0.0005,-1.9989
10.552,0.0018,-0.0000,-0.0005,-1.9984
11.102,0.0020,-0.0000,-0.0005,-1.9984
11.701,0.0024,-0.0000,-0.0005,-1.9979
12.288,0.0027,-0.0000,-0.0005,-1.9979
12.855,0.0031,-0.0000,-0.0005,-1.9972
13.418,0.0035,-0.0001,-0.0005,-1.9972
13.948,0.0039,-0.0001,-0.0005,-1.9964
14.476,0.0043,-0.0001,-0.0005,-1.9964
15.122,0.0048,-0.0001,-0.0005,-1.9956
15.870,0.0053,-0.0001,-0.0005,-1.9956
16.433,0.0059,-0.0002,-0.0005,-1.9946
16.956,0.0065,-0.0002,-0.0005,-1.9946
17.506,0.0072,-0.0003,-0.0004,-1.9934
18.030,0.0080,-0.0003,-0.0004,-1.9934
18.572,0.0088,-0.0004,-0.0003,-1.9919
19.110,0.0097,-0.0005,-0.0003,-1.9919
19.632,0.0107,-0.0006,-0.0002,-1.9901
20.209,0.0120,-0.0008,-0.0002,-1.9901
20.822,0.0130,-0.0009,-0.0000,-1.9879
21.346,0.0142,-0.0011,-0.0000,-1.9879
21.872,0.0157,-0.0013,0.0003,-1.9855
22.395,0.0172,-0.0015,0.0003,-1.9855
22.923,0.0187,-0.0019,0.0007,-1.9825
23.454,0.0205,-0.0022,0.0007,-1.9825
24.002,0.0225,-0.0027,0.0013,-1.9790
24.671,0.0246,-0.0032,0.0013,-1.9790
25.258,0.0267,-0.0038,0.0022,-1.9749
25.816,0.0290,-0.0045,0.0022,-1.9749
26.381,0.0314,-0.0053,0.0034,-1.9704
26.899,0.0341,-0.0063,0.0034,-1.9704
27.424,0.0367,-0.0073,0.0053,-1.9653
28.375,0.0391,-0.0084,0.0053,-1.9653
30.230,0.0414,-0.0095,0.0074,-1.9603
