timestamp,ekf_x,ekf_y,gt_x,gt_y
0.001,0.0001,-0.0000,0.0000,0.0000
0.002,0.0001,-0.0000,0.0000,0.0000
0.488,0.0001,-0.0000,-0.0005,-1.9999
1.121,0.0001,-0.0000,-0.0005,-1.9999
1.667,0.0001,-0.0000,-0.0005,-1.9999
2.245,0.0001,-0.0000,-0.0005,-1.9999
2.783,0.0001,-0.0000,-0.0005,-1.9999
3.308,0.0002,-0.0000,-0.0005,-1.9999
3.864,0.0002,-0.0000,-0.0005,-1.9998
4.421,0.0003,-0.0000,-0.0005,-1.9998
4.970,0.0004,-0.0000,-0.0005,-1.9998
5.536,0.0005,-0.0000,-0.0005,-1.9996
6.088,0.0007,-0.0000,-0.0005,-1.9993
6.667,0.0008,-0.0000,-0.0005,-1.9993
7.229,0.0010,-0.0000,-0.0005,-1.9993
7.760,0.0012,-0.0000,-0.0005,-1.9989
8.281,0.0015,-0.0000,-0.0005,-1.9989
8.804,0.0017,-0.0000,-0.0005,-1.9985
9.397,0.0020,-0.0000,-0.0005,-1.9985
9.932,0.0024,-0.0000,-0.0006,-1.9979
10.468,0.0027,-0.0000,-0.0006,-1.9979
10.995,0.0032,-0.0001,-0.0006,-1.9972
11.590,0.0036,-0.0001,-0.0006,-1.9972
12.120,0.0041,-0.0001,-0.0006,-1.9963
12.643,0.0046,-0.0001,-0.0006,-1.9963
13.179,0.0052,-0.0001,-0.0005,-1.9952
13.742,0.0059,-0.0002,-0.0005,-1.9952
14.298,0.0066,-0.0002,-0.0005,-1.9940
14.916,0.0073,-0.0003,-0.0005,-1.9940
15.572,0.0081,-0.0003,-0.0004,-1.9925
16.157,0.0090,-0.0004,-0.0004,-1.9925
16.680,0.0100,-0.0005,-0.0003,-1.9908
17.204,0.0110,-0.0006,-0.0003,-1.9908
17.717,0.0121,-0.0008,-0.0002,-1.9887
18.252,0.0134,-0.0009,-0.0002,-1.9887
18.788,0.0147,-0.0011,0.0001,-1.9864
19.320,0.0161,-0.0014,0.0001,-1.9864
19.882,0.0176,-0.0016,0.0004,-1.9836
20.406,0.0192,-0.0019,0.0004,-1.9836
20.934,0.0209,-0.0023,0.0009,-1.9804
21.566,0.0228,-0.0027,0.0009,-1.9804
22.099,0.0248,-0.0033,0.0016,-1.9767
22.671,0.0269,-0.0039,0.0016,-1.9767
23.194,0.0292,-0.0046,0.0026,-1.9725
23.713,0.0317,-0.0054,0.0026,-1.9725
24.244,0.0343,-0.0064,0.0040,-1.9676
24.827,0.0371,-0.0075,0.0040,-1.9676
25.418,0.0401,-0.0088,0.0059,-1.9620
26.021,0.0432,-0.0103,0.0059,-1.9620
26.556,0.0465,-0.0121,0.0086,-1.9557
27.078,0.0500,-0.0142,0.0086,-1.9557
27.603,0.0537,-0.0166,0.0122,-1.9486
28.136,0.0575,-0.0193,0.0122,-1.9486
28.681,0.0615,-0.0225,0.0171,-1.9407
29.227,0.0656,-0.0263,0.0171,-1.9407
29.758,0.0698,-0.0306,0.0237,-1.9321
30.312,0.0740,-0.0356,0.0237,-1.9321
30.903,0.0781,-0.0412,0.0325,-1.9229
31.442,0.0820,-0.0476,0.0325,-1.9229
