timestamp,min_front_range_m
275.253,0.6120
275.759,0.5689
276.271,0.5064
276.784,0.4524
277.300,0.4163
277.849,0.3891
278.384,0.3785
278.885,0.3442
279.396,0.3311
279.908,0.3517
280.784,0.4929
282.430,0.6637
283.925,0.8635
285.403,1.2611
286.839,2.1895
288.336,4.9125
288.851,4.8939
290.034,4.8971
290.353,4.8748
290.859,4.8756
291.373,3.2755
291.885,3.0784
292.393,3.0326
292.899,2.9958
293.410,2.9990
293.920,2.9789
294.425,2.9730
294.934,2.9705
295.441,2.9693
295.987,2.9415
296.774,2.9356
298.296,2.9356
299.822,2.9074
301.503,2.5474
302.901,2.4473
304.412,2.4155
304.931,2.4007
305.442,2.3718
306.006,2.3756
306.511,2.3765
307.020,2.3452
307.530,2.3271
308.095,2.3377
308.618,2.3142
309.127,2.3124
309.664,2.3063
