timestamp,ekf_x,ekf_y,gt_x,gt_y
0.000,0.0001,-0.0000,0.0000,0.0000
0.201,0.0001,-0.0000,0.0000,0.0000
0.752,0.0001,-0.0000,-0.0005,-1.9999
1.296,0.0001,-0.0000,-0.0005,-1.9999
1.836,0.0001,-0.0000,-0.0005,-1.9999
2.383,0.0001,-0.0000,-0.0005,-1.9999
2.903,0.0001,-0.0000,-0.0005,-1.9999
3.445,0.0001,-0.0000,-0.0005,-1.9999
4.023,0.0001,-0.0000,-0.0005,-1.9999
4.694,0.0001,-0.0000,-0.0005,-1.9999
5.215,0.0001,-0.0000,-0.0005,-1.9999
5.896,0.0001,-0.0000,-0.0005,-1.9999
6.485,0.0001,-0.0000,-0.0005,-1.9999
7.093,0.0002,-0.0000,-0.0005,-1.9999
7.701,0.0003,-0.0000,-0.0005,-1.9999
8.251,0.0004,-0.0000,-0.0005,-1.9997
8.775,0.0005,-0.0000,-0.0005,-1.9997
9.324,0.0006,-0.0000,-0.0006,-1.9995
9.898,0.0008,-0.0000,-0.0006,-1.9995
10.485,0.0010,-0.0000,-0.0006,-1.9992
11.013,0.0012,-0.0000,-0.0006,-1.9987
11.534,0.0015,-0.0000,-0.0006,-1.9987
12.104,0.0017,-0.0000,-0.0006,-1.9987
12.657,0.0019,-0.0000,-0.0006,-1.9982
13.215,0.0021,-0.0000,-0.0006,-1.9982
13.789,0.0022,-0.0000,-0.0006,-1.9979
14.328,0.0024,-0.0000,-0.0006,-1.9979
14.883,0.0026,-0.0000,-0.0006,-1.9976
15.624,0.0028,-0.0000,-0.0006,-1.9976
16.144,0.0030,-0.0000,-0.0007,-1.9972
16.742,0.0034,-0.0001,-0.0007,-1.9972
17.261,0.0038,-0.0001,-0.0007,-1.9966
17.777,0.0042,-0.0001,-0.0007,-1.9966
18.314,0.0047,-0.0001,-0.0007,-1.9957
18.847,0.0054,-0.0001,-0.0007,-1.9957
19.423,0.0060,-0.0002,-0.0007,-1.9945
19.940,0.0068,-0.0002,-0.0007,-1.9945
20.503,0.0077,-0.0003,-0.0006,-1.9930
21.085,0.0086,-0.0004,-0.0006,-1.9930
21.606,0.0095,-0.0005,-0.0006,-1.9912
22.182,0.0102,-0.0005,-0.0006,-1.9912
22.736,0.0108,-0.0006,-0.0005,-1.9897
23.274,0.0113,-0.0007,-0.0005,-1.9897
23.793,0.0120,-0.0007,-0.0004,-1.9885
24.313,0.0127,-0.0008,-0.0004,-1.9885
24.831,0.0137,-0.0010,-0.0003,-1.9870
25.352,0.0148,-0.0011,-0.0003,-1.9870
25.936,0.0161,-0.0014,-0.0001,-1.9849
26.481,0.0175,-0.0016,-0.0001,-1.9849
27.005,0.0192,-0.0019,0.0002,-1.9821
27.537,0.0210,-0.0023,0.0002,-1.9821
28.162,0.0231,-0.0028,0.0008,-1.9785
28.719,0.0254,-0.0034,0.0008,-1.9785
29.345,0.0284,-0.0043,0.0017,-1.9740
29.915,0.0307,-0.0051,0.0017,-1.9740
30.973,0.0333,-0.0060,0.0033,-1.9685
31.560,0.0354,-0.0068,0.0033,-1.9685
32.111,0.0373,-0.0076,0.0048,-1.9638
32.635,0.0388,-0.0082,0.0060,-1.9606
33.154,0.0404,-0.0090,0.0060,-1.9606
33.733,0.0424,-0.0099,0.0060,-1.9606
34.284,0.0447,-0.0111,0.0076,-1.9567
34.857,0.0473,-0.0126,0.0076,-1.9567
35.556,0.0504,-0.0145,0.0101,-1.9514
36.182,0.0538,-0.0167,0.0101,-1.9514
36.762,0.0576,-0.0195,0.0139,-1.9445
37.511,0.0618,-0.0229,0.0139,-1.9445
38.045,0.0663,-0.0271,0.0198,-1.9360
38.585,0.0709,-0.0321,0.0198,-1.9360
39.161,0.0759,-0.0383,0.0286,-1.9260
39.695,0.0813,-0.0464,0.0286,-1.9260
40.217,0.0858,-0.0550,0.0426,-1.9146
40.831,0.0895,-0.0638,0.0426,-1.9146
41.378,0.0922,-0.0726,0.0584,-1.9030
41.916,0.0940,-0.0812,0.0584,-1.9030
42.456,0.0950,-0.0894,0.0740,-1.8916
42.983,0.0951,-0.0973,0.0740,-1.8916
43.515,0.0946,-0.1047,0.0895,-1.8802
44.104,0.0934,-0.1113,0.0895,-1.8802
44.635,0.0918,-0.1172,0.1052,-1.8690
45.191,0.0899,-0.1223,0.1052,-1.8690
45.755,0.0879,-0.1264,0.1209,-1.8580
46.274,0.0859,-0.1297,0.1209,-1.8580
46.793,0.0841,-0.1321,0.1366,-1.8471
47.441,0.0826,-0.1336,0.1366,-1.8471
48.154,0.0817,-0.1345,0.1523,-1.8364
48.728,0.0814,-0.1347,0.1523,-1.8364
49.250,0.0819,-0.1344,0.1680,-1.8260
49.769,0.0832,-0.1338,0.1680,-1.8260
50.325,0.0854,-0.1331,0.1837,-1.8159
50.845,0.0885,-0.1324,0.1837,-1.8159
51.362,0.0924,-0.1320,0.1992,-1.8060
51.921,0.0971,-0.1320,0.1992,-1.8060
52.511,0.1025,-0.1326,0.2144,-1.7965
53.071,0.1084,-0.1338,0.2144,-1.7965
53.614,0.1146,-0.1359,0.2293,-1.7873
54.135,0.1209,-0.1388,0.2293,-1.7873
54.666,0.1271,-0.1425,0.2436,-1.7784
55.184,0.1331,-0.1471,0.2436,-1.7784
55.712,0.1385,-0.1524,0.2573,-1.7699
56.336,0.1433,-0.1584,0.2573,-1.7699
56.933,0.1472,-0.1646,0.2700,-1.7614
57.465,0.1501,-0.1711,0.2700,-1.7614
57.992,0.1523,-0.1779,0.2822,-1.7533
58.530,0.1536,-0.1848,0.2822,-1.7533
59.123,0.1540,-0.1917,0.2950,-1.7456
59.671,0.1536,-0.1985,0.2950,-1.7456
60.193,0.1525,-0.2049,0.3088,-1.7384
60.747,0.1509,-0.2103,0.3088,-1.7384
61.275,0.1490,-0.2147,0.3228,-1.7317
61.795,0.1470,-0.2181,0.3228,-1.7317
62.316,0.1453,-0.2203,0.3357,-1.7252
62.893,0.1441,-0.2215,0.3357,-1.7252
63.800,0.1437,-0.2219,0.3473,-1.7187
64.338,0.1444,-0.2215,0.3473,-1.7187
64.964,0.1458,-0.2210,0.3575,-1.7119
65.562,0.1499,-0.2201,0.3575,-1.7119
66.281,0.1554,-0.2195,0.3643,-1.7025
66.806,0.1612,-0.2196,0.3643,-1.7025
67.334,0.1671,-0.2204,0.3685,-1.6909
67.855,0.1730,-0.2221,0.3685,-1.6909
68.434,0.1786,-0.2244,0.3727,-1.6794
69.005,0.1837,-0.2274,0.3727,-1.6794
69.635,0.1883,-0.2308,0.3769,-1.6681
70.301,0.1921,-0.2347,0.3769,-1.6681
70.824,0.1953,-0.2386,0.3810,-1.6569
71.351,0.1976,-0.2426,0.3810,-1.6569
72.041,0.1992,-0.2463,0.3851,-1.6458
72.602,0.2002,-0.2496,0.3851,-1.6458
73.147,0.2006,-0.2522,0.3891,-1.6348
73.750,0.2007,-0.2543,0.3891,-1.6348
74.268,0.2005,-0.2555,0.3929,-1.6239
74.793,0.2004,-0.2560,0.3929,-1.6239
75.314,0.2005,-0.2558,0.3966,-1.6130
75.897,0.2010,-0.2549,0.3966,-1.6130
76.445,0.2020,-0.2535,0.4001,-1.6022
76.990,0.2037,-0.2517,0.4001,-1.6022
77.538,0.2061,-0.2498,0.4035,-1.5913
78.065,0.2092,-0.2478,0.4035,-1.5913
78.647,0.2131,-0.2460,0.4068,-1.5805
79.184,0.2176,-0.2446,0.4100,-1.5696
79.738,0.2227,-0.2438,0.4100,-1.5696
80.256,0.2281,-0.2436,0.4100,-1.5696
80.783,0.2337,-0.2441,0.4131,-1.5587
81.297,0.2393,-0.2454,0.4131,-1.5587
81.834,0.2447,-0.2475,0.4162,-1.5476
82.352,0.2497,-0.2501,0.4162,-1.5476
82.945,0.2543,-0.2534,0.4193,-1.5363
83.529,0.2581,-0.2570,0.4193,-1.5363
84.061,0.2612,-0.2608,0.4225,-1.5248
84.598,0.2636,-0.2646,0.4225,-1.5248
85.134,0.2652,-0.2682,0.4259,-1.5133
85.684,0.2661,-0.2714,0.4295,-1.5018
86.200,0.2665,-0.2740,0.4295,-1.5018
86.749,0.2665,-0.2760,0.4295,-1.5018
87.321,0.2664,-0.2774,0.4332,-1.4903
87.853,0.2663,-0.2777,0.4332,-1.4903
88.435,0.2664,-0.2774,0.4370,-1.4788
88.965,0.2670,-0.2765,0.4370,-1.4788
89.529,0.2681,-0.2750,0.4410,-1.4674
90.124,0.2698,-0.2733,0.4410,-1.4674
90.652,0.2723,-0.2714,0.4451,-1.4562
91.167,0.2756,-0.2695,0.4451,-1.4562
91.713,0.2804,-0.2676,0.4494,-1.4451
92.395,0.2841,-0.2668,0.4494,-1.4451
93.027,0.2892,-0.2662,0.4537,-1.4342
93.563,0.2946,-0.2663,0.4537,-1.4342
94.088,0.3001,-0.2671,0.4579,-1.4235
94.608,0.3055,-0.2687,0.4579,-1.4235
95.136,0.3106,-0.2711,0.4622,-1.4130
95.697,0.3152,-0.2739,0.4622,-1.4130
96.598,0.3192,-0.2773,0.4663,-1.4026
97.126,0.3226,-0.2809,0.4663,-1.4026
97.654,0.3251,-0.2846,0.4704,-1.3924
98.195,0.3270,-0.2882,0.4704,-1.3924
98.738,0.3281,-0.2915,0.4743,-1.3824
99.335,0.3287,-0.2943,0.4782,-1.3725
99.855,0.3288,-0.2965,0.4782,-1.3725
100.374,0.3287,-0.2980,0.4782,-1.3725
