timestamp,ekf_x,ekf_y,gt_x,gt_y
0.004,0.0001,-0.0000,-0.0005,-1.9999
0.006,0.0001,-0.0000,-0.0005,-1.9999
0.521,0.0001,-0.0000,-0.0005,-1.9999
1.093,0.0001,-0.0000,-0.0005,-1.9999
1.740,0.0001,-0.0000,-0.0005,-1.9999
2.375,0.0001,-0.0000,-0.0005,-1.9999
2.916,0.0001,-0.0000,-0.0005,-1.9999
3.521,0.0001,-0.0000,-0.0005,-1.9999
4.125,0.0002,-0.0000,-0.0005,-1.9999
4.655,0.0003,-0.0000,-0.0005,-1.9999
5.247,0.0004,-0.0000,-0.0005,-1.9997
5.777,0.0005,-0.0000,-0.0005,-1.9997
6.366,0.0006,-0.0000,-0.0005,-1.9995
6.988,0.0008,-0.0000,-0.0005,-1.9995
7.782,0.0010,-0.0000,-0.0005,-1.9992
8.514,0.0012,-0.0000,-0.0005,-1.9992
9.106,0.0014,-0.0000,-0.0006,-1.9988
9.665,0.0017,-0.0000,-0.0006,-1.9988
10.199,0.0020,-0.0000,-0.0006,-1.9983
10.764,0.0023,-0.0000,-0.0006,-1.9983
11.435,0.0027,-0.0000,-0.0006,-1.9976
12.003,0.0031,-0.0000,-0.0006,-1.9976
12.532,0.0035,-0.0001,-0.0006,-1.9968
13.073,0.0040,-0.0001,-0.0006,-1.9968
13.595,0.0044,-0.0001,-0.0006,-1.9959
14.144,0.0047,-0.0001,-0.0006,-1.9959
14.675,0.0049,-0.0001,-0.0005,-1.9953
15.284,0.0050,-0.0001,-0.0005,-1.9953
15.839,0.0052,-0.0001,-0.0006,-1.9949
16.380,0.0053,-0.0001,-0.0006,-1.9949
16.909,0.0053,-0.0001,-0.0006,-1.9947
17.455,0.0055,-0.0002,-0.0006,-1.9947
18.044,0.0057,-0.0002,-0.0006,-1.9945
18.595,0.0060,-0.0002,-0.0006,-1.9945
19.198,0.0064,-0.0002,-0.0006,-1.9939
19.781,0.0070,-0.0003,-0.0006,-1.9939
20.342,0.0076,-0.0003,-0.0006,-1.9929
20.859,0.0084,-0.0004,-0.0006,-1.9929
21.402,0.0093,-0.0004,-0.0006,-1.9914
21.934,0.0104,-0.0006,-0.0006,-1.9914
22.562,0.0120,-0.0008,-0.0004,-1.9894
23.371,0.0133,-0.0009,-0.0004,-1.9894
24.037,0.0149,-0.0012,-0.0001,-1.9863
24.662,0.0167,-0.0015,-0.0001,-1.9863
25.188,0.0186,-0.0018,0.0004,-1.9829
25.756,0.0208,-0.0023,0.0004,-1.9829
26.362,0.0234,-0.0029,0.0012,-1.9786
26.931,0.0264,-0.0037,0.0012,-1.9786
