timestamp,min_front_range_m
0.694,2.7027
0.899,2.6846
1.404,2.6855
1.949,2.6899
2.518,2.6835
3.070,2.6943
3.584,2.6794
4.088,2.6895
4.596,2.6759
5.100,2.6975
5.605,2.7086
6.110,2.6848
6.612,2.6780
7.125,2.6889
7.630,2.6944
8.137,2.6959
8.644,2.6948
9.158,2.6634
9.668,2.6838
10.176,2.6699
10.682,2.6765
11.271,2.6908
12.865,2.6888
14.450,2.6978
16.128,2.6843
17.726,2.6863
19.169,2.6711
19.718,2.7016
20.228,2.6814
20.743,2.6536
21.248,2.7013
21.757,2.7090
22.268,2.6943
23.577,2.6840
25.222,2.6791
26.799,2.6893
28.523,2.6693
30.858,2.6684
31.611,2.6737
32.219,2.6878
32.756,2.6793
33.275,2.6673
33.785,2.6800
34.297,2.6964
34.805,2.6730
35.311,2.6714
35.870,2.6980
36.452,2.6730
37.030,2.6708
37.565,2.6724
38.105,2.6610
38.633,2.6668
39.153,2.6685
39.667,2.6679
40.176,2.6532
40.683,2.6570
42.009,2.6452
43.453,2.6559
45.040,2.6513
46.667,2.6217
48.329,2.5972
49.056,2.6147
49.573,2.6103
50.081,2.6343
50.588,2.6295
51.103,2.6435
51.611,2.6262
52.131,2.6217
52.641,2.6088
53.143,2.5961
53.652,2.5075
54.171,2.4846
54.680,2.4909
55.454,2.4865
56.932,2.4737
58.375,2.4827
59.768,2.4567
61.236,2.4686
63.390,2.4580
64.151,2.4688
64.673,4.0830
65.181,4.0460
65.695,4.0570
66.223,4.0588
66.789,4.0722
67.301,4.0730
67.805,4.0792
68.332,4.0811
68.916,4.0786
69.476,4.0807
69.983,4.1115
70.494,4.1421
71.113,4.2328
72.600,4.3367
74.073,4.5570
75.599,4.7807
77.167,5.1171
78.942,5.2087
79.509,5.2162
80.112,5.2303
80.713,5.2275
81.228,5.2503
81.748,5.2431
82.257,5.2483
82.786,5.2441
83.291,5.2744
83.800,5.3029
84.301,5.3970
84.817,5.5747
85.326,4.7567
85.836,4.7638
86.341,4.7775
86.849,3.6391
87.380,2.9063
88.000,2.3745
88.532,2.2401
89.049,2.2398
89.552,2.2122
90.068,2.2296
90.569,2.2190
91.081,2.1979
91.618,2.2143
92.502,2.1865
94.204,2.2134
96.534,2.0925
97.981,2.0839
99.462,2.0596
100.833,2.0596
101.349,2.0506
101.854,2.0421
102.379,2.0159
102.887,2.0239
103.399,2.0003
103.901,2.2170
104.412,2.1859
104.933,2.1938
105.445,2.1903
105.962,2.1860
106.484,2.1763
106.999,2.1797
107.521,2.1916
108.030,2.1516
108.535,2.1417
109.043,4.3342
109.554,4.3417
110.060,4.3307
110.568,4.3555
111.075,4.3379
111.584,4.3580
112.099,4.3545
112.613,4.3596
113.134,4.3936
113.643,4.4457
115.307,4.5620
116.797,4.6895
118.493,4.9165
119.992,5.2192
121.418,5.6045
122.111,5.7120
122.612,5.7184
123.140,5.7378
123.662,5.7315
124.185,5.7458
124.695,5.7539
125.207,5.7561
125.713,5.7776
126.220,5.7976
126.777,5.8780
127.367,4.7150
128.564,4.6441
128.943,4.6603
129.452,4.6595
129.967,2.5794
130.478,1.8947
131.637,1.8937
133.411,1.8993
135.130,1.8801
136.753,1.8892
138.181,1.8692
138.985,1.8671
139.559,1.8669
141.051,1.8600
142.738,1.9305
144.284,2.0324
145.749,2.1739
147.139,1.5450
147.821,1.5246
148.327,1.5150
148.831,1.5084
149.334,1.5050
149.836,1.4958
150.346,1.4888
150.856,1.4758
151.361,1.4630
151.867,1.4627
152.418,2.0868
152.935,2.0521
153.452,2.0557
154.768,2.0504
156.419,2.0520
157.926,2.0398
159.388,2.0474
161.704,2.0477
162.611,2.0500
163.120,2.0504
163.629,4.6032
164.147,4.6268
164.656,4.6061
165.159,4.6233
165.662,4.6397
166.172,4.6295
166.683,4.6860
167.196,4.7490
167.715,4.9039
168.222,5.1459
168.732,5.4203
169.246,5.8308
169.757,6.1728
170.266,6.1876
170.769,6.1905
171.273,6.1925
172.313,6.2065
174.078,6.2195
175.682,6.2294
177.192,6.2226
178.665,6.2524
179.736,4.6879
180.244,4.5925
180.749,4.6098
181.257,2.2358
181.761,1.6592
182.265,1.6530
182.777,1.6540
183.286,1.6518
183.860,1.6616
184.445,1.6505
184.969,1.6439
186.503,1.6424
188.112,1.6668
189.572,1.6973
191.058,1.7508
192.520,1.8405
193.340,1.9680
194.557,3.3367
195.059,1.0261
195.562,1.0145
196.066,1.0104
196.574,1.0012
197.090,1.0061
197.594,0.9780
198.114,0.9837
198.641,0.9747
199.163,0.9586
199.681,0.9479
200.188,0.9588
200.691,2.0022
201.213,1.9861
201.722,1.9818
203.033,2.0060
204.431,2.0452
206.167,2.0610
207.760,2.0637
209.299,2.0660
210.290,2.0547
210.817,2.0602
211.325,2.0768
211.839,4.8950
212.356,4.8962
212.863,4.9100
213.370,4.9606
213.879,5.0652
214.386,5.2508
214.926,5.5136
215.437,5.8664
215.977,6.3571
216.488,6.6193
217.000,6.6504
217.511,6.6493
218.023,6.6428
218.532,6.6653
219.032,6.6695
219.540,6.6836
220.049,6.6909
220.551,4.6487
221.083,1.5535
221.586,1.5251
222.087,1.5221
222.605,1.5083
223.127,1.5077
224.476,1.5147
226.041,1.5026
228.233,1.4996
229.880,1.5051
231.374,1.5003
232.258,1.5008
232.797,1.4961
233.306,1.5335
233.814,1.5758
234.320,1.6408
234.846,2.8720
235.366,2.9863
235.889,3.0988
236.401,2.1244
236.908,1.0260
237.416,0.6518
237.923,0.5627
238.435,0.5658
238.942,0.5492
239.455,0.5445
239.969,0.5340
240.485,0.5118
240.991,0.5295
241.904,0.5178
243.332,0.5021
244.698,0.5126
246.101,0.5045
247.705,0.5505
249.335,0.5890
249.841,1.8080
250.356,2.1518
250.861,2.1737
251.376,2.1649
251.880,2.1697
252.389,2.1979
252.897,2.2754
253.402,5.1856
253.920,5.2625
254.435,5.3758
254.981,5.5672
255.495,5.8568
256.000,6.2406
256.518,6.8182
257.832,7.0699
259.497,7.0852
261.809,7.0982
263.330,7.1036
264.728,7.1035
265.689,7.1174
266.192,1.5474
266.696,1.4909
267.198,1.4322
267.715,1.3850
268.241,1.3769
268.750,1.3761
269.258,1.3574
269.762,1.3695
270.271,1.3646
270.779,1.3636
271.283,1.3514
271.800,1.3555
272.328,1.3549
272.864,1.3678
273.390,2.4941
273.903,2.4911
274.415,2.5164
274.942,2.5831
275.458,2.6646
275.965,2.7944
276.479,3.0104
276.993,1.8341
277.509,1.2382
278.046,0.9604
278.552,0.7759
279.073,0.6891
279.598,0.6212
280.165,0.5745
280.671,0.5320
281.186,0.5053
282.693,0.4848
284.459,0.4760
286.154,0.4858
287.612,0.4857
289.145,0.4811
289.709,0.4903
290.211,0.4942
290.730,0.4837
291.294,0.5060
291.799,0.5001
292.304,0.5113
293.400,0.5070
293.769,0.5211
294.269,0.5329
294.776,0.5635
295.285,5.7433
295.837,5.9732
296.343,6.3227
296.852,6.8291
297.360,7.5060
297.867,7.5036
298.399,7.5273
298.977,7.5294
299.505,1.7337
300.663,1.5502
