timestamp,min_front_range_m
0.706,2.7026
0.927,2.6929
1.443,2.6992
1.986,2.6970
2.549,2.6864
3.289,2.6831
3.859,2.6844
4.392,2.6994
4.966,2.6927
5.541,2.7088
6.128,2.6984
6.680,2.6846
7.283,2.7036
7.871,2.7013
8.434,2.7022
8.956,2.6866
9.486,2.6814
10.012,2.6929
10.552,2.6865
11.102,2.7030
11.701,2.6944
12.288,2.6948
12.855,2.6698
13.418,2.6720
13.948,2.6920
14.476,2.6827
15.122,2.6653
15.870,2.6927
16.433,2.6882
16.956,2.6812
17.506,2.6831
18.030,2.6722
18.572,2.6895
19.110,2.6753
19.632,2.6737
20.209,2.6911
20.822,2.6796
21.346,2.6801
21.872,2.7023
22.395,2.6938
22.923,2.6933
23.454,2.6872
24.002,2.6864
24.671,2.6735
25.258,2.6555
25.816,2.6806
26.381,2.6526
26.899,2.6570
27.424,2.6749
28.375,2.6541
30.230,2.6624
32.383,2.6448
34.551,2.6717
36.128,2.6472
36.686,2.6176
37.225,2.6421
37.754,2.6298
38.288,2.6426
38.815,2.6346
39.364,2.6390
39.937,2.6531
40.490,2.6341
41.043,2.6357
41.608,2.6179
42.164,2.6157
42.751,2.6224
43.276,2.6156
43.804,2.6184
44.391,2.5940
44.953,2.6084
45.587,2.6022
46.166,2.6334
46.689,2.6271
47.209,2.6065
47.728,2.6117
48.247,2.6434
48.770,2.6060
49.305,2.6103
49.835,2.6216
50.365,2.6298
50.895,2.6357
51.417,2.6453
51.936,2.6418
52.464,2.6303
53.005,2.6360
53.519,2.6469
54.070,2.6485
54.639,2.6324
55.208,2.6343
55.733,2.6728
56.438,2.6400
57.097,2.6561
57.636,2.6472
58.157,2.6415
58.777,2.6629
59.423,2.6612
59.982,2.6608
60.550,2.6792
61.088,2.6475
61.618,2.6580
62.279,2.6511
62.950,2.6514
63.531,2.6559
64.074,2.6403
64.608,2.6412
65.134,2.6419
65.692,2.6271
66.317,2.6454
66.850,2.6356
67.400,2.6618
67.961,2.6307
68.576,2.6498
69.164,2.6446
69.705,2.6341
70.256,2.6410
70.782,2.6286
71.309,2.6499
71.862,2.6185
72.612,2.6214
73.378,2.6317
73.995,2.6255
74.619,2.6227
75.193,2.6265
75.774,2.6050
76.347,2.6120
76.891,2.6289
77.557,2.6309
78.168,2.6091
78.731,2.6216
79.323,2.6250
79.891,2.6267
80.495,2.6186
81.072,2.6328
81.628,2.6218
82.161,2.6227
82.748,2.6366
83.279,2.6266
83.801,2.6297
84.340,2.6082
84.872,2.6329
85.441,2.6276
85.991,2.5946
86.530,2.5990
87.079,2.6182
87.606,2.6165
88.213,2.6063
88.841,2.6229
89.479,2.6062
90.126,2.6085
90.737,2.6028
91.308,2.6133
91.909,2.6009
92.462,2.6189
93.082,2.5996
93.700,2.6074
94.331,2.5967
94.919,2.6039
95.477,2.6146
96.028,2.6048
96.563,2.5942
97.086,2.6137
97.606,2.6039
98.146,2.6153
98.825,2.5986
99.383,2.5886
99.985,2.6053
100.612,2.6017
101.196,2.5912
101.763,2.6074
102.376,2.5861
102.935,2.5854
103.477,2.5931
103.999,2.5861
104.518,2.5798
105.096,2.5781
105.707,2.5920
106.238,2.5652
106.779,2.5825
107.302,2.5760
107.830,2.5829
108.388,2.5761
108.959,2.5715
109.499,2.5778
110.024,2.5717
110.545,2.5661
111.074,2.5830
111.660,2.5865
112.233,2.5823
112.761,2.5843
113.300,2.5829
113.884,2.5784
114.428,2.5703
115.029,2.5748
115.619,2.5767
116.146,2.5855
116.670,2.5636
117.190,2.5545
117.706,2.5635
118.315,2.5521
118.848,2.5506
119.375,2.5660
119.901,2.5704
120.509,2.5530
121.030,2.5496
121.619,2.5585
122.149,2.5476
122.820,2.5465
123.355,2.5596
123.877,2.5635
124.458,2.5520
125.020,2.5454
125.560,2.5565
126.085,2.5762
126.614,2.5588
127.154,2.5607
127.712,2.5609
128.230,2.5627
128.761,2.5637
129.309,2.5586
129.846,2.5558
130.432,2.5429
131.010,2.5430
131.571,2.5410
132.115,2.5397
132.642,2.5517
133.196,2.5334
133.773,2.5511
134.306,2.5248
134.936,2.5281
135.788,2.5360
136.537,2.5318
137.113,2.5235
137.719,2.5262
138.266,2.5420
138.814,2.5224
139.483,2.5518
140.053,2.5508
140.621,2.5479
141.311,2.5269
141.880,2.5361
142.413,2.5407
143.054,2.5286
143.658,2.5382
144.193,2.5265
144.726,2.5298
145.275,2.5408
145.858,2.5378
146.413,2.5174
146.990,2.5269
147.528,2.5195
148.078,2.5389
148.626,2.5177
149.227,2.5081
149.787,2.5167
150.341,2.5069
150.903,2.5016
151.654,2.5049
152.340,2.5065
152.901,2.5160
153.445,2.5219
153.970,2.5058
154.512,2.5201
155.087,2.5246
155.616,2.5276
156.158,2.5194
156.693,2.5203
157.240,2.5225
157.770,2.5193
158.298,2.5039
158.854,2.5129
159.395,2.5149
159.931,2.4987
160.472,2.5150
161.009,2.4881
161.551,2.5194
162.119,2.4923
162.674,2.5012
163.232,2.4879
163.783,2.4839
164.373,2.5044
164.948,2.4791
165.524,2.4977
166.093,2.4876
166.676,2.5137
167.260,2.4901
167.897,2.4941
168.541,2.4866
169.127,2.5051
169.715,2.4962
170.283,2.4956
170.811,2.5087
171.373,2.5033
171.977,2.4988
172.537,2.4960
173.228,2.4941
173.821,2.4638
174.405,2.4850
174.960,2.4837
175.514,2.4843
176.062,2.4766
176.660,2.4719
177.307,2.4722
177.984,2.4626
178.646,2.4640
179.223,2.4620
179.818,2.4776
180.346,2.4869
180.902,2.4971
181.467,2.4627
181.995,2.4760
182.527,2.4772
183.059,2.4631
183.666,2.4763
184.215,2.4615
184.897,2.4914
185.524,2.4773
186.171,2.4838
186.753,2.4662
187.340,2.4707
187.876,2.4776
188.400,2.4569
188.935,2.4561
189.462,2.4778
190.040,2.4613
190.630,2.4639
191.163,2.4441
191.814,2.4677
192.353,2.4541
192.924,2.4540
193.474,2.4574
194.030,2.4547
194.561,2.4650
195.194,2.4566
195.717,2.4433
196.315,2.4561
196.894,2.4525
197.414,2.4624
197.934,2.4494
198.463,2.4461
198.991,2.4579
199.536,2.4644
200.069,2.4617
200.597,2.4441
201.128,2.4323
201.656,2.4390
202.274,2.4327
202.867,2.4358
203.479,2.4192
204.011,2.4346
204.538,2.4165
205.068,2.4359
205.627,2.4355
206.164,2.4370
206.729,2.4307
207.320,2.4400
207.962,2.4494
208.573,2.4493
209.122,2.4532
209.739,2.4419
210.293,2.4432
210.884,2.4242
211.528,2.4256
212.089,2.4245
212.624,2.4368
213.147,2.4307
213.709,2.4352
214.233,2.4353
214.773,2.4342
215.308,2.4168
215.867,2.4164
216.422,2.4180
217.010,2.3988
217.542,2.4223
218.062,2.4156
218.596,2.4158
219.138,2.4257
219.722,2.4048
220.276,2.4125
220.809,2.4194
221.350,2.4231
221.971,2.4179
222.551,2.3982
223.194,2.4173
223.811,2.4036
224.382,2.4156
224.941,2.4230
225.544,2.4133
226.135,2.4109
226.781,2.4050
227.362,2.3953
228.013,2.4060
228.657,2.4064
229.228,2.3831
229.847,2.4005
230.374,2.3842
230.945,2.3993
231.493,2.3937
232.055,2.3795
232.610,2.4200
233.142,2.3951
233.687,2.4124
234.276,2.3974
234.836,2.4104
235.386,2.3965
235.987,2.4092
236.550,2.4112
237.111,2.3854
237.658,2.4073
238.210,2.4022
238.751,2.4089
239.278,2.3809
239.848,2.3813
240.442,2.4031
240.975,2.3762
241.560,2.3843
242.104,2.3730
242.659,2.3722
243.187,2.3765
243.744,2.3806
244.351,2.3645
244.932,2.3850
245.544,2.3721
246.083,2.3847
246.647,2.3960
247.208,2.3823
247.787,2.3821
248.383,2.3832
249.020,2.3813
249.581,2.3752
250.167,2.3799
250.744,2.3806
251.300,2.3816
251.854,2.3677
252.446,2.3573
253.077,2.3705
253.624,2.3751
254.301,2.3776
254.844,2.3685
255.417,2.3727
256.137,2.3508
256.767,2.3710
257.306,2.3630
257.837,2.3633
258.365,2.3535
258.921,2.3690
259.458,2.3712
260.032,2.3602
260.578,2.3704
261.145,2.3663
261.680,2.3682
262.279,2.3675
262.918,2.3562
263.470,2.3530
264.001,2.3642
264.532,2.3593
265.098,2.3489
265.645,2.3292
266.230,2.3565
266.766,2.3566
267.344,2.3461
267.897,2.3523
268.423,2.3610
268.965,2.3458
269.515,2.3563
270.063,2.3441
270.592,2.3402
271.137,2.3435
271.750,2.3548
272.286,2.3590
272.802,2.3503
273.431,2.3539
273.960,2.3506
274.487,2.3401
275.009,2.3461
275.533,2.3207
276.064,2.3300
276.620,2.3376
277.140,2.3199
277.672,2.3102
278.217,2.3265
278.753,2.3269
279.291,2.3311
279.882,2.3219
280.430,2.3290
280.954,2.3271
281.477,2.3182
282.005,2.3342
282.537,2.3106
283.086,2.3370
283.623,2.3008
284.159,2.3370
284.728,2.3275
285.302,2.3343
285.835,2.3421
286.353,2.3232
286.919,2.3237
287.475,2.3134
288.095,2.3257
288.616,2.3152
289.157,2.3002
289.767,2.3202
290.308,2.3076
290.847,2.3091
291.371,2.3076
291.896,2.3273
292.582,2.3215
293.235,2.3173
293.803,2.3239
294.358,2.3336
295.004,2.3153
295.618,2.3197
296.198,2.3167
296.756,2.2935
297.294,2.3153
297.884,2.2961
298.409,2.3226
298.983,2.3012
299.619,2.2860
300.205,2.2998
300.803,2.2966
301.322,2.2958
301.881,2.2967
302.403,2.2913
