timestamp,min_front_range_m
0.498,2.6881
0.499,2.6881
1.099,2.6908
1.649,2.6892
2.223,2.6944
2.766,2.6967
3.290,2.6861
3.824,2.6902
4.365,2.6926
4.906,2.7141
5.469,2.7039
6.056,2.6892
6.575,2.7003
7.164,2.6971
7.881,2.7032
8.464,2.6832
9.006,2.6781
9.532,2.6633
10.175,2.6841
10.821,2.6938
11.376,2.6978
11.924,2.7041
12.452,2.7048
12.970,2.6919
13.529,2.6853
14.087,2.6912
14.619,2.6884
15.144,2.6766
15.681,2.6836
16.223,2.6932
16.741,2.7017
17.282,2.6665
17.811,2.7004
18.354,2.7040
18.873,2.6744
19.395,2.6965
19.912,2.6761
20.432,2.6823
21.654,2.6762
22.178,2.6666
22.694,2.6893
23.244,2.6710
23.796,2.6863
24.329,2.6680
24.869,2.6772
25.404,2.6757
25.966,2.6745
26.491,2.6778
27.013,2.6653
27.544,2.6857
28.062,2.6520
28.602,2.6846
29.126,2.6746
29.647,2.6509
30.168,2.6716
30.710,2.6407
31.236,2.6508
31.766,2.6448
32.293,2.6439
32.862,2.6296
33.427,2.6401
34.020,2.6471
34.721,2.6517
35.350,2.6313
35.937,2.6400
36.460,2.6211
37.014,2.6312
37.538,2.6450
38.173,2.6368
38.789,2.6057
39.319,2.5668
39.959,2.5434
40.504,3.8351
41.035,4.8212
41.557,5.0930
42.117,5.0327
42.659,5.0410
43.187,4.9314
43.738,4.1990
44.262,4.0850
44.916,4.1015
45.456,4.1123
45.990,2.4229
46.582,2.4021
47.178,2.3928
47.850,2.3735
48.387,2.3478
48.916,2.3558
49.459,2.3279
49.978,3.6473
50.507,4.7191
51.028,5.2270
51.556,5.2484
52.095,5.2531
52.624,4.6893
53.186,4.2321
54.448,4.2399
55.104,4.2552
55.625,2.3313
56.195,2.3562
56.737,2.1756
57.419,2.1363
58.005,2.1407
58.551,2.1418
59.163,2.1365
59.789,2.2025
60.327,4.6517
60.845,5.5185
61.412,5.4381
61.951,5.4347
62.469,5.2186
62.990,4.4608
63.510,4.3956
64.029,4.3793
64.551,2.2712
65.088,2.2798
65.611,1.9544
66.137,1.9458
66.678,1.9326
67.211,1.9514
67.737,1.9312
68.254,1.9225
68.826,4.5764
69.355,5.7420
69.874,5.6057
70.399,5.6231
70.923,5.4902
71.459,4.6189
71.991,4.5272
72.512,4.5257
73.046,2.2421
73.580,2.2562
74.111,1.7606
74.652,1.7372
75.177,1.7297
75.713,1.8184
76.241,1.7910
76.858,1.7715
77.420,4.5005
78.068,5.8627
78.598,5.7686
79.123,5.7963
79.650,5.4369
80.175,4.7052
80.734,4.6442
81.315,2.2172
81.875,2.2431
82.402,2.2307
82.924,1.5575
83.479,1.5454
84.007,2.1430
84.568,1.6452
85.088,1.6399
85.610,1.6301
86.661,4.4521
87.187,5.9369
87.739,5.9488
88.262,5.9607
88.936,5.1309
89.498,4.7664
90.045,4.7831
90.580,2.2342
91.227,2.2474
91.898,1.4081
92.439,1.3925
92.966,1.3865
93.490,1.7454
94.037,1.5143
94.607,1.5150
95.136,1.6601
95.656,4.4695
96.183,6.0776
96.717,6.1023
97.258,5.6373
97.935,4.9039
98.545,4.8812
99.078,2.2516
99.633,2.2623
100.171,1.2800
100.690,1.2607
101.212,1.2419
101.858,1.7711
102.400,1.4477
102.935,1.4361
103.486,1.4053
104.012,4.3715
104.531,6.2278
105.055,6.2369
105.588,5.9450
106.191,5.0380
106.739,4.9818
107.279,2.2650
107.826,2.2301
108.400,1.1061
108.941,1.1115
109.487,1.0859
110.034,1.7032
110.594,1.4047
111.157,1.3715
111.749,1.3496
112.464,4.3292
113.049,6.3609
113.661,6.3814
114.183,5.8709
114.708,5.1046
115.241,5.0886
115.804,2.2890
116.339,2.1614
116.875,0.9883
117.477,0.9866
118.079,1.8444
118.706,1.5301
119.690,1.3208
120.220,1.3100
120.754,1.3145
121.345,4.4042
121.884,6.5069
122.406,6.5214
122.963,5.5309
123.576,5.1758
124.138,2.3157
124.668,2.1037
125.201,0.8828
125.723,0.8743
126.279,1.0173
126.869,2.9332
127.406,1.3302
127.951,1.2445
128.483,1.2539
129.042,1.2578
129.616,6.6348
130.257,6.6438
130.823,6.0978
131.368,5.2910
131.931,2.3699
132.486,2.3706
133.068,0.8044
133.663,0.7887
134.282,0.9302
134.811,3.0127
135.468,1.3513
136.039,1.2175
136.590,1.2144
137.115,1.2157
137.637,6.7521
138.186,6.7608
138.712,6.4534
139.283,5.4207
139.859,2.3981
140.429,0.9045
141.037,0.7426
141.573,0.7381
142.103,1.0156
142.626,2.9281
143.160,1.2806
143.711,1.1594
144.238,1.1642
144.760,1.1611
145.282,1.3243
145.827,6.8724
146.488,6.3993
147.210,5.4643
147.737,2.4308
148.317,0.7079
148.918,0.7199
149.450,0.7478
149.967,1.3179
150.577,2.6686
151.094,1.1864
152.071,1.1086
152.435,1.1087
152.974,1.1212
153.759,1.3371
154.343,6.9908
154.974,6.0719
155.501,5.5255
156.043,0.7116
156.584,0.7206
157.122,0.7258
157.641,0.9757
158.175,2.3159
158.750,2.3834
159.303,1.0836
159.920,1.0657
160.469,1.0598
161.009,1.1278
161.611,7.0970
162.289,7.0873
162.863,5.7200
163.401,2.5959
163.954,0.7610
164.529,0.7533
165.100,0.9014
165.659,1.5802
166.230,2.4539
166.800,2.1779
167.365,1.0143
167.899,0.9996
168.424,1.0352
169.060,1.2957
169.642,7.1921
170.165,5.9919
170.813,2.6378
171.358,0.7955
171.895,0.7997
172.627,0.9174
173.270,1.4328
173.813,2.5377
174.339,2.1228
174.877,0.9519
175.488,0.9508
176.057,0.9746
176.748,1.1846
177.409,7.2861
177.983,6.1335
178.545,0.8432
179.068,0.8491
179.625,0.8397
180.165,0.9741
180.741,1.5325
181.504,2.4227
182.114,2.0391
182.740,0.9214
183.279,0.8976
183.899,0.9166
184.541,1.1594
185.132,7.3696
185.716,6.1886
186.266,0.8857
186.856,0.8983
187.388,0.8994
187.952,1.0507
188.595,1.6333
189.204,2.3290
189.929,1.9589
190.559,0.8992
191.125,0.8890
191.685,0.8985
192.217,1.1068
192.771,7.4659
193.334,6.1800
193.879,0.9261
194.450,0.9350
195.138,0.9445
195.704,1.1280
196.257,1.9328
196.840,2.1849
197.384,1.8948
197.904,1.0216
198.430,0.8826
198.976,0.8671
199.537,1.1668
200.663,7.5514
201.194,1.0481
201.801,0.9806
202.327,0.9752
202.846,1.0146
203.520,1.3100
204.046,2.7439
204.561,1.9583
205.199,1.8253
205.744,0.8783
206.279,0.8900
206.869,0.9083
207.417,1.4332
207.955,6.7549
208.511,1.0448
209.059,1.0274
209.621,1.0270
210.178,1.1581
210.704,1.8306
211.228,2.1089
211.814,1.7771
212.415,1.7784
212.942,0.8920
213.468,0.8899
213.992,1.0577
214.511,7.6959
215.062,1.1613
215.602,1.0574
216.129,1.0504
216.667,1.0903
217.303,1.4136
217.831,2.5770
218.350,1.8180
218.884,1.7147
219.477,1.3427
220.006,0.9316
220.544,0.9181
221.100,1.3580
221.678,6.8249
222.307,1.1120
222.957,1.1069
223.473,1.1043
223.991,1.2486
224.506,2.0736
225.022,1.9273
225.707,1.6770
226.394,1.6443
226.973,0.9201
227.510,0.9383
228.036,1.0711
228.559,7.4960
229.114,1.1935
229.659,1.1493
230.233,1.1369
230.791,1.2218
231.360,1.8467
231.952,2.0395
232.484,1.6329
233.011,1.6188
233.541,1.1368
234.104,0.9579
234.624,0.9700
235.141,7.9357
235.678,1.2476
236.196,1.1719
236.777,1.1714
237.374,1.2314
237.899,1.7640
238.432,2.0261
238.975,1.5930
239.503,1.5746
240.080,1.3141
240.606,1.0030
241.149,0.9997
241.670,7.9785
242.245,1.2689
242.771,1.2087
243.307,1.2119
243.831,1.2912
244.360,1.9240
245.003,1.9076
245.612,1.5485
246.150,1.5278
246.740,1.2938
247.410,1.0260
248.477,1.0399
248.953,7.6519
249.472,1.2892
250.046,1.2358
250.578,1.2270
251.172,1.3779
251.733,2.2662
252.281,1.7078
252.824,1.4896
253.447,1.4964
253.980,1.1925
254.499,1.0725
255.091,1.0732
255.624,1.5496
256.159,1.2667
256.725,1.2640
257.249,1.2857
257.770,1.5850
258.306,2.2178
258.849,1.5380
259.382,1.4431
259.910,1.4490
260.525,1.0976
261.115,1.1267
261.745,1.6476
262.297,1.3865
262.835,1.2808
263.376,1.2869
263.997,1.3764
264.522,2.1235
265.051,1.6952
265.779,1.4070
266.381,1.4168
266.915,1.3990
267.434,1.1512
267.998,1.1389
268.552,1.5993
269.091,1.3213
269.619,1.3236
270.194,1.3452
270.723,1.7357
271.362,1.9559
271.934,1.4253
272.689,1.3808
273.224,1.3730
273.752,1.1629
274.299,1.1591
274.839,7.7534
275.393,1.3799
275.973,1.3385
276.524,1.3560
277.071,1.6046
277.755,2.1842
278.363,1.4424
278.904,1.3520
279.444,1.3507
279.967,1.2420
280.491,1.1950
281.563,1.8126
282.312,1.4274
282.918,1.3626
283.475,1.3689
283.991,1.5651
284.748,2.3498
286.749,1.4661
288.536,1.3274
290.066,1.3170
291.647,1.3057
292.871,1.2052
293.450,1.5243
294.170,1.4736
294.905,1.3836
295.487,1.3915
296.070,1.5700
296.594,2.3700
297.225,1.4367
297.760,1.2936
298.284,1.2814
298.865,1.3413
299.416,1.2361
299.978,1.5565
300.529,1.4840
301.066,1.4087
301.663,1.4052
302.234,1.6424
302.811,2.1527
303.366,1.3673
303.929,1.2640
304.503,1.2644
305.107,1.3740
305.657,1.2360
306.325,1.1957
307.013,1.1390
