timestamp,min_front_range_m
205.475,2.5376
206.067,2.5346
206.633,2.5326
207.462,2.5205
208.151,2.5327
208.675,2.5319
209.210,2.5275
209.773,2.5192
210.323,2.5242
210.850,2.5282
211.540,2.5267
212.245,2.5216
212.846,2.5178
213.383,2.5357
213.934,2.5154
214.482,2.5221
215.193,2.5287
215.791,2.5258
216.320,2.5173
216.880,2.5279
217.475,2.5209
218.013,2.5203
218.553,2.5293
219.084,2.5145
219.641,2.5257
220.203,2.5185
220.847,2.5221
221.447,2.5098
222.001,2.5270
222.540,2.5245
223.205,2.5156
223.864,2.5155
224.427,2.5072
224.962,2.5080
225.512,2.5186
226.100,2.5184
226.639,2.5229
228.294,2.5094
229.962,2.5222
231.708,2.5177
233.432,2.5218
234.896,2.5174
235.485,2.5120
236.013,2.5157
236.676,2.5174
237.308,2.5378
237.872,2.5301
238.421,2.5137
238.975,2.5241
239.505,2.5128
240.077,2.5116
240.604,2.5048
241.176,2.5102
241.796,2.5066
242.336,2.4960
242.875,2.5138
243.425,2.5161
243.990,2.5060
244.520,2.5159
245.164,2.5009
246.017,2.5175
246.796,2.5174
247.350,2.5076
247.938,2.5196
248.530,2.5104
249.162,2.4985
249.693,2.5074
250.222,2.5023
250.757,2.5079
251.300,2.5164
251.872,2.5211
252.510,2.5139
253.054,2.5047
253.644,2.5144
254.222,2.4916
254.780,2.5109
255.331,2.4973
255.871,2.4987
256.540,2.4879
257.086,2.5075
257.726,2.5043
258.262,2.4992
258.797,2.5075
259.345,2.5162
259.907,2.5192
260.447,2.5030
261.017,2.5005
261.584,2.4992
262.176,2.4979
262.717,2.5020
263.296,2.5033
263.886,2.5039
264.475,2.5121
264.994,2.5092
265.554,2.4995
266.149,2.4937
266.710,2.5002
267.284,2.4906
267.834,2.4982
268.412,2.4940
268.947,2.5034
269.509,2.4868
270.066,2.5082
270.584,2.5014
271.176,2.4902
271.714,2.5011
272.261,2.4969
272.815,2.5016
273.500,2.5118
274.049,2.5151
274.589,2.5004
275.136,2.4927
275.773,2.4993
276.348,2.4823
276.869,2.4837
277.396,2.4929
277.935,2.5007
278.486,2.4965
279.045,2.4884
279.624,2.4939
280.174,2.4837
280.729,2.4940
281.297,2.4788
281.848,2.4914
282.388,2.4816
282.983,2.4944
283.507,2.4981
284.033,2.4851
284.581,2.4775
285.225,2.4893
285.987,2.4902
286.512,2.4905
287.055,2.4872
287.584,2.4857
288.123,2.4981
288.701,2.4903
289.231,2.4788
289.781,2.4825
290.314,2.4777
290.845,2.4739
291.412,2.4910
291.976,2.4910
292.615,2.4811
293.193,2.4654
293.767,2.4873
294.309,2.4801
295.037,2.4756
295.620,2.4913
296.262,2.4901
296.802,2.4870
297.384,2.4910
297.925,2.4767
298.463,2.4887
299.026,2.4733
299.655,2.4716
300.216,2.4832
300.766,2.4840
301.288,2.4772
301.818,2.4700
302.349,2.4773
