timestamp,min_front_range_m
0.312,2.6897
0.848,2.6997
1.433,2.6925
1.961,2.6988
2.512,2.6881
3.060,2.6928
3.673,2.6832
4.236,2.6956
4.762,2.6904
5.294,2.6853
5.821,2.6931
6.411,2.6862
6.962,2.6850
7.524,2.6788
8.066,2.7089
8.603,2.6840
9.150,2.6807
9.661,2.6835
10.186,2.6888
10.763,2.6951
11.348,2.6951
11.991,2.6860
12.576,2.6740
13.129,2.6851
13.681,2.6727
14.220,2.6812
14.767,2.6827
15.330,2.6873
15.877,2.6818
16.417,2.6873
16.968,2.6964
17.573,2.6719
18.107,2.6722
18.662,2.6837
19.183,2.6580
19.782,2.6735
20.351,2.6677
20.902,2.6977
21.431,2.6680
21.967,2.6589
22.536,2.6781
23.052,2.6815
23.622,2.6631
24.168,2.6814
24.726,2.6763
25.257,2.6608
25.798,2.6528
26.347,2.6267
26.869,2.6459
27.410,2.6670
27.938,2.6290
28.499,2.6335
29.092,2.6221
29.619,2.6363
30.151,2.6260
30.709,2.6337
31.241,2.6290
31.770,2.6335
32.322,2.6240
32.920,2.6200
33.463,2.6090
34.001,2.6161
34.539,2.5927
35.072,2.5958
35.629,2.4883
36.155,2.4886
36.697,2.4914
37.264,2.4790
37.911,2.4654
38.443,2.4448
38.995,2.4650
39.563,2.4475
40.102,2.6037
40.709,4.0060
41.302,4.0013
41.847,3.9943
42.378,3.9954
42.948,3.9966
43.568,3.9858
44.102,4.0080
44.645,3.9927
45.291,4.0047
45.837,4.0819
46.366,4.2189
46.900,4.4553
47.449,4.7635
47.991,5.1546
48.537,5.1679
49.069,5.1755
49.601,5.1871
50.129,5.1865
50.670,5.2047
51.189,5.2069
51.718,5.2200
52.254,5.2686
52.915,5.4502
53.482,4.9617
54.045,4.9326
54.668,4.9315
55.227,3.8571
55.821,2.8496
56.390,2.4776
56.956,2.4909
57.502,2.4728
58.043,2.4888
58.562,2.4739
59.107,2.4729
59.636,2.4580
60.163,2.2512
60.774,2.2646
61.293,2.2496
61.831,2.2311
62.369,2.2213
63.318,2.2154
66.302,2.2019
66.826,2.0989
67.339,2.1097
67.850,2.1021
68.377,2.0791
68.889,2.0853
69.420,2.0735
69.926,2.0574
70.459,2.0664
70.969,3.9795
71.475,3.9608
71.978,3.9543
72.484,3.9639
72.992,3.9557
73.505,3.9512
74.015,3.9450
74.531,3.9550
75.036,3.9950
75.548,4.0716
76.060,4.2246
76.565,4.4930
77.075,4.8734
77.592,5.4085
78.093,5.5702
78.601,5.5711
79.115,5.5855
79.623,5.5960
80.126,5.6061
80.642,5.6123
81.153,5.6276
81.667,5.7559
82.173,5.0894
82.691,5.0765
83.208,5.0872
83.717,3.1719
84.225,2.4336
84.754,2.4462
85.284,2.4210
85.807,2.4221
86.364,2.4298
86.931,2.4314
87.498,2.4494
88.084,1.9497
88.623,1.9073
89.184,1.9056
89.762,1.8999
90.342,1.8845
90.896,1.8928
91.465,1.8677
91.994,1.8652
92.517,1.8694
93.048,1.7519
93.593,1.7459
94.117,1.7386
94.647,1.7585
95.191,1.7313
95.826,1.7184
96.444,1.7330
96.994,1.8330
97.541,3.9166
98.089,3.9311
98.620,3.9218
99.186,3.9198
99.745,3.9195
100.303,3.9344
100.828,3.9259
101.366,3.9855
101.909,4.1135
102.459,4.3431
102.974,4.6619
103.522,5.1468
104.047,5.8556
104.576,5.9426
105.102,5.9658
105.635,5.9803
106.165,5.9792
106.717,5.9858
107.236,5.9979
107.761,6.1040
108.290,5.2490
108.820,5.2556
109.349,3.9466
109.868,2.4470
110.393,2.4341
110.918,2.4479
111.439,2.4478
111.971,2.4615
112.512,2.4354
113.040,2.4463
113.623,1.6514
114.161,1.6127
114.717,1.6103
115.247,1.5988
115.798,1.5971
116.324,1.5955
116.880,1.5770
117.417,1.5850
117.969,2.1103
118.499,1.5919
119.035,1.4716
119.566,1.4372
120.079,1.4316
120.608,1.4326
121.140,1.4252
121.661,1.4145
122.221,1.4028
122.745,1.4040
123.289,3.9033
123.870,3.8953
124.453,3.8988
124.971,3.8800
125.585,3.8889
126.178,3.8855
126.750,3.9327
127.284,4.0281
127.818,4.2075
128.383,4.5005
128.967,4.9601
129.492,5.5783
130.027,6.3226
130.619,6.3166
131.165,6.3395
131.693,6.3498
132.287,6.3648
132.849,6.3677
133.417,6.4685
133.966,5.4118
134.479,5.4251
135.063,2.5205
135.597,2.5127
136.129,2.5189
136.689,2.5167
137.241,2.5305
137.762,2.5187
138.291,2.5354
138.812,1.3656
139.335,1.3475
139.859,1.3411
140.401,1.3382
140.955,1.3270
141.542,1.3253
142.070,1.3069
142.604,1.4366
143.194,1.7247
143.717,1.7327
144.248,1.7273
144.956,1.2363
145.516,1.1799
146.051,1.1317
146.578,1.1613
147.126,1.1522
147.685,1.1482
148.244,1.1512
148.832,1.1341
149.350,1.1081
149.876,3.8552
150.407,3.8522
150.930,3.8700
151.464,3.8503
151.994,3.8742
152.612,3.9272
153.141,4.0813
153.668,4.3392
154.266,4.6632
154.794,5.1741
155.337,5.9685
156.003,6.6975
156.673,6.7080
157.223,6.7225
157.874,6.7195
158.408,6.7299
158.934,6.7877
159.569,5.5880
160.115,4.2046
160.683,2.6172
161.304,2.6175
161.868,2.6278
162.417,2.6333
162.964,2.6269
163.511,1.2675
164.068,1.1358
164.609,1.1133
165.191,1.1355
165.869,1.1216
166.440,1.1076
166.973,1.1120
167.576,1.0990
168.113,1.2593
168.660,1.3806
169.234,1.3659
169.826,1.3694
170.361,1.3653
170.901,1.3260
171.455,1.3389
172.018,0.9699
172.562,0.9684
173.149,0.9548
173.710,0.9464
174.259,0.9412
174.914,0.9406
175.482,0.9377
176.023,0.9238
176.558,0.9300
177.104,0.9338
177.667,3.8411
178.211,3.8416
178.748,3.8915
179.269,3.9956
179.813,4.2047
180.401,4.4930
180.986,4.9944
181.537,5.6962
182.060,6.7878
182.616,7.0655
183.145,7.0742
183.672,7.0811
184.194,7.0852
184.715,5.8986
185.243,5.7794
185.773,2.7348
186.293,2.7428
186.839,2.7482
187.391,2.7548
187.988,1.0285
188.534,1.0047
189.104,1.0012
189.641,1.0172
190.190,1.0121
190.766,1.0155
191.331,1.0016
191.960,1.0459
192.504,1.0855
193.039,1.0381
193.569,1.0463
194.119,1.0398
194.702,1.0317
195.295,1.0049
195.855,1.0139
196.432,0.9942
197.064,1.0606
197.609,2.0800
198.147,0.8056
198.673,0.7811
199.196,0.7875
199.760,0.7711
200.284,0.7856
200.809,0.7792
201.351,0.7818
201.884,0.7754
202.411,0.7971
202.975,0.8505
203.510,0.9008
204.036,4.0323
204.555,4.2622
205.141,4.6331
205.687,5.2154
206.232,6.0726
206.756,7.3737
207.286,7.3863
207.832,7.3881
208.357,7.3965
208.995,6.1348
209.603,2.9285
210.138,2.8830
210.662,2.8377
