timestamp,min_front_range_m
0.008,2.7060
0.010,2.7060
0.527,2.7052
1.124,2.6747
1.727,2.7029
2.267,2.6991
2.855,2.6867
3.400,2.6971
3.940,2.6849
4.483,2.6969
5.008,2.6972
5.549,2.6942
6.102,2.6942
6.692,2.7003
7.263,2.6833
7.789,2.6881
8.348,2.6868
8.952,2.6805
9.474,2.6992
10.046,2.7002
10.556,2.6911
11.114,2.6807
11.724,2.6897
12.248,2.6788
12.778,2.6906
13.301,2.6987
13.883,2.6797
14.413,2.6767
14.959,2.6890
15.524,2.7093
16.077,2.6897
16.662,2.6869
17.255,2.6995
17.773,2.6933
18.322,2.6904
18.848,2.6803
19.414,2.6869
19.946,2.6996
20.471,2.6918
20.999,2.6792
21.530,2.6786
22.075,2.6725
22.688,2.6679
23.217,2.7051
23.738,2.6729
24.282,2.6911
24.859,2.6749
25.387,2.6766
25.913,2.6785
26.453,2.6849
26.976,2.6771
27.516,2.6551
28.090,2.6896
28.616,2.6558
29.157,2.6646
29.770,2.6610
30.310,2.6511
30.877,2.6403
31.414,2.6696
31.931,2.6629
32.472,2.6487
32.998,2.6275
33.537,2.6079
34.094,2.6271
34.665,2.5896
35.255,2.6624
35.900,2.6593
36.430,2.6455
36.979,2.6374
37.506,2.6239
38.031,2.6328
38.596,2.6276
39.175,2.6084
39.726,2.6028
40.297,2.6070
40.828,2.6121
41.395,2.5385
41.991,2.4774
42.526,2.4657
43.076,2.4539
43.746,2.4737
44.391,2.4455
45.146,2.4631
45.835,2.4244
46.426,2.4210
46.983,2.4052
47.549,2.4236
48.080,2.3969
48.664,4.0506
49.182,4.0229
49.760,4.0091
50.312,4.0081
50.897,4.0261
51.444,4.0225
51.992,4.0328
52.556,4.0160
53.072,4.0226
53.613,4.0309
54.135,4.0313
54.744,4.0276
55.264,4.0314
55.876,4.0633
56.396,4.0806
56.935,4.1800
57.456,4.2732
58.019,4.4427
58.616,4.6447
59.185,4.9022
59.728,5.2308
60.339,5.2832
60.875,5.2881
61.404,5.3085
61.923,5.3171
62.448,5.3250
63.020,5.3396
63.617,5.3495
64.211,5.3475
64.751,5.3509
65.389,5.3821
65.927,5.3949
66.452,5.4746
66.974,5.5844
67.509,4.9115
68.038,4.9036
68.671,4.9121
69.355,4.9080
69.883,3.7487
70.435,3.0883
71.010,2.5311
71.555,2.3264
72.076,2.3409
72.615,2.3492
73.147,2.3435
73.684,2.3533
74.214,2.3377
74.876,2.3350
75.456,2.3094
76.073,2.3124
76.601,2.3158
77.161,2.0286
77.687,1.9954
78.210,1.9895
78.757,2.0023
79.294,1.9712
79.812,1.9609
80.339,1.9641
80.882,1.9525
81.513,1.9277
82.058,1.9398
82.593,1.9191
83.108,2.0316
83.650,1.9286
84.172,1.9516
84.690,1.9516
85.218,1.9370
85.811,1.9402
86.347,1.9140
86.869,1.9030
87.384,1.9009
87.958,1.9032
88.619,1.8846
89.169,1.8892
89.815,4.0985
90.438,4.1160
90.964,4.1169
91.613,4.1200
92.148,4.1118
92.683,4.1228
93.213,4.1230
93.733,4.1180
94.386,4.1237
94.919,4.1433
95.448,4.1659
95.970,4.2317
96.567,4.3604
97.092,4.5084
97.614,4.7036
98.131,4.9725
