timestamp,min_front_range_m
113.343,0.2800
113.897,0.3399
114.494,0.6143
115.112,2.7898
115.637,2.4415
116.268,0.3995
117.935,0.2936
119.566,0.2753
121.062,0.2779
122.643,2.2813
124.191,2.2648
124.727,2.1458
125.271,1.7348
125.843,1.4014
126.360,1.3321
127.037,0.6317
127.677,0.3686
128.910,0.3796
129.437,0.4555
130.028,0.5164
130.562,0.6388
131.161,7.0977
132.661,1.6068
134.321,1.5575
135.798,1.5619
137.487,1.5583
138.989,1.7391
139.617,2.3258
140.179,1.6948
140.696,1.2533
141.218,1.1176
141.765,1.0978
142.303,1.0842
142.875,1.1026
143.512,1.2576
144.253,1.6508
145.038,1.7212
146.515,2.0491
148.069,1.6457
149.866,1.5610
151.470,1.5575
152.728,1.5560
153.413,1.6621
154.041,1.4819
154.676,1.4241
155.223,1.0538
155.754,0.8927
156.284,0.8695
156.985,0.8501
157.506,0.8521
158.157,0.9228
158.768,1.2279
160.206,2.5913
162.539,2.2313
164.170,1.6859
165.597,1.5596
167.048,1.5875
167.819,0.5987
168.389,0.5368
169.117,0.4799
169.676,0.4239
170.192,0.4305
170.714,1.4807
171.292,2.3757
171.848,2.7729
172.383,1.3983
172.913,1.3063
174.358,1.2838
175.923,1.2259
177.434,1.1863
178.978,1.1638
180.508,2.5710
181.392,2.4703
181.933,2.3103
182.510,2.1270
183.158,2.0400
183.775,1.9497
184.376,1.8846
185.054,1.8273
185.577,1.8019
186.106,1.7455
186.735,1.6835
188.244,1.5892
190.917,1.4985
192.899,1.4218
195.333,1.3143
195.985,1.2303
196.515,1.1449
197.050,1.0737
197.568,0.9685
198.119,0.8848
198.705,0.8098
199.260,0.7619
199.828,0.7215
200.451,0.7064
200.984,0.6631
201.498,0.6350
202.014,0.6084
203.140,0.6180
205.162,0.5767
206.876,0.5546
208.490,0.5400
210.100,0.5046
210.694,0.4794
211.194,0.4626
211.699,0.4315
212.209,0.4221
212.715,0.4073
213.219,0.3828
213.797,0.3970
214.406,0.3830
215.009,0.3447
215.602,0.3876
216.116,0.3907
216.630,0.3595
217.137,0.3792
217.643,0.4214
218.147,0.3824
218.651,0.3460
219.164,0.4293
219.686,0.4069
220.191,0.3618
221.047,0.3669
222.786,0.4408
224.423,0.3576
225.937,0.3328
228.166,0.4325
229.513,0.3862
230.017,0.3502
230.537,0.4370
231.044,0.4137
231.572,0.3620
232.091,0.4474
232.595,0.3696
233.100,0.3396
233.609,0.4449
234.124,0.3646
234.634,0.3359
235.147,0.4368
235.653,0.3740
236.203,0.3411
237.514,0.3942
239.159,0.3644
240.811,0.4277
242.477,0.3514
244.022,0.3417
244.720,0.4335
245.222,0.3559
245.725,0.3558
246.263,0.4172
246.842,0.3653
247.380,0.3206
247.900,0.3193
248.408,0.2846
248.915,0.2952
249.431,0.2702
249.947,0.2756
250.457,0.2622
251.094,0.2710
252.758,0.2883
254.540,0.2887
256.229,0.2844
258.151,0.2970
259.193,0.2994
259.762,0.3004
260.762,0.3180
261.251,0.3273
261.753,0.3421
262.359,0.3421
262.885,0.3538
263.396,0.3512
263.898,0.3630
264.436,0.3683
266.211,0.3750
267.998,0.3870
269.825,0.4028
271.576,0.4157
272.748,0.4288
273.253,0.4303
273.758,0.4648
274.259,0.4955
274.763,0.5445
275.265,0.5743
275.769,0.6255
276.273,0.7113
276.777,0.7908
277.294,0.9049
277.806,1.0645
278.370,1.3176
278.933,1.7139
279.463,2.4770
279.983,2.5373
280.485,2.5789
281.004,2.5672
281.529,2.6189
282.049,2.6479
282.588,2.6616
283.094,2.7590
284.835,3.3032
286.440,3.3070
288.327,3.3221
290.388,2.2171
291.440,2.2134
291.947,2.2054
292.449,2.2109
293.599,0.9886
294.017,0.9736
294.534,0.9542
295.398,0.9302
297.262,0.9230
299.084,0.8842
301.355,0.8851
303.023,0.8524
303.537,0.8269
304.042,0.8298
304.545,0.8039
305.084,0.7868
305.589,0.7635
306.089,0.7686
306.617,0.7389
307.143,0.7655
307.657,0.7594
