timestamp,min_front_range_m
0.636,2.6845
1.189,2.7137
1.755,2.6830
2.346,2.7031
3.045,2.6884
3.598,2.6990
4.149,2.6905
4.748,2.6886
5.320,2.6966
5.876,2.6943
6.433,2.7164
7.004,2.6793
7.568,2.6905
8.112,2.6861
8.718,2.6875
9.294,2.6915
9.882,2.6674
10.428,2.7023
11.006,2.6949
11.597,2.6972
12.136,2.6878
12.712,2.6841
13.389,2.6955
14.061,2.6855
14.610,2.6931
15.143,2.6861
15.712,2.6644
16.311,2.6706
16.858,2.6776
17.418,2.6899
17.976,2.6917
18.803,2.6666
19.526,2.6795
20.086,2.6770
20.612,2.6785
21.226,2.6780
21.815,2.6877
22.357,2.6772
22.917,2.6643
23.521,2.6737
24.135,2.6691
24.735,2.6699
25.299,2.6707
25.859,2.6626
26.477,2.6634
27.204,2.6505
27.806,2.6677
28.469,2.6491
29.180,2.6505
29.849,2.6342
30.491,2.6421
31.035,2.6343
31.582,2.6234
32.186,2.6273
32.903,2.6319
33.465,2.5940
34.010,2.5994
34.542,2.6420
35.079,2.6508
35.610,2.6514
36.275,2.6255
36.835,2.6415
37.376,2.6356
37.989,2.6486
38.554,2.6375
39.129,2.6427
39.666,2.6411
40.223,2.6356
40.781,2.6158
41.368,2.6515
41.930,2.6384
42.494,2.6483
43.045,2.6215
43.753,2.6525
44.491,2.6534
45.136,2.6428
45.998,2.6105
46.615,2.6350
47.166,2.6361
47.788,2.6416
48.358,2.6414
48.912,2.6374
49.485,2.6448
50.084,2.6258
50.633,2.6448
51.181,2.6221
51.711,2.6427
52.267,2.6416
52.831,2.6258
53.401,2.5712
53.950,2.5426
54.481,2.5026
55.007,2.4777
55.536,3.0185
56.137,4.7446
56.666,4.7203
57.275,5.1999
57.902,5.1458
58.545,5.1711
59.114,5.2013
59.683,5.2176
60.219,4.9122
60.774,4.4885
61.466,4.4015
62.150,4.4500
62.691,4.4684
63.274,4.4968
63.819,2.4378
64.388,2.4703
64.938,2.4658
65.491,1.9780
66.008,1.9523
66.533,1.9279
67.096,1.8835
67.699,1.7351
68.255,1.6372
68.783,1.5975
69.324,1.5843
69.855,1.5633
70.386,2.9267
70.969,4.1764
71.616,5.7761
72.153,5.7412
72.694,5.7617
73.247,5.7842
73.956,5.8262
74.565,5.5536
75.141,5.2036
75.663,5.1583
76.229,5.1969
76.898,2.6500
77.474,2.6800
78.027,2.6367
78.547,1.4736
79.068,1.4525
79.666,1.4384
80.212,1.5537
80.736,3.1291
81.339,1.1690
81.902,0.9592
82.482,0.8621
83.089,0.8135
83.632,0.7904
84.212,0.7730
84.813,0.7524
85.439,0.7504
86.043,6.2814
86.693,6.3273
87.352,6.3350
87.890,6.3564
88.429,6.5395
88.980,5.9972
89.511,5.8732
90.040,3.0826
90.575,3.0796
91.130,1.4092
91.745,1.3992
92.432,1.3975
92.978,1.4962
93.519,1.8915
94.111,2.8168
94.737,0.6248
95.330,0.4431
95.877,0.3461
96.420,0.3076
96.971,0.2881
97.492,0.2589
98.052,0.2500
98.580,0.2500
99.114,0.2500
99.646,0.2500
100.162,0.2500
100.693,0.2500
101.214,0.2500
101.740,0.2500
102.368,0.2677
102.884,0.2801
103.420,0.2951
103.942,0.3453
104.483,0.3846
105.040,0.4032
105.569,0.5378
106.123,0.7053
106.732,6.9315
107.325,0.9294
107.868,0.5596
108.424,0.4053
108.958,0.3278
109.586,0.2931
110.169,0.2726
110.748,0.2664
111.292,0.2665
111.867,0.2738
112.412,0.2810
112.966,0.2791
113.674,0.2771
114.276,0.2918
114.823,0.3285
115.407,0.3548
115.954,0.4428
116.600,0.5959
117.155,2.7640
117.766,2.0563
118.363,1.7169
118.970,1.5818
119.529,1.5783
120.089,1.5942
120.799,1.6063
121.354,3.2732
121.913,3.2827
122.592,6.0935
123.125,6.0894
123.694,6.2301
124.324,6.4802
125.011,6.2243
125.543,6.1688
126.093,6.1372
126.732,6.1303
127.300,6.0829
127.901,3.4059
128.528,0.3698
129.097,0.3681
129.634,0.3786
130.159,0.3742
130.701,0.3947
131.235,0.3979
131.804,0.4171
132.372,0.4322
132.908,0.5010
133.643,0.6253
134.217,0.9321
134.812,2.1786
135.431,1.8916
136.023,1.8934
136.546,1.9158
137.128,1.9212
137.665,3.1731
138.193,3.2941
138.716,3.3093
139.312,5.8160
140.063,5.7930
140.660,5.8263
141.249,6.0408
141.774,5.6322
142.350,5.5101
142.962,5.4772
143.497,5.4760
144.082,5.4490
144.754,5.4230
145.376,3.3856
145.967,3.3536
146.725,3.3441
147.333,2.1514
147.873,1.2895
148.451,1.0829
149.004,0.9952
149.533,1.0330
150.057,1.0452
150.663,1.0720
151.255,1.0943
151.784,1.8130
152.305,2.4063
152.884,2.4000
153.427,2.4397
154.033,2.5084
154.617,3.4272
155.224,3.4332
155.786,5.5304
156.428,5.5138
156.983,5.5094
157.549,5.5216
158.139,5.4183
158.717,4.9812
159.331,4.8423
159.916,4.8254
160.481,4.8010
161.025,4.7689
161.569,4.7648
162.127,4.8288
162.669,3.4153
163.228,3.4284
163.791,3.4150
164.466,2.5720
164.996,2.0225
165.533,1.7957
166.064,1.7243
166.637,1.7570
167.212,1.7857
167.866,1.7930
168.401,2.0671
168.923,2.9800
169.474,3.0234
169.997,3.0214
170.714,3.7004
171.262,3.7051
171.814,5.2677
172.361,5.2493
172.937,5.2438
173.472,5.2351
174.008,5.2384
174.730,4.6691
175.369,4.3163
175.968,4.1665
177.973,4.1563
180.127,4.1429
182.462,4.1232
184.544,4.0929
186.605,4.1642
188.442,4.4307
189.484,3.5581
190.056,3.5526
190.618,3.5658
191.180,3.1191
191.754,2.5935
192.305,2.4534
192.836,2.4631
193.377,2.4960
193.909,2.4981
194.551,2.5493
195.080,3.6445
195.639,3.6667
196.253,4.0905
196.919,4.0691
197.557,4.2817
198.085,4.9891
198.645,4.9580
199.209,4.9613
199.886,4.9423
200.550,4.4115
201.162,3.8417
201.731,3.6101
202.490,3.5018
203.076,3.4753
203.636,3.4618
204.286,3.4378
204.804,3.4221
205.353,3.5094
205.904,3.7928
206.481,4.3196
207.040,3.8490
207.669,3.8641
208.246,3.7222
208.810,3.3210
209.368,3.1772
209.937,3.1862
210.465,3.2179
211.006,3.2522
211.536,3.7857
212.171,4.3105
212.830,4.3442
213.382,4.5741
213.929,4.5388
214.516,4.7418
215.109,4.7107
215.782,4.7038
216.411,4.6977
216.955,4.0629
217.504,3.3950
218.197,3.0444
218.740,2.8506
219.300,2.8227
219.902,2.7988
220.479,2.7767
221.008,2.7515
221.612,2.7603
222.154,2.8791
222.718,3.1549
223.308,3.6965
223.922,4.2245
224.554,4.2681
225.200,4.2770
225.832,3.9955
226.386,3.8985
226.941,3.9249
227.472,3.9674
228.017,3.9775
228.630,4.9922
229.231,5.0189
229.957,5.0758
230.497,4.8955
231.075,4.5530
231.628,4.4405
232.163,4.4586
232.751,4.4454
233.433,3.5213
234.049,2.8161
234.644,2.4505
235.220,2.2311
235.881,2.1685
236.411,2.1434
236.937,2.1313
237.491,2.0986
238.051,2.0715
238.570,2.1193
239.101,2.2615
239.639,2.5846
240.223,3.1935
240.767,4.5174
241.362,4.6917
241.927,4.7417
242.483,4.5787
243.029,4.6319
243.554,4.6447
244.074,4.6829
244.617,5.1208
245.162,5.6297
245.706,5.5342
246.260,4.7602
246.936,4.3650
247.464,4.2254
248.121,4.2124
248.813,3.9044
249.417,2.6478
249.964,2.0520
250.580,1.7454
251.138,1.5856
251.682,1.5054
252.254,1.4917
252.798,1.4655
253.351,1.4285
253.919,1.3991
254.464,1.4343
255.003,1.5102
255.552,1.6872
256.086,2.0852
256.614,2.9099
257.183,5.2020
257.728,5.2360
258.259,5.2406
258.796,5.2454
259.374,5.3445
259.896,5.3707
260.416,5.6915
260.949,6.2109
261.473,5.1749
262.020,4.4653
262.560,4.1179
263.113,3.9867
263.745,3.9759
264.276,2.1596
264.838,1.4678
265.416,1.1463
266.017,0.9907
266.632,0.8938
267.175,0.8593
267.713,0.8271
268.260,0.8126
268.789,0.7884
269.414,0.7572
269.996,0.7602
270.699,0.8020
271.343,0.8799
271.862,1.0804
272.394,1.5620
273.077,3.4411
273.610,5.7398
274.164,5.7521
274.717,5.7940
275.244,6.0122
275.766,6.0477
276.304,6.8120
276.835,5.6534
277.368,4.6084
277.888,4.0759
278.453,3.8260
279.127,3.7595
279.724,0.9685
280.251,0.5422
280.771,0.3841
281.308,0.3039
281.827,0.2500
282.440,0.2500
283.015,0.2500
283.561,0.2500
284.134,0.2500
284.665,0.3001
285.234,0.5558
285.819,0.9833
286.411,2.3693
286.966,3.7827
287.538,3.8308
288.240,3.9272
288.743,4.0724
289.284,4.2451
289.884,4.5386
290.500,4.8851
291.091,5.3797
291.636,6.0552
292.167,6.9126
292.687,6.8830
293.242,5.9911
293.778,5.9926
294.367,5.9734
294.917,5.9468
295.453,5.9124
296.000,5.5726
296.585,5.5563
297.123,5.5368
297.700,5.5039
298.241,5.4751
298.898,5.4343
299.480,5.3905
300.049,3.3012
300.625,2.1868
301.223,1.7012
301.751,1.3982
302.284,1.2446
302.862,1.1018
