timestamp,min_front_range_m
0.443,2.6993
1.032,2.6988
1.591,2.6992
2.339,2.6877
3.038,2.7072
3.609,2.6971
4.178,2.6816
4.756,2.7021
5.298,2.6998
5.858,2.6833
6.481,2.7013
7.048,2.6813
7.680,2.6804
8.233,2.6808
8.795,2.6811
9.353,2.6921
9.919,2.6937
10.478,2.6935
11.104,2.6952
11.740,2.6822
12.343,2.6855
12.914,2.6879
13.523,2.6502
14.058,2.6807
14.635,2.6887
15.195,2.6761
15.790,2.6745
16.343,2.6543
16.863,2.6926
17.381,2.6861
17.906,2.6746
18.444,2.6697
18.976,2.6667
19.494,2.6772
20.031,2.6642
20.597,2.6892
21.140,2.6842
21.687,2.6760
22.254,2.6550
22.824,2.6787
23.363,2.6619
23.912,2.6553
24.473,2.6552
25.012,2.6595
25.561,2.6627
26.102,2.6408
26.643,2.6352
27.211,2.6613
27.773,2.6346
28.309,2.6371
28.851,2.6223
29.460,2.6018
30.042,2.6082
30.604,2.6571
31.165,2.6376
31.691,2.6308
32.249,2.6195
32.892,2.6233
33.501,2.5714
34.112,2.4306
34.669,2.3711
35.211,2.3507
35.741,2.2884
36.340,2.2428
36.869,4.0657
37.435,4.0656
38.028,4.0775
38.574,4.0934
39.150,4.0795
39.838,4.1460
40.562,4.3984
41.120,4.8691
41.685,5.7555
42.216,5.8498
42.749,5.9058
43.299,5.9639
43.850,6.0240
44.461,5.0484
45.066,5.0627
45.621,2.1942
46.199,2.1948
46.785,2.1841
47.330,2.1688
47.922,2.2692
48.484,1.1377
49.064,1.0949
49.606,1.0343
50.137,0.9765
50.662,0.9920
51.215,1.5628
51.792,1.4958
52.393,1.4351
52.946,1.3510
53.504,1.3428
54.067,1.3274
54.625,1.3164
55.219,1.2906
55.807,1.3111
56.355,1.3676
56.927,4.4340
57.464,4.7534
58.016,5.3811
58.571,6.5536
59.167,7.5193
59.734,7.5732
60.305,7.6298
60.880,0.4688
61.420,0.4492
62.122,0.4467
62.725,0.4485
63.269,0.4447
63.833,0.4603
64.434,0.4524
64.982,0.4607
65.551,0.5214
66.093,0.5969
66.624,0.7271
67.186,1.0004
67.761,1.1523
68.315,0.9640
68.874,0.9091
69.406,0.8793
69.976,0.8508
70.683,0.8182
71.314,0.6327
71.892,0.5869
72.500,0.6097
73.069,0.6458
73.606,0.6907
74.152,0.7383
74.702,0.7729
75.241,0.8102
75.919,0.9140
76.452,0.7808
77.019,0.6331
77.663,0.5816
78.235,0.5524
78.794,0.5431
79.344,0.5514
79.895,0.5485
80.485,0.5425
81.041,0.5563
81.655,0.5712
82.218,0.6086
82.801,0.7104
83.342,0.8656
83.876,4.9898
84.419,1.8660
85.040,1.8094
85.595,1.7704
86.135,1.7083
86.687,1.6615
87.235,4.7563
88.007,4.7621
88.571,4.7777
89.110,1.4520
89.862,1.3428
90.416,1.3385
90.973,1.3993
91.633,1.4490
92.181,1.4959
92.734,1.1719
93.438,0.8988
94.197,0.7457
94.729,0.7839
95.443,0.8198
96.035,0.8657
96.591,1.8077
97.302,1.8181
97.885,1.7979
98.464,1.8882
99.045,3.0139
99.610,3.0648
100.351,3.3628
100.993,3.9354
101.557,8.3198
102.179,8.2601
102.860,7.6676
103.492,6.2336
104.031,5.4669
104.570,0.8015
105.108,0.7993
105.629,0.8133
106.183,0.8229
106.737,0.8279
107.315,0.8453
107.857,0.8655
108.390,1.0694
108.916,2.9562
109.458,1.9890
110.215,2.0418
110.780,2.1006
111.333,2.1327
111.864,2.2523
112.412,2.2812
113.089,2.3195
113.667,2.5582
114.198,2.7334
114.750,2.7182
115.323,2.7181
115.882,2.7606
116.415,2.9478
116.985,3.3104
117.519,6.7965
118.061,6.7544
118.610,6.6946
119.150,6.6394
119.686,6.0127
120.297,5.4356
121.081,5.1917
121.666,5.1944
122.203,5.1993
122.821,5.2064
123.410,1.9975
123.992,1.9867
124.566,2.0360
125.103,2.0899
125.764,2.1314
126.390,2.1925
126.935,3.2955
127.478,3.3405
128.107,3.0211
128.673,2.6985
129.472,2.5576
130.331,2.5291
130.969,2.5119
131.595,2.5122
132.310,2.5012
132.849,2.5167
133.391,3.6709
133.991,5.4022
134.526,5.3000
135.094,5.2559
135.683,5.1842
136.246,5.1431
136.773,5.1337
137.442,5.3624
138.032,5.4163
138.552,5.3926
139.138,5.4028
139.687,5.4116
140.247,5.4160
140.805,5.4761
141.341,3.4363
141.873,3.4842
142.422,3.5288
142.963,3.5861
143.488,4.6100
144.026,3.3176
144.592,2.7609
145.193,2.4785
145.744,2.4637
146.348,2.4533
146.913,2.4513
147.478,3.1970
148.125,3.1806
148.885,4.6382
149.457,4.1126
150.107,3.8840
150.668,3.8092
151.328,3.7670
151.949,3.7141
152.555,3.6442
153.107,3.6569
153.663,3.8554
154.206,4.3221
154.746,5.2176
