timestamp,ekf_x,ekf_y,gt_x,gt_y
0.443,0.0001,-0.0000,-0.0005,-1.9999
1.032,0.0001,-0.0000,-0.0005,-1.9999
1.591,0.0001,-0.0000,-0.0005,-1.9999
2.339,0.0001,-0.0000,-0.0005,-1.9999
3.038,0.0001,-0.0000,-0.0005,-1.9999
3.609,0.0001,-0.0000,-0.0005,-1.9999
4.178,0.0002,-0.0000,-0.0005,-1.9999
4.756,0.0003,-0.0000,-0.0005,-1.9998
5.298,0.0004,-0.0000,-0.0005,-1.9998
5.858,0.0005,-0.0000,-0.0005,-1.9996
6.481,0.0006,-0.0000,-0.0005,-1.9996
7.048,0.0008,-0.0000,-0.0005,-1.9993
7.680,0.0010,-0.0000,-0.0006,-1.9990
8.233,0.0012,-0.0000,-0.0006,-1.9990
8.795,0.0014,-0.0000,-0.0006,-1.9990
9.353,0.0017,-0.0000,-0.0006,-1.9985
9.919,0.0020,-0.0000,-0.0006,-1.9985
10.478,0.0023,-0.0000,-0.0006,-1.9979
11.104,0.0027,-0.0000,-0.0006,-1.9972
11.740,0.0031,-0.0001,-0.0006,-1.9972
12.343,0.0036,-0.0001,-0.0006,-1.9972
12.914,0.0041,-0.0001,-0.0006,-1.9963
13.523,0.0046,-0.0001,-0.0006,-1.9963
14.058,0.0051,-0.0001,-0.0006,-1.9953
14.635,0.0057,-0.0002,-0.0006,-1.9953
15.195,0.0064,-0.0002,-0.0005,-1.9942
15.790,0.0071,-0.0003,-0.0005,-1.9927
16.343,0.0079,-0.0003,-0.0005,-1.9927
16.863,0.0088,-0.0004,-0.0005,-1.9927
17.381,0.0097,-0.0005,-0.0004,-1.9910
17.906,0.0108,-0.0006,-0.0004,-1.9910
18.444,0.0119,-0.0007,-0.0003,-1.9890
18.976,0.0131,-0.0009,-0.0003,-1.9890
19.494,0.0145,-0.0011,-0.0000,-1.9865
20.031,0.0160,-0.0013,0.0003,-1.9837
20.597,0.0175,-0.0016,0.0003,-1.9837
21.140,0.0193,-0.0020,0.0003,-1.9837
21.687,0.0211,-0.0024,0.0009,-1.9803
22.254,0.0231,-0.0028,0.0009,-1.9803
22.824,0.0253,-0.0034,0.0016,-1.9764
23.363,0.0276,-0.0041,0.0016,-1.9764
23.912,0.0300,-0.0048,0.0027,-1.9718
24.473,0.0327,-0.0058,0.0027,-1.9718
25.012,0.0355,-0.0069,0.0043,-1.9665
25.561,0.0385,-0.0081,0.0043,-1.9665
26.102,0.0418,-0.0096,0.0064,-1.9605
26.643,0.0452,-0.0114,0.0064,-1.9605
27.211,0.0488,-0.0134,0.0095,-1.9536
27.773,0.0526,-0.0158,0.0095,-1.9536
28.309,0.0565,-0.0186,0.0136,-1.9458
28.851,0.0606,-0.0219,0.0136,-1.9458
29.460,0.0649,-0.0256,0.0193,-1.9373
30.042,0.0692,-0.0300,0.0268,-1.9280
30.604,0.0735,-0.0350,0.0268,-1.9280
31.165,0.0777,-0.0407,0.0268,-1.9280
31.691,0.0817,-0.0472,0.0369,-1.9182
32.249,0.0854,-0.0546,0.0369,-1.9182
32.892,0.0889,-0.0637,0.0498,-1.9084
33.501,0.0967,-0.0969,0.0498,-1.9084
34.112,0.1008,-0.1528,0.1029,-1.8946
34.669,0.0934,-0.2069,0.1029,-1.8946
35.211,0.0766,-0.2542,0.2157,-1.8796
35.741,0.0538,-0.2914,0.2157,-1.8796
36.340,0.0297,-0.3169,0.3280,-1.8646
36.869,0.0091,-0.3312,0.3280,-1.8646
37.435,-0.0038,-0.3368,0.4399,-1.8492
38.028,-0.0061,-0.3374,0.4399,-1.8492
38.574,0.0034,-0.3378,0.5516,-1.8334
39.150,0.0237,-0.3429,0.5516,-1.8334
39.838,0.0520,-0.3565,0.6632,-1.8170
40.562,0.0842,-0.3812,0.6632,-1.8170
41.120,0.1153,-0.4176,0.7750,-1.8001
41.685,0.1408,-0.4644,0.7750,-1.8001
42.216,0.1567,-0.5178,0.8871,-1.7828
42.749,0.1613,-0.5742,0.8871,-1.7828
43.299,0.1544,-0.6283,0.9995,-1.7653
43.850,0.1377,-0.6755,0.9995,-1.7653
44.461,0.1150,-0.7127,1.1123,-1.7479
45.066,0.0911,-0.7380,1.1123,-1.7479
45.621,0.0707,-0.7520,1.2255,-1.7308
46.199,0.0584,-0.7571,1.2255,-1.7308
46.785,0.0570,-0.7576,1.3388,-1.7140
47.330,0.0676,-0.7582,1.3388,-1.7140
47.922,0.0887,-0.7639,1.4522,-1.6977
48.484,0.1175,-0.7787,1.5653,-1.6820
49.064,0.1496,-0.8048,1.5653,-1.6820
49.606,0.1799,-0.8425,1.5653,-1.6820
50.137,0.2039,-0.8903,1.6780,-1.6669
50.662,0.2180,-0.9444,1.6780,-1.6669
51.215,0.2205,-1.0003,1.7902,-1.6520
51.792,0.2116,-1.0531,1.7902,-1.6520
52.393,0.1937,-1.0984,1.9019,-1.6372
52.946,0.1706,-1.1332,1.9019,-1.6372
53.504,0.1470,-1.1562,2.0129,-1.6222
54.067,0.1279,-1.1684,2.0129,-1.6222
54.625,0.1173,-1.1724,2.1236,-1.6069
55.219,0.1178,-1.1726,2.1236,-1.6069
55.807,0.1301,-1.1737,2.2340,-1.5911
56.355,0.1524,-1.1805,2.2340,-1.5911
56.927,0.1819,-1.1968,2.3444,-1.5747
57.464,0.2140,-1.2246,2.3444,-1.5747
58.016,0.2435,-1.2639,2.4550,-1.5579
58.571,0.2661,-1.3127,2.4550,-1.5579
