timestamp,min_front_range_m
0.521,2.6987
1.093,2.6863
1.740,2.6980
2.375,2.6930
2.916,2.6903
3.521,2.7046
4.125,2.6985
4.655,2.6894
5.247,2.7065
5.777,2.6813
6.366,2.6933
6.988,2.6860
7.782,2.6905
8.514,2.6790
9.106,2.6868
9.665,2.6778
10.199,2.7142
10.764,2.7038
11.435,2.6848
12.003,2.6866
12.532,2.6774
13.073,2.6914
13.595,2.6869
14.144,2.6638
14.675,2.6956
15.284,2.6799
15.839,2.6707
16.380,2.6953
16.909,2.6948
17.455,2.6933
18.044,2.6838
18.595,2.6814
19.198,2.6772
19.781,2.6983
20.342,2.6897
20.859,2.6658
21.402,2.6840
21.934,2.6887
22.562,2.6795
23.371,2.6761
24.037,2.6630
24.662,2.6805
25.188,2.6621
25.756,2.6921
26.362,2.6776
26.931,2.6642
27.508,2.6344
28.044,2.6709
28.573,2.6637
29.116,2.6483
29.666,2.6488
30.208,2.6457
30.835,2.6333
31.499,2.6376
32.043,2.6283
32.597,2.6136
33.163,2.6528
33.695,2.6452
34.275,2.6309
34.961,2.6350
35.641,2.6313
36.233,2.6118
36.840,2.6239
37.415,2.6132
37.959,2.6036
38.557,2.5090
39.211,2.4968
39.820,2.4964
40.365,2.5036
40.919,2.4503
41.485,2.4621
42.027,2.4755
42.595,2.4428
43.160,2.4453
43.741,2.4563
44.280,2.4482
44.888,2.4219
45.449,2.4359
45.984,4.0833
46.517,4.0416
47.075,4.0362
47.652,4.0396
48.313,4.0494
48.862,4.0465
49.524,4.0567
50.089,4.0516
50.670,4.0608
51.463,4.0537
52.264,4.0549
52.957,4.0761
53.654,4.0684
54.245,4.0674
54.873,4.0975
55.542,4.1391
56.111,4.2045
56.892,4.3157
57.427,4.4606
57.954,4.6211
58.540,4.8735
59.104,5.1460
59.679,5.2083
60.281,5.2103
60.898,5.2143
61.458,5.2130
62.123,5.2337
62.652,5.2436
63.203,5.2336
63.762,5.2412
64.347,5.2518
65.170,5.2667
65.907,5.2665
66.493,5.2653
67.080,5.2958
67.665,5.3166
68.207,5.3511
68.758,5.4188
69.308,5.5040
69.932,5.6180
70.697,4.8345
71.242,4.8271
71.776,4.8183
72.376,4.8155
72.968,4.8309
73.581,4.8306
74.183,4.8328
74.730,4.8382
75.268,3.6929
75.812,3.6924
76.418,3.6925
77.040,3.0162
77.618,2.8748
78.267,2.7985
78.816,2.7315
79.376,2.6853
79.921,2.6968
80.457,2.7517
81.027,2.8241
81.721,2.9431
82.296,3.7525
83.020,3.7720
83.603,3.7722
84.143,4.9622
84.927,4.9767
85.580,4.9859
86.124,5.5157
86.706,5.5148
87.290,5.4689
87.884,4.2534
88.419,3.9938
88.940,3.9961
89.489,3.9861
90.048,1.9776
90.878,1.9730
91.629,2.0315
92.366,2.0147
92.937,2.0620
93.521,2.4097
94.068,2.4309
94.630,5.0616
95.159,5.6587
95.716,5.6198
96.416,5.6307
96.990,4.4195
97.663,3.9368
98.218,3.9497
98.766,3.9255
99.323,1.8689
99.905,1.8750
100.576,1.9904
101.270,1.9773
101.805,1.9660
102.360,2.4685
102.915,2.4469
103.472,3.9198
104.162,5.9025
104.949,5.6913
105.554,5.7129
106.085,4.7043
106.689,3.9653
107.243,3.8802
107.835,3.8737
108.371,1.7729
108.912,1.7736
109.445,1.7534
109.973,1.9377
110.503,1.9213
111.060,2.5025
111.624,2.5354
112.169,2.5166
112.731,5.2387
113.279,5.7729
113.823,5.7925
114.457,5.0919
115.011,4.0173
115.539,3.7966
116.078,3.8188
116.612,1.8960
117.232,1.6741
117.796,1.6605
118.340,1.8914
118.891,1.8955
119.427,1.8924
119.949,2.5648
120.549,2.5751
121.069,5.2860
121.645,5.8705
122.228,5.8465
122.775,5.6997
123.378,4.1526
123.925,3.7598
124.491,3.7568
125.022,3.7578
125.576,1.5775
126.152,1.5847
126.700,1.7043
127.313,1.8880
