timestamp,min_front_range_m
230.311,5.9419
231.006,6.2012
231.601,6.6615
232.155,6.5643
232.684,6.5521
233.315,6.5247
233.878,6.5139
234.467,6.4879
235.130,6.4730
235.788,3.9146
236.343,2.4199
236.938,2.2136
237.693,2.1087
238.369,2.0037
238.909,1.9811
239.472,1.9612
240.025,1.9711
240.573,1.9730
241.111,1.9616
241.675,1.9457
242.267,1.9374
242.794,1.9644
243.348,2.0091
243.872,2.1220
244.481,2.2696
245.071,2.5154
245.628,2.8358
246.191,2.8383
246.811,2.8558
247.533,2.8930
248.170,2.6785
248.907,2.5149
249.458,2.5575
250.093,2.5507
250.644,2.5851
251.193,2.5872
251.788,2.6020
252.380,2.7393
252.923,5.9735
253.465,5.9882
254.111,5.9858
254.741,5.9922
255.285,6.0035
255.847,6.1865
256.519,6.2193
257.062,5.9722
257.610,5.8610
258.284,5.8378
258.827,5.8138
259.394,5.7956
259.935,5.7804
260.459,5.7700
260.998,5.7474
261.522,3.1852
262.120,1.9334
262.686,1.8116
263.292,1.7522
263.838,1.7347
264.378,1.7343
264.938,1.7311
265.483,1.7140
266.037,1.7133
266.644,1.7086
267.271,1.7046
267.941,1.7191
268.487,1.7872
269.015,1.8887
269.614,2.0775
270.150,2.3527
270.690,2.7712
271.288,3.4583
271.822,3.4852
272.350,3.1797
273.050,3.1870
273.644,3.2038
274.195,3.2299
274.734,3.2383
275.324,3.2446
275.876,3.2906
276.502,6.2130
277.237,6.2090
277.778,6.2176
278.322,6.2228
278.920,6.2272
279.511,6.2460
280.066,5.9520
280.611,5.5621
281.157,5.3145
281.723,5.1905
282.293,5.1624
282.853,5.1343
283.420,5.1341
283.992,5.1169
284.682,5.0993
285.241,5.0734
285.778,5.1116
286.343,2.6468
286.890,2.6455
287.440,2.6166
287.986,1.4998
288.523,1.5017
289.049,1.4864
289.677,1.4767
290.431,1.4872
291.111,1.4762
291.656,1.4606
292.206,1.4972
292.804,1.5253
293.332,1.6362
293.881,1.8230
294.651,2.0707
295.210,2.5094
295.903,3.2454
296.456,4.0911
297.052,3.8558
297.606,3.8592
298.181,3.8774
298.728,3.8893
299.260,3.9203
299.852,3.9201
300.464,6.4204
301.003,6.4478
301.568,6.4544
302.133,6.4606
